SPAC1002.03c,-0.028520038022206352
SPAC1002.13c,0.8094272318960145
SPAC1002.15c,0.6529365386275248
SPAC1002.18,0.16399527900632135
SPAC1006.01,0.8998395111962283
SPAC1006.05c,0.053784614670652285
SPAC1006.06,0.946922019108508
SPAC1039.02,0.8199144819785082
SPAC1039.11c,0.8459631445881844
SPAC1071.08,0.3839352157128987
SPAC1071.10c,0.9392838516219174
SPAC1071.12c,0.5006935532664211
SPAC10F6.01c,0.29107786245434175
SPAC10F6.03c,0.3095697187251195
SPAC10F6.05c,0.874441019069657
SPAC10F6.10,0.6715954150227552
SPAC10F6.11c,0.8349157182692917
SPAC10F6.14c,-0.3268067825917397
SPAC10F6.16,0.30753239074854233
SPAC110.03,0.7063866945232473
SPAC1142.08,0.8709433745648908
SPAC11D3.01c,0.9891929835929127
SPAC11D3.02c,0.6722780249422322
SPAC11E3.07,0.8049003733057336
SPAC11E3.13c,0.5403925352179675
SPAC11E3.15,0.6287496372484985
SPAC11G7.01,0.653629617403622
SPAC11H11.01,0.21800665643483635
SPAC11H11.06,0.818316885151986
SPAC1250.05,0.6503089712582336
SPAC1296.01c,0.25747253483453625
SPAC1296.03c,-0.09218597628885182
SPAC1296.05c,0.7473420432363831
SPAC12B10.03,0.8440419308670847
SPAC12B10.10,0.8885954153257034
SPAC12B10.16c,0.8702749277410109
SPAC12G12.06c,0.4534734778578976
SPAC12G12.07c,0.6803781963533345
SPAC12G12.08,-0.3755698294470968
SPAC12G12.09,0.6794251163023479
SPAC12G12.12,0.5433495100033118
SPAC139.05,-0.04718352859213186
SPAC139.06,0.5388306299162625
SPAC13A11.01c,0.7506684736242119
SPAC13A11.06,0.9297625124362704
SPAC13D6.03c,0.4170160134259433
SPAC13D6.05,0.7294877374828921
SPAC13F5.03c,0.758514491051788
SPAC13F5.04c,0.8568384533892924
SPAC13F5.05,0.6239066241307727
SPAC13G6.02c,0.6098164356306525
SPAC13G6.07c,0.6641763642368927
SPAC13G6.11c,0.8396345411174307
SPAC13G7.05,0.6587861093221034
SPAC13G7.08c,0.8128042659023131
SPAC13G7.11,-0.2831025699869363
SPAC144.02,0.6133198174563887
SPAC144.12,0.3727061195209533
SPAC144.14,0.8664615109564775
SPAC1486.01,0.7434189740227926
SPAC1486.04c,0.27417084795240476
SPAC1486.05,0.31926024451365603
SPAC1486.07c,0.29154833223154136
SPAC14C4.01c,0.8847129437404198
SPAC14C4.05c,0.8288369456277433
SPAC1527.01,0.9120035757216903
SPAC1556.04c,0.6422971577573422
SPAC1565.01,0.8626713474592059
SPAC1565.04c,0.4983758668129194
SPAC15A10.04c,0.09435337842209347
SPAC15A10.05c,0.8803628948288607
SPAC15A10.07,0.835492914528207
SPAC15A10.13,0.7104703209230605
SPAC15A10.16,0.8130533473088777
SPAC15E1.02c,0.6700360484334767
SPAC15E1.03,0.6393169984415771
SPAC15E1.06,0.4480463371086879
SPAC15E1.08,0.5872772529752652
SPAC15E1.09,0.648435799048044
SPAC15E1.10,0.7718309967846958
SPAC16.01,0.8740391239624856
SPAC16.02c,0.5036572470038084
SPAC1610.02c,-0.9207670060431428
SPAC1610.03c,0.7220366874847959
SPAC1610.04,0.5831102220723615
SPAC1639.01c,0.7613672643295075
SPAC167.01,0.19920788861580938
SPAC167.06c,0.8062938208788798
SPAC1687.05,0.8421338847399591
SPAC1687.06c,0.5585537601475169
SPAC1687.07,0.3580453863689405
SPAC1687.09,0.7579853102246612
SPAC1687.19c,-0.10909091528089815
SPAC1687.21,0.763902253120734
SPAC16A10.04,0.3555357452722165
SPAC16A10.06c,0.8765315833431985
SPAC16C9.01c,0.6661743295059648
SPAC16C9.02c,-0.10837549043699023
SPAC16C9.07,0.813732089491782
SPAC16E8.10c,0.8695317999597874
SPAC16E8.13,0.8020588909396386
SPAC16E8.15,0.5832571899145198
SPAC1705.03c,0.7823433616511327
SPAC1782.01,0.7243584217949091
SPAC1782.06c,0.5950633126265464
SPAC1782.09c,0.9395374347209051
SPAC1782.11,0.8846955364586635
SPAC1783.08c,0.8039867587690045
SPAC1786.01c,0.5716299348391134
SPAC1786.03,0.3924672631941098
SPAC17A2.14,0.2531181100570429
SPAC17A5.01,0.10970243994399839
SPAC17A5.12,0.6909813805493595
SPAC17A5.14,0.8545083982699015
SPAC17A5.15c,0.24028797718511802
SPAC17A5.16,0.737304642948868
SPAC17C9.03,0.7102336538528855
SPAC17C9.11c,0.7152647809725314
SPAC17C9.12,0.6920108220369194
SPAC17C9.14,0.5410092669198794
SPAC17G6.07c,0.8959158323817548
SPAC17G6.10,0.842033945579104
SPAC17G6.11c,0.8441379299846393
SPAC17G6.13,0.7440979343006459
SPAC17G6.14c,0.5877862770808158
SPAC17G8.02,0.6864202021320173
SPAC17G8.04c,0.846364432430284
SPAC17G8.08c,0.4933675653550467
SPAC17G8.09,0.3118394630143671
SPAC17G8.10c,0.9551933308836154
SPAC17G8.12,0.9422516494975129
SPAC17G8.14c,0.8942957747714243
SPAC17H9.05,0.5788273507811255
SPAC17H9.11,0.7770453584956271
SPAC17H9.13c,0.9038502430048221
SPAC17H9.16,-0.6750007954609403
SPAC1805.05,0.7473387629926597
SPAC1805.06c,0.5614502092434921
SPAC1805.11c,0.7576103404078474
SPAC1805.13,0.6915243430616689
SPAC1805.16c,0.8776188238112239
SPAC1834.02,0.6675841872261457
SPAC1834.06c,0.754250197696764
SPAC1851.02,0.44103483106980235
SPAC1851.03,0.10182356050821806
SPAC1851.04c,0.5220451212843318
SPAC18B11.04,0.7949138462597531
