,t0p,t1p,t2p,t3p,t4p,t5p,t6p,t7p,t8p,t9p,t0m,t1m,t2m,t3m,t4m,t5m,t6m,t7m,t8m,t9m
SPAC1006.05c,1.1326597124118962,-0.1467144525623858,-0.6698971886022401,-0.634387233764822,0.0003546404150842291,0.4216901369510709,-0.6763505240363902,-1.2131372876038848,-0.3606765314366075,2.1464587282282794,-0.4459170863201833,-0.9376329597930207,-0.8249004857832212,-0.7154199926925303,-0.3934927231130844,2.4513765150311064,0.7207389921975069,0.09748461677209934,0.15715545742849682,-0.10939233372717086
SPAC1006.06,-0.9770450591844837,-0.7207483859287012,-0.8297849532353351,-0.5106143127423712,0.3933413412526496,2.007795631319345,1.390025182762547,0.16652095933459757,-0.3963282329253576,-0.5231621706528914,-0.5676263598258394,-0.6420320296255744,-0.5866524951257573,-0.3661181819672999,0.11547177499444075,2.7393120540616493,0.12498851128113685,-0.15932685210970324,-0.24923579814186525,-0.4087806235411869
SPAC1006.09,1.7905038178463921,1.0025465809999252,0.2646020414274684,0.31664973858522,0.3167407785892302,0.17048379999574018,-0.4248124367205156,-0.6591048720234665,-1.2969251194976283,-1.4806843292023633,2.6157615349838346,-1.1398112809251504,-0.29919755937867537,0.1106057479618932,-0.05440824632520629,-0.020696095304804117,-0.09689153786507372,-0.7385466235741643,-0.4410403389165471,0.06422439934389704
SPAC1039.02,2.3145523184575247,1.096988463653333,0.3638091480137313,-0.3223160399229776,-0.7450687595595331,-0.6928565298793343,-0.5682638049921938,-0.38556172612041567,-0.27247584304931316,-0.7888072266008221,2.8371076183729764,-0.26526962562552253,-0.17825869355640003,-0.2476253582743073,-0.3554430096407615,-0.46467089754584784,-0.3900565409507131,-0.33845738793557956,-0.2975710078982226,-0.29975509694562213
SPAC1039.06,2.068579821563553,1.4463958542239639,0.4155380530648534,-0.12590630107565073,-0.5268897984195756,-0.7232003908995791,-0.6180091759072575,-0.5770516514119438,-0.6994234161164624,-0.6600329950218997,2.5996658537261093,-1.021587047704495,-0.5992364505206754,-0.6283757201351136,-0.4090128730568753,-0.2615520427011029,0.4410925750470261,0.014219823861276027,-0.11530239552014611,-0.01991172299599665
SPAC1039.10,2.1302831629865753,1.4014193397743087,0.3659378457892334,-0.19205796521108498,-0.4767006928322201,-0.742849218799709,-0.5971486037282707,-0.6034651087861107,-0.6187833215907754,-0.666635437601949,0.7650638687159003,-1.1915158153063903,-1.0720335214996897,-0.9301254541748227,-0.7726496017726338,0.870032730586784,1.8248957560834957,0.48220974362965396,0.1903475002095427,-0.16622520647183792
SPAC1039.11c,-0.9252652541855764,-0.9159650731737958,-0.8911247982613245,-0.8651043556504484,-0.7811409017000798,0.06135115220541818,1.5992723304695131,1.196801070976108,0.7337045801730078,0.7874712491471786,-0.7101144231360939,-0.7184956066487248,-0.641884836943142,-0.5607409619786081,-0.45412569336560676,1.1346717188371183,2.3646324333543465,0.1028805600471431,-0.14950593732163933,-0.36731725284479305
SPAC105.02c,-1.0941260699393065,-1.2336824932567476,-1.0944317233519036,-0.7870965955569418,-0.26561443809892293,0.3708782888867395,0.904027861900392,1.1749830268145396,1.0726236544782726,0.9524384881238784,-0.5743400644799533,-0.6889489031265845,-0.48102001826910445,-0.18144999755123867,0.34929068126697477,2.6193824250561173,0.4115822211991182,-0.29174224829689305,-0.48784025562599137,-0.6749138401724429
SPAC105.03c,1.2658756387662935,-0.23855466730952404,-0.3700100549497516,0.9995048923579356,1.3073697310982457,0.45396179072444487,-1.0970241007740624,-1.4552237887446022,-0.9776547196097202,0.1117552784407308,2.7157918048034753,-0.6174725653554145,-0.6726569705861205,-0.603953517761464,0.15107189211504737,-0.03567127366356973,0.04634749090035658,-0.49210817249543815,-0.38141266948216823,-0.1099360184747019
SPAC1071.01c,2.0980566336572424,0.4524851946169813,-0.062305834505874895,0.09121918018946659,0.10817944479528052,0.7832192883820202,-0.6718126912492538,-1.3457720467011136,-1.1944203132889535,-0.2588488558957852,-0.9276105613997716,-0.8135141223168946,-0.47199404646175896,-0.41059901700321383,-0.4251009118085121,-1.3547313032801551,1.0000872382362134,0.7616706808789614,1.3368096536456846,1.3049823895094501
SPAC1071.02,1.1866921052457433,1.9081618584087154,0.7097849827333026,-0.07232020622537205,-0.1165208150306235,-0.8914654555526341,-1.1744625370046886,-1.0127612890228477,-0.47358718484990686,-0.06352145870169508,1.7462504966596597,-0.0905101378713371,-0.9796103471186246,-1.1711434492606503,-0.5068043101638863,-0.425394120587438,-0.42330140923292287,-0.2590166923612377,0.46228677301060145,1.647243196925838
SPAC1071.04c,-0.6124986679971058,-1.4162239316729288,-1.3485790696048288,-0.4821931150237094,0.9649781881849422,0.6090748004549182,1.3234946698690535,0.9965515039090802,0.49283145082130714,-0.527435828940715,-0.010046867142219857,-0.6774908689619784,0.41506061069672007,0.9190518754633794,2.1143505156659916,0.36626909392665324,-1.3593952144878028,-0.5715855471178604,-0.47724841617507635,-0.7189651818678023
SPAC1071.05,-0.45767151547711155,-1.2811992476346974,-0.6185373261826046,-0.7309979842853566,1.368419214236941,1.8182153154117144,0.6364669917368672,0.033459124507493644,0.035684698612084946,-0.803839270925353,-1.2522891745545202,-0.011461219078717543,0.020919357084118247,1.1122755268271356,2.257780125580122,-0.2709050830353207,-0.7561925743792364,-0.5262436195440693,-0.3564209368683912,-0.2174624020311206
SPAC1071.06,-0.25480169644994055,-0.30388208243142634,0.25168750974600707,1.8279898307201567,1.5663455511204094,-0.09425651476666756,-1.0844547611445865,-1.1907486368094518,-0.6078531971262148,-0.11002600285828071,0.1227440935788239,1.6707881181427369,1.4860942276963816,0.6502914814036277,-0.5075688598256223,-1.5261563536723504,-0.7036900862230331,-0.46107097165266797,-0.3642637898728034,-0.36716785957509457
SPAC1071.07c,0.37442935266197136,0.4693102154997689,1.9957397359805875,1.162809703583923,-0.07957106006975745,-0.7581559454390908,-0.5855787661482382,-0.6009721819293004,-0.8115496595981841,-1.1664613945416915,-1.1892811923310722,2.1538982826726065,0.3419725097710375,-0.4800272007087461,-0.6247447789267425,-0.6843766835165496,0.33163456090657895,1.005545902218362,-0.07094661187376804,-0.7836747882117063
SPAC1071.08,-0.9669995876028046,0.13989640369922535,2.158702900174326,0.818436986181343,-0.8166801972279268,-0.38315504185960964,0.06467094063534304,0.2360552523156898,0.10234615329840396,-1.3532738096140164,-1.0305932858691165,2.6515338682528466,0.4003998384446419,-0.41821283579472,-0.3801932793009179,-0.34198475820344193,-0.3257549336494108,-0.06649090584062968,-0.043640445489257905,-0.4450632625499943
SPAC1071.10c,1.9842588201724491,1.3214205979917024,0.4363470169021957,-0.29955498745684117,-0.8390769785038169,-1.147521783256501,-0.9482660438624972,-0.2007051452968825,-0.03305369777554698,-0.2738477989142728,2.2680816561138886,1.1360478332242043,0.4254076789066003,-0.34995744704008835,-0.6808514184444271,-0.9184966812239744,-0.5261943331584737,-0.6453544009881422,-0.4253545052934762,-0.28332838209610983
SPAC1071.12c,-0.1818049474791716,0.5556366678525438,0.8728684848793914,1.3943639088419504,1.018304570969088,-0.12551529280518084,-0.17913904666145894,-0.5092818873651015,-0.893724410544378,-1.9517080476876731,0.14421581176735646,2.4578333064636473,0.5698245975909236,0.2165024856861787,-0.07523347926813137,-1.1145602761433007,-0.798714187722177,-0.43936783061162177,-0.3651194767268911,-0.5953809510359812
SPAC1093.02,1.9470112720016275,1.5214359987057489,0.5212833550138025,-0.10228914713043843,-0.5956904924023922,-0.8066529727893812,-0.7977931760031916,-0.6566745524395063,-0.45266847527321663,-0.5779618096830542,0.3644818865092741,0.8277902263969669,-0.13317019663664778,-0.8674483258111382,-1.4062627474846172,-1.7139689010747337,0.26490918127283214,1.0326689343577893,0.9375423388168117,0.693457603653463
SPAC1093.04c,-1.7110532091433772,-1.392207423080095,-0.9323711235745561,-0.2561292056579595,0.5367678467976243,0.5313567059654878,0.7361574270763198,0.7024292327238376,0.8841056473940615,0.9009441014986559,-1.3072147566448047,0.018489650303562245,1.0256346588504164,1.4569186502456877,1.457335303054066,0.06851646358008741,-0.4053343074452871,-0.9255027075643941,-0.6591009718290202,-0.7297419825503051
SPAC1093.05,-0.2627303732427612,1.610700154977184,1.3811661945839044,0.7319921949827756,0.3237867792987202,0.057426448437866276,-0.7513731512331129,-0.9012658209976138,-1.0213345341679514,-1.1683678926390173,-0.9854438191837199,2.708307281844774,0.20158037678607252,-0.4833438877206009,-0.3329355747512642,-0.43963699882081675,-0.15217689580720617,-0.2185054735808214,-0.16178956201380354,-0.13605544675261494
SPAC1093.06c,-1.399511073827027,-0.5368176757931438,0.7219662596820695,2.3401072916726933,-0.4446188746132708,-0.10952025965299036,-0.10249897829424082,-0.05439960122350152,-0.6799639268663418,0.2652568389157547,0.5432328059231956,2.3736928685519194,0.15210815795553884,-0.48289700363213234,-0.42725998945034943,0.6942093891471125,-0.4481333509620093,-0.742011910377057,-0.7431964884072324,-0.9197444787489846
SPAC10F6.01c,1.7498345175616168,1.517593866315166,0.8671054802461112,-0.07254214845590796,-0.5957337245429537,-0.852075749105299,-0.8966858486999276,-0.6095874714082673,-0.6153893937898046,-0.49251952812072014,-0.755071246929259,1.5330493368972251,1.4466980142565247,-0.6570102641221053,-1.357419311148326,-0.19510136736443393,1.1009356224738582,-0.5160951592672607,-0.3893598869451162,-0.21062573785110333
SPAC10F6.02c,-0.034781720086928536,-0.08692399213894256,1.7349170601963138,1.4806649298745593,0.34495848319203176,-0.11524429076264021,-1.4095785706902113,-0.9957394740829423,-0.8173470714806697,-0.10092535402057479,-0.2649880341159739,1.7016449121443438,1.6252027053149471,0.18806783667861196,-1.1195065611946908,-1.2749183659204522,-0.5887734666677455,-0.3255917340432676,-0.08107708097755599,0.13993978878178134
SPAC10F6.03c,-1.7081605303570508,1.2834836155920215,1.7026414371244116,0.7848913776689788,-0.16753653227584528,-0.6909525175315739,-0.4367901311021351,-0.377264802336649,-0.1449306865983429,-0.24538123018382654,-0.5659528179843477,1.9995033619174851,-0.09811046764783458,-0.19049552524953395,0.2274485027022278,1.3139173135815077,0.2033526944814051,-0.8482817199772598,-0.9397434967484974,-1.1016378450751527
SPAC10F6.05c,-1.3335963346001452,-0.9348076359541968,-0.5516821852444921,-0.12361895763058237,0.5376434728489728,1.4713131372728574,1.4928451735210964,0.6261059216049712,-0.23683059511664142,-0.9473719967018377,-0.891199560945277,-0.7236349963087498,-0.6768301661619928,-0.5011242770927806,-0.07280834204863383,2.4533402299283473,0.8553012599665942,0.13849405004960394,-0.17056594440239134,-0.4109722529847194
SPAC10F6.06,-1.0103568533267058,-1.2606444994503831,-1.3372628857812465,-0.7750741120074118,0.1715101114855656,0.4825908611187141,0.6109753903127915,1.009406367849828,1.302222843112211,0.8066327766866365,1.4486239799089933,-0.2885316190559628,1.051283908769533,1.0990318916788613,0.7991212396689811,-1.0270231798738734,-1.1507833285593405,-0.9911613951557525,-0.6474340727758986,-0.29312742460554136
SPAC10F6.08c,0.16911494293062554,0.44649161940074344,0.6002202536929213,1.0660578382286834,1.2322640609107711,0.5915465589423662,-0.08685573068962134,-1.3267821799775026,-1.4338306184837626,-1.2582267449552138,-0.1792642566352366,-0.5329332102748255,-0.4448554197622863,-0.8781362431090398,1.105435512958138,2.237772697305477,-1.020512445993642,-0.16008028132218224,-0.516494861821266,0.38906850865485093
SPAC10F6.09c,-0.5361995270325889,-0.11207763597868703,1.2822528961918045,1.853112747901576,1.0063272365524987,-0.34225777197371804,-0.7141000241231227,-0.7904195157444993,-0.7960835649111525,-0.8505548408821109,-0.34288224198207456,1.4800971439761514,1.7872586737893341,0.9289495459735041,-0.7236515356146719,-0.9539753426886004,-0.6548076963079282,-0.5137742680246901,-0.4837896294867804,-0.5234246496342443
SPAC10F6.10,-1.757706449739102,0.95241327993947,1.5084961112821877,1.1970591183292552,0.21042051986750643,-0.02086850481971901,-0.3824192076704067,-0.2722852349821979,-0.717317407299023,-0.7177922249079605,-0.3208589085388828,2.617217594442128,0.7206390091895595,-0.2462650803400487,-0.7701477252374319,-0.536431965538991,-0.21195822532005978,-0.4555411722337439,-0.4894182309542106,-0.30723529546831857
SPAC10F6.11c,-1.1717893619653477,-1.383119435242051,-0.9563038343819923,-0.5767037975005735,-0.17537921418648073,0.08554882801048064,0.8405499477016917,1.0745962220632563,1.0690610303867336,1.1935396151142827,-0.6684965738438801,-1.3963156685640612,-0.9060012653782874,-0.3492083107066655,-0.18143743716636992,0.4050275095799221,2.2467147658730453,0.6161921933177661,0.18375623227448504,0.049768554614041755
SPAC10F6.12c,-0.0477437916684053,1.201059105221311,1.5477009837766524,1.1115412670276184,0.21137264773791298,-0.6282903012712668,-0.691216716709575,-0.3737516113211329,-0.8902337158803348,-1.4404378669127784,2.3911136591380804,1.0967471218494314,-0.1889324158966065,-0.6968439631615144,-0.7579612116905675,-0.7228049442246494,-0.6067724442144921,-0.22697129907567382,-0.12889177833367632,-0.15868272439033126
SPAC10F6.13c,2.105005163033427,1.378309794386135,0.45259670876381014,-0.16561952352238957,-0.5311224759014672,-0.742853033014349,-0.7476864788687438,-0.6933489861138432,-0.584398817613306,-0.47088235114926863,1.9600337861996682,-0.5815892705894269,-0.3440525965597214,-0.7585645951055737,-1.0925055913418165,-1.199053132068948,0.27156818189609666,0.2919691158606847,0.3509283781536111,1.1012657235554242
SPAC10F6.14c,0.7025500928083205,-0.439900997031251,0.7657766435235965,0.17839517799044136,-1.3827049298073681,-0.14806706447483395,-1.214479142578259,0.07788948871140154,-0.5372585337794005,1.997799264637339,-1.5313217625806883,0.8229133820851153,0.309779899432857,1.3228421639567949,1.3107913323856493,-0.5525602481669967,0.5604336301045132,-0.6740895044414706,-1.0183428322416597,-0.5504460605341183
SPAC10F6.16,-0.5721594326025696,-1.4687669578114753,-0.4219375631143926,0.41025293753378683,-1.0050457458530357,-0.8954542606574507,1.1186716555297846,1.407505456696722,0.9442212265493347,0.4827126837292803,-1.0130223284595812,0.4009459905492275,1.2883257692010566,0.19599184017674057,-1.2339418075055533,-1.5833570931380976,0.20367202682072624,0.25458497380769163,0.08248577400500029,1.4043148545427915
SPAC10F6.17c,-1.2199218324552474,-1.2674019632833895,-1.1204709250599805,-0.7877724641258547,0.038366161294721035,0.5209836052212546,0.7666247576157247,0.9255803375715055,0.9891217347494017,1.1548905884718723,-1.3809074802474468,-0.7941309578632328,-0.34953174000500575,0.10320526159432925,0.6823771687994548,2.358321404109583,0.21692494209867674,-0.1756905393435724,-0.2745629949935284,-0.3860050641492579
SPAC110.02,-0.5179477663456633,0.22172537018694796,1.2373752017458093,1.5263853689834692,0.9797742410441155,0.3362047162935309,-0.6767377481361386,-1.2528365639955763,-0.9623386758421804,-0.8916041439343121,-0.07819227955272545,1.5891634944722388,1.6970275403505233,0.5065305650238552,-1.0159476623156467,-1.2285891056729683,-0.764659622206388,-0.37983145821889513,-0.22770051468149044,-0.09780095719850589
SPAC110.03,-0.9218339975325637,-0.8999644641136657,-0.8383572252944467,-0.7028398325188588,-0.6164338405109282,-0.41311612611913556,0.3503509129658989,1.2774947114134372,1.4725790863004342,1.2921207754098283,-0.556450391293575,-0.8034659778088206,-0.8606723342984578,-0.8467647164480074,-0.6735289711131016,0.5308712400362469,1.5318407092570365,1.78557548641055,0.34062525120914333,-0.4480302959510136
SPAC110.04c,-2.14859309746557,-1.3609916191940492,-0.3969015162391342,0.15917139010996217,0.574031672034485,0.6777345233582949,0.5990136453188604,0.6491295081889932,0.6496837550360118,0.5977217388521493,-0.956362956776751,1.796035913975902,0.659251200133865,0.7820728751754976,0.4625366455814043,0.7428326933693339,-0.7959294530930581,-0.9145073136255557,-0.9085062645136089,-0.8674233402270293
SPAC1142.01,-1.0845502871093342,-0.8225198777549855,0.1315161613721728,0.9402758338854629,1.2618504614192394,1.1080026500727307,0.8311900525132131,-0.09302252980339648,-0.8683685534387935,-1.4043739111562996,-1.8717483101530954,-0.5629953351569708,-0.3322176458893163,0.4730686725642963,-0.6852268067939072,-0.41328228851960475,0.7718801451419922,0.16599171481306899,0.6936998671625536,1.7608299868309858
SPAC1142.02c,-1.6847884226052785,-1.1327588896728458,-0.8610424717932987,-0.03624778340305095,1.102194687183708,0.471016299529634,0.4637459600147514,1.2586968028924337,0.846660293165777,-0.42747647531183863,1.4145247176242635,0.8541818001898451,0.868074207855471,1.0316373650127637,0.15328075289018464,-1.4931815815790062,-0.9057112382182713,-0.8759201753394752,-0.7009880973676045,-0.3458977510681736
SPAC1142.04,-0.49162920387084125,1.0071388521938947,1.6815557408055022,0.8783832530662687,0.6647603079752037,-0.045094063484653946,-0.564776316080432,-0.9281271785304731,-1.3197213559923342,-0.8824900360821379,-0.4609693802360122,2.5742068687206108,-0.0639406091688638,-0.6195767260921315,-0.44591006858501375,-1.1425193242291605,-0.3092333195007333,-0.047636629247040665,0.11992939879230081,0.3956497895460452
SPAC1142.06,-1.2620359812948136,-1.4206261839257077,-1.1450958386190988,-0.6085920635196636,0.1739193145170603,0.6745750045597653,0.8938292743353983,0.9074297215993302,0.9370866980794109,0.8495100542683244,-0.8567102194204194,-0.3397238439369558,0.037208990481849134,0.4921454386255106,0.7218525040594671,1.9757480265301486,0.7085684587149276,-0.36254575870430567,-1.0766833901810815,-1.2998602061691427
SPAC1142.07c,-1.2475698010294007,-1.2372797195330207,-1.1020328046092553,-0.705445334262951,0.38998680256910645,0.9645628049696837,0.9608300948509308,1.1947950943168502,0.8714391148140832,-0.08928625208603086,-0.4573037359217355,-0.7838164942168151,-0.5165751045362813,-0.10102310602909217,0.6448781275749155,2.538729451940999,0.27368853677711463,-0.27832311586027525,-0.5748945481167762,-0.7453600116120481
SPAC1142.08,-1.1974469924862536,-0.9363939855869287,-0.43106487102502494,0.7966779943136711,0.96140388728817,1.9288016062702642,0.5179333445340354,-0.42932298244087325,-0.7446969360005908,-0.4658910648664717,-1.1974974348181895,-1.132798215203736,-0.6321195395176834,0.0983737895760536,0.5189494404305408,2.362760050311347,0.04405514924808788,-0.11378842194911853,-0.02558113163145563,0.07764631355415122
SPAC11D3.01c,-0.550793883745008,-0.5553822380334886,-0.5531020225935724,-0.5618053182954129,-0.5674475737839425,-0.5290224310985161,-0.29405473997900444,0.1972774274517523,0.9291698208777365,2.4851609591994555,-0.607259311694665,-0.596533394387769,-0.6100917552690103,-0.6145196033296422,-0.6170460050795122,-0.590751907198183,-0.2653493330066177,0.37648411251777875,1.3320662782406845,2.193000919206936
SPAC11D3.02c,1.8724887722799202,1.3789694455397237,0.7247006299670237,0.07042879655063355,-0.2796193234450754,-0.5451772050264785,-0.6495156600196363,-0.703340906402991,-0.8257118190207918,-1.0432227304223285,-0.2835368706239814,1.911460295296146,1.783811839651707,0.04578023971152683,-0.6047944369057692,-0.7943551679446963,-0.6518594143909582,-0.4908694847947666,-0.4582209948981537,-0.4574160051010558
SPAC11D3.04c,-1.3594170079047638,-1.130556558411965,-0.8277699421903054,-0.6264976094339497,-0.42434020677458034,0.25155566096694965,0.6567820720846855,0.9472481236105335,1.0740624519994022,1.4389330160539948,2.7440414314543355,0.015940593136731674,-0.5485550274420269,-0.6973722757531682,-0.5393567599586877,-0.28223161996958407,0.052906128078643665,0.03844700936538842,-0.37296653052016304,-0.4108529483914686
SPAC11D3.15,2.162981422131166,1.2043399424257188,0.3584298217242219,-0.2806265248905777,-0.6579239067643872,-0.8589299354691166,-0.794697255896135,-0.7620101009890224,-0.5113551945025465,0.13979173223069297,0.5137930082029493,-0.852833961234549,-0.7468801318749471,-0.7714252248712656,-0.6926955532406917,-0.8669114804686157,0.5904957235978571,0.09503235158273834,0.4892586478324101,2.2421666204741157
SPAC11E3.01c,-0.6228764264185532,-1.857892778376456,-0.8230213937334672,-0.729829760885178,0.009692254117882593,0.7839310121929314,0.6443328802320031,0.212909519126692,1.0565689157160065,1.3261857780281476,-0.7586883025572415,0.17983426051557358,0.9028630986474953,0.2998914764626902,-1.3132274533553168,-1.845556170577876,0.06031966464997267,0.39579588853820347,0.9063780968293332,1.1723894408471685
SPAC11E3.02c,0.16875001590868788,0.27006058051904996,-0.6257425311765711,0.5928360627356977,1.9215685577299082,0.7037463586591421,0.060119989383317175,-0.5601921483462207,-0.7927543393303064,-1.738392546082693,2.108323674336626,-0.5325774252826918,-0.002114989884772095,0.8561477992482553,0.756944613849021,-1.462820697325929,-0.5038318133582623,-0.5786315753974525,-0.44551188909550304,-0.19592769708928653
SPAC11E3.03,-1.6464655251167004,-1.097770253983215,-0.9736933099131119,-0.3521787609561712,0.8474539334043854,0.9991093884553608,1.0928125454160789,1.0475918543453338,0.027403728883934924,0.05573639946410522,0.255071247942856,0.6925394316093002,0.6543018926177331,1.522167440074989,1.3113832219180788,-0.9108982956514226,-1.0470748558162792,-0.8421614287233118,-0.9125588029048153,-0.7227698510671287
SPAC11E3.04c,-1.2887845590326925,-1.4210655943329085,-1.1617018430820787,-0.5747996169533137,0.258595521432453,0.7066475550068887,0.9890897116136601,0.9509727822187927,0.8116302640349102,0.729415779094291,0.27432828215786853,0.009197219240393571,0.10742722363310807,0.3001639994208161,0.699523983110548,2.2308486514257173,-0.7342678388391352,-0.8059551479065832,-1.0056114384413757,-1.0756549338013575
SPAC11E3.05,-0.05577097459131045,0.47062082308711417,0.9065157019353386,0.8801653913480831,1.190360970627676,0.44163997766625923,-0.07011141177702108,-1.679558424496283,-1.5757222098683679,-0.5081398439314977,-1.015420491883641,-1.9117603756444381,-0.5259630622871346,0.24407677040707285,0.5561693543334616,0.6938231275818025,1.0641668592061266,-0.7105342450898853,0.44137917979381436,1.1640628835828304
SPAC11E3.07,1.9472919104643969,1.3522603635303894,0.20397532199232388,-0.24704386177376653,-0.7616422801806141,-1.3751459975785285,-0.8622900877318928,-0.029463625474703343,0.018869306115218178,-0.24681104936283207,2.40063193105153,0.18894476183696357,-0.04503898782476317,-0.5578572229672794,-0.8580312773949044,-1.3917847472858502,0.1972555865704576,-0.23785266102925634,-0.03936673656191036,0.3430993536050074
SPAC11E3.13c,2.120578217583839,1.2612112185871764,0.42586130815341505,-0.336877372245253,-0.6638902391462481,-0.713895671400253,-0.5299811410526838,-0.2225842071727759,-0.20198924588846015,-1.1384328674187547,2.571170364099317,-0.003254514771163263,-0.5810305472490623,-0.8912638005747956,-0.024866155049457446,-0.08393394879766712,-1.0756804605016448,-0.21365508387630266,0.12926705315367198,0.17324709356710483
SPAC11E3.14,0.7837074698329927,1.988406519332991,0.5946746983204674,0.34906262195515975,-0.048656978488258215,-0.013662626045484245,-0.4001641186236224,-0.7072190701752082,-1.1113971605240625,-1.4347513555849873,2.0119875215289733,-1.0004522750504197,-0.9983900058878988,-0.9069917493035876,-0.21377579522722506,1.325022064096428,-0.2475151419838648,-0.3111971567430372,-0.0679298996978414,0.40924243826847145
SPAC11E3.15,0.5657722891324928,0.9088679185375232,1.7963659892141641,0.9637782019067032,-0.21479616356457978,-0.51936604888832,-0.4900555387155684,-0.8296902781679594,-0.8961035621396685,-1.2847728073148141,-0.7236449820654879,2.6071544397356003,0.5845824041806178,-0.16957015223674934,-0.01508683535053815,-0.016684841877218946,-0.6589912581610707,-0.45473575506995734,-0.5425857058346688,-0.6104373133205268
SPAC11G7.01,-1.787787271185828,-1.0639260849311665,-0.10328574300931354,0.4489276524170455,-0.21989881309211706,-0.7151995752483447,0.09188078173582902,1.2570537478962363,1.2935621583764099,0.7986731470412497,-1.2283099572738108,0.35735117020191143,-0.0026563810702334594,-0.46635929433154105,-1.0656227599348862,-1.4446866159050742,0.6364615247725606,1.1635658550679933,1.2021040937348177,0.8481523647382605
