,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
SPAC1142.04,-0.49162920387084125,1.0071388521938947,1.6815557408055022,0.8783832530662687,0.6647603079752037,-0.045094063484653946,-0.564776316080432,-0.9281271785304731,-1.3197213559923342,-0.8824900360821379
SPAC1142.06,-1.2620359812948136,-1.4206261839257077,-1.1450958386190988,-0.6085920635196636,0.1739193145170603,0.6745750045597653,0.8938292743353983,0.9074297215993302,0.9370866980794109,0.8495100542683244
SPAC1142.07c,-1.2475698010294007,-1.2372797195330207,-1.1020328046092553,-0.705445334262951,0.38998680256910645,0.9645628049696837,0.9608300948509308,1.1947950943168502,0.8714391148140832,-0.08928625208603086
SPAC1142.08,-1.1974469924862536,-0.9363939855869287,-0.43106487102502494,0.7966779943136711,0.96140388728817,1.9288016062702642,0.5179333445340354,-0.42932298244087325,-0.7446969360005908,-0.4658910648664717
SPAC11D3.01c,-0.550793883745008,-0.5553822380334886,-0.5531020225935724,-0.5618053182954129,-0.5674475737839425,-0.5290224310985161,-0.29405473997900444,0.1972774274517523,0.9291698208777365,2.4851609591994555
SPAC11D3.02c,1.8724887722799202,1.3789694455397237,0.7247006299670237,0.07042879655063355,-0.2796193234450754,-0.5451772050264785,-0.6495156600196363,-0.703340906402991,-0.8257118190207918,-1.0432227304223285
SPAC11D3.04c,-1.3594170079047638,-1.130556558411965,-0.8277699421903054,-0.6264976094339497,-0.42434020677458034,0.25155566096694965,0.6567820720846855,0.9472481236105335,1.0740624519994022,1.4389330160539948
SPAC11D3.15,2.162981422131166,1.2043399424257188,0.3584298217242219,-0.2806265248905777,-0.6579239067643872,-0.8589299354691166,-0.794697255896135,-0.7620101009890224,-0.5113551945025465,0.13979173223069297
SPAC11E3.01c,-0.6228764264185532,-1.857892778376456,-0.8230213937334672,-0.729829760885178,0.009692254117882593,0.7839310121929314,0.6443328802320031,0.212909519126692,1.0565689157160065,1.3261857780281476
SPAC11E3.02c,0.16875001590868788,0.27006058051904996,-0.6257425311765711,0.5928360627356977,1.9215685577299082,0.7037463586591421,0.060119989383317175,-0.5601921483462207,-0.7927543393303064,-1.738392546082693
SPAC11E3.03,-1.6464655251167004,-1.097770253983215,-0.9736933099131119,-0.3521787609561712,0.8474539334043854,0.9991093884553608,1.0928125454160789,1.0475918543453338,0.027403728883934924,0.05573639946410522
SPAC11E3.04c,-1.2887845590326925,-1.4210655943329085,-1.1617018430820787,-0.5747996169533137,0.258595521432453,0.7066475550068887,0.9890897116136601,0.9509727822187927,0.8116302640349102,0.729415779094291
SPAC11E3.05,-0.05577097459131045,0.47062082308711417,0.9065157019353386,0.8801653913480831,1.190360970627676,0.44163997766625923,-0.07011141177702108,-1.679558424496283,-1.5757222098683679,-0.5081398439314977
SPAC11E3.07,1.9472919104643969,1.3522603635303894,0.20397532199232388,-0.24704386177376653,-0.7616422801806141,-1.3751459975785285,-0.8622900877318928,-0.029463625474703343,0.018869306115218178,-0.24681104936283207
SPAC11E3.13c,2.120578217583839,1.2612112185871764,0.42586130815341505,-0.336877372245253,-0.6638902391462481,-0.713895671400253,-0.5299811410526838,-0.2225842071727759,-0.20198924588846015,-1.1384328674187547
SPAC11E3.14,0.7837074698329927,1.988406519332991,0.5946746983204674,0.34906262195515975,-0.048656978488258215,-0.013662626045484245,-0.4001641186236224,-0.7072190701752082,-1.1113971605240625,-1.4347513555849873
SPAC11E3.15,0.5657722891324928,0.9088679185375232,1.7963659892141641,0.9637782019067032,-0.21479616356457978,-0.51936604888832,-0.4900555387155684,-0.8296902781679594,-0.8961035621396685,-1.2847728073148141
SPAC11G7.01,-1.787787271185828,-1.0639260849311665,-0.10328574300931354,0.4489276524170455,-0.21989881309211706,-0.7151995752483447,0.09188078173582902,1.2570537478962363,1.2935621583764099,0.7986731470412497
SPAC11G7.02,-1.7857920335502857,-1.528300456419651,-0.63964992165188,0.014788189261121788,0.3313623879258509,0.26941551082700205,0.7429527928653739,0.6446053538348023,0.8930366303084545,1.0575815465992284
SPAC11G7.03,-1.0368420914852081,-1.268834221184496,-1.3140477991992714,-0.9124575473253018,0.2409552277424334,0.8029756053675277,0.8130132190348699,0.8657271805587125,0.8535179203831645,0.955992506107565
SPAC11H11.01,-1.8392961678127626,-0.1257468433355381,-0.1287645873978066,0.3211988368649223,-0.505374237030016,0.0005587615225861942,0.009598151712598148,0.3056329305483307,-0.28528020170711804,2.247473356634802
SPAC11H11.06,1.995230745837857,0.2693105211497489,-0.2876211007853338,-0.6132559422494397,-1.272473453334399,-1.3342081784440583,-0.27828725812874816,0.14116608668619637,0.5510471658317767,0.8290914134364302
SPAC1250.03,-0.9108514657294511,-1.23096281893605,-1.0790026998338462,-0.9354399507166072,-0.43906530655816234,0.7768809166377939,1.157180067606305,1.015983134965089,1.0402460767678445,0.6050320457970793
SPAC1250.05,-1.8206779044534176,0.22345918248098054,1.7176986477849057,1.158650990289263,0.4211460881613093,-0.043068113026908265,-0.016665651292827127,-0.17195273673673694,-0.568775178035328,-0.8998153251712284
SPAC1296.01c,-1.2317396135954173,-0.3656338289901907,1.78679895215693,1.257412383671379,-0.061327516108596505,-0.1531568576826936,-1.563084687952674,-0.09676852594982936,0.16792922759445583,0.2595704668566391
SPAC1296.02,-1.4185001161813062,-1.1520695111067762,-0.5635235278046855,-0.37911504570047144,-0.10843468123404044,0.9147510582719435,1.5821624788772275,0.9639552979908397,0.7532193301271539,-0.5924452832398895
SPAC1296.03c,-0.31315532088087333,-0.7157112456731859,1.703905856528026,-1.4152146823717242,0.11113735010648523,-0.9541825167016779,0.5812456561679689,-0.7857266512790616,0.9554799110907995,0.8322216430132433
SPAC1296.06,-0.9895500744481514,-1.2420562408952303,-1.3709467139267457,-0.3740550819143384,0.5350669497162993,0.22620633531807116,0.7590882072220161,0.08022043166072004,0.5897621196377253,1.7862640676296144
SPAC12B10.01c,-0.9206420254251619,-1.2980618820693957,-1.076506746185877,-0.8923100782898764,0.37619456024005815,1.607890831332586,1.0826470020450742,0.6871854867056051,0.37039203042923113,0.06321082121776844
SPAC12B10.02c,-0.8257651124218051,-0.7333471024070429,0.5412760837832289,0.4852412688314292,0.43715040493029483,0.04226614697525839,0.877203066274298,1.3364839081813582,-0.038761433706313075,-2.1217472304407003
SPAC12B10.03,0.5573470010977354,-0.6425831146295867,-1.3947378504661048,-0.8776008430738246,-1.3844464271703218,0.584879158658057,0.49164989518918717,1.243323960567772,1.212753072892054,0.20941514693494928
SPAC12B10.07,2.212902279765659,0.8057070344134587,0.26544803299744363,-0.09985827873037682,-0.9569502376365123,-1.3121186100668794,-0.7871016645599125,-0.19809267226440816,-0.15840024189387933,0.22846435797541656
SPAC12B10.09,2.0478731933065983,1.4412983734923221,0.10312577954988654,0.09519204283547823,-0.6683950544589862,-0.9284114743855268,-0.7701943244855375,-0.7355810351464164,-0.5105603386917907,-0.0743471620160369
SPAC12B10.13,-1.2335556725449839,-1.2896957553785224,-1.13918378812261,-0.7296398977138979,-0.022354725210946627,0.6486497027984112,1.0549686107361842,0.9005693963710084,0.8807006129249291,0.9295415161404263
SPAC12B10.16c,-1.2657436006810256,-1.309462334845365,-1.0880307664610183,-0.5245196229829853,0.0714957045413836,0.5312621634388399,1.5245228849883519,1.0424572399190772,0.5716623346988104,0.4463559973839344
SPAC12G12.01c,-1.5000060793588967,-1.270954009748433,-1.244787087477333,-0.3280827188231678,0.26555189689760894,1.0095504543844338,0.7425974565382311,0.8927044024976928,0.794455506259312,0.6389701788305485
SPAC12G12.02,0.9284850784457498,1.990807917366273,0.9928641077191294,0.03899121712727217,-0.1290756171066775,-0.4455081561717288,-0.6797086717333801,-1.1272641828221208,-0.7230530156408514,-0.8465386771836659
SPAC12G12.03,2.2113772087687518,0.9313870768488901,0.6120485315765646,0.12702494029574496,-0.2438901274815584,-0.6243342341247027,-0.5180019744933944,-0.6451181193514498,-0.8721033587246094,-0.9783899433142368
SPAC12G12.04,-1.265125592758308,-0.04246007466737745,0.051417957785930106,0.1395379310243371,0.3381816251505306,-1.034022867681731,-0.8580456701818988,-0.19199508039849103,0.6182742351177319,2.244237536609261
SPAC12G12.05c,0.21948853408372193,-0.5257138746711272,-0.7187691378901221,0.19851688443401438,0.6748620727129102,1.7361475138941422,0.5276981351026049,0.6191041799121062,-1.7247742505971002,-1.0065600569811923
SPAC12G12.06c,1.2906182006386546,0.5976404469940928,-0.09387422703082701,-0.9816213429066559,-1.4718958753556288,-1.1944362620234772,-0.4011810695235945,0.17793721878486138,0.8617734512185462,1.2150394592040215
SPAC12G12.07c,-1.410282274851318,-1.3836209829706045,-0.9659717330442894,-0.5392000669225052,-0.0010077106102233326,0.5017969580516969,0.9136448346954347,0.8891711791782705,0.9490756095180379,1.0463941869554982
SPAC12G12.08,1.2618060846877903,1.504037312530199,1.0899480785015734,0.3365013509729254,0.14430101539968085,-0.7340119083102815,-0.9796337030623021,-0.8493442834758332,-1.0112960390453316,-0.7623079081984104
SPAC12G12.09,0.5891387735452165,-0.08331504565491368,-0.8353568517205642,-1.1261556951594018,-1.7371579596477589,-0.21044731404790576,0.27978182385754197,0.8958010255651403,0.7562004088808542,1.4715108343817889
SPAC12G12.11c,-1.0359209884857314,-1.5808320592080662,-1.3266903500267424,-0.4560991560149997,0.47905990114145863,0.6278977764108986,0.657826521546529,0.9995839484166119,1.0008199825995898,0.6343544236204602
SPAC12G12.13c,1.3404107249874135,1.415173255186594,1.2883112736805846,0.100673663065489,-0.22038820531604802,-0.2576244949370985,-1.0543116359571603,-0.786893584153383,-1.0102296154917347,-0.8151213810646603
SPAC12G12.14c,-0.2534265688746045,-0.24047181041031976,0.6962456735662915,1.7396396913926833,1.2464112200756319,0.3865537135486194,-0.6771810111458475,-1.3546655209336225,-0.47188673602131115,-1.071218651197525
SPAC12G12.15,-0.7602478132273591,-1.4253711557664523,-1.236234612888716,-0.5278677490565449,0.21480840980983543,0.26202165716659026,0.6732502317954504,1.8985258000439953,0.4008005481365573,0.5003146839866373
SPAC1327.01c,0.9358801768150868,1.4253303621809323,0.9125882425116805,0.6997653891170016,0.47885320314552177,-0.4398936425734714,-0.6116065711685199,-1.4138606665910485,-0.9920100753517868,-0.9950464180853927
SPAC139.01c,-1.2700376851935526,-1.1966685487438686,-1.0802267391073526,-0.7487199332277534,-0.15607871247636773,0.5447276565858986,0.7636307452533866,0.9478668919965447,1.0119599208915369,1.1835464040215273
SPAC139.02c,1.537770224278828,1.6634112751856054,0.8369816717739686,0.06884017725340322,-0.6344987650377591,-0.935950970363242,-0.9262583619613787,-0.8314709293187097,-0.5156527144751659,-0.2631716073355475
SPAC139.04c,1.2720933369255216,0.6643170039766608,0.724254061841544,0.17064223992266556,1.1651419453564922,-0.29609802833826604,-0.12089305695034126,-1.3587150826805736,-0.5558449753963299,-1.6648974446573643
SPAC139.06,-0.38335247975555536,0.3109888184396331,1.6383784409918807,0.7366603252615718,0.8288500007101997,-0.44611118740897837,-0.6217536823674646,-1.1814145746050109,-1.5528490161443032,0.6706033548779772
SPAC1399.04c,2.2539910722553476,1.0956890474881977,0.4900136472785641,-0.036947414446716724,-0.42551695515330834,-0.5757879135906722,-0.67631715624545,-0.678042569023433,-0.7428468585620334,-0.7042349000004936
SPAC13A11.01c,0.6369268218223887,0.6534736078052858,0.8700053053980898,1.2063251681626288,1.202800297408498,-0.4376538421849234,-1.0125463536029604,-0.8608255486396224,-1.1393322270246942,-1.1191732291446896
SPAC13A11.02c,2.165271414704615,1.0777428764775505,0.4749091480429194,-0.033590550372909984,-0.31821573994298685,-0.5049279890024295,-0.4406698165507428,-0.4578273885184708,-0.6368798847610352,-1.3258120700764973
SPAC13A11.05,-0.9890049460119337,-0.9009187846464473,-1.0368296202074572,-0.9554239555488729,-0.654308866565038,0.21448060821163129,0.9367166931571219,1.0228560007004999,1.0507847604161291,1.3116481104943638
SPAC13A11.06,-0.45697534185817046,-0.46731273405161344,-0.47746963518232133,-0.4688947280270248,-0.4574816192147035,-0.4705750030103322,-0.42691453372822147,-0.21103960403516434,0.8345607423665535,2.6021024567409983
SPAC13C5.01c,-1.4242272892175154,-1.6606944146599336,-1.072465410668439,-0.08675903575646893,0.5802217925659685,0.6661074981805754,0.8867535980893406,0.70047228702733,0.6621205089527098,0.7484704654864307
SPAC13C5.05c,-1.2084974515888296,-1.2270567038564533,-1.1119569024559643,-0.8225789983456353,-0.14390381615567288,0.7724608052543683,0.9157286476044623,0.9873391422618092,0.9181004161234957,0.9203648611584196
SPAC13C5.07,-2.386760290818557,-0.8776030305725878,0.28363709996555836,1.1346465304802835,-0.06513762875692665,0.15540784511485908,0.6529906805253918,-0.04838734143643145,0.4246974260032566,0.7265087094951453
SPAC13D6.02c,1.5142565700068382,1.5247208036991424,1.0534647768786496,-0.00081436830356778,-0.5278434460318058,-0.5492675299661516,-0.2660077768582305,-0.8890996949030593,-0.7036611458260014,-1.1557481886958196
SPAC13D6.03c,0.28800365679045636,1.7691293246512334,1.2064855936101018,0.6654211694403385,0.32535530443666777,-0.7074956448430922,-0.7592052317445585,-0.9477012432116365,-0.6800807246759205,-1.1599122044535919
SPAC13D6.05,-1.098045656463757,-1.3275118518409632,-0.7265484451999177,-0.3240343704515985,1.0805309125710965,1.0844161011309084,1.3879632332247633,0.7703212755183746,-0.12604499748530779,-0.7210462010035985
SPAC13F5.01c,-1.7833291652520928,-1.4438210543017516,-0.5675154568756897,0.5214399310085767,1.3849974668407212,0.6034777222652162,0.8450832748498593,0.20398917878407052,0.3117355457827201,-0.07605744310163665
SPAC13F5.02c,-0.9724166197607225,0.21482920901946295,1.6138048304103314,1.3840573658713393,0.6943670160672234,0.36751446253331,-0.8473170214384159,-0.7751128379733581,-1.1059220576306308,-0.5738043470985358
SPAC13F5.03c,-0.7779469704171883,-0.782828725455201,-0.8232466984454464,-0.8323869484483952,-0.7278857570418859,-0.5205501167463606,0.4602367523292274,1.1626737492680155,1.3551651441715007,1.4867695707857331
SPAC13F5.04c,-1.1334269944226285,-1.0996659613846387,-1.0646126056690788,-0.8979739290205279,-0.2969458638062163,0.3754089027422679,0.8809643530707163,1.274014056803618,1.0611598841910035,0.9010781574954866
SPAC13F5.05,-1.715286542576237,-1.4967838646048084,-0.8457677402507923,-0.12483906529785861,0.6137645380341208,0.7170493038705317,0.8270496473186393,0.87066855361042,0.7863036516418069,0.3678415182541772
SPAC13F5.06c,-1.4665839903207423,-1.2648567451302577,-0.6979730041618987,1.2647011953488199,1.4993834943352518,0.7452933116100046,-0.2299341021403994,-0.14853231421258067,-0.19682484951972873,0.49532700419151715
SPAC13G6.02c,-0.8096475881226817,-0.15372326152963617,2.0021978430307796,1.5084678031146403,0.3117310385344068,-0.24579338528383143,-0.33462686673243436,-0.7121829823729005,-0.6548400118817143,-0.911582588756611
SPAC13G6.03,0.37477975026188104,-1.2459824495263043,-0.5835980649072606,-1.6866671911149882,-0.7008924259387556,0.44857435284688796,0.5763496970112965,1.4704510480718431,0.55607057851484,0.7909147047805511
SPAC13G6.04,-1.4472469189750288,-1.3322823427624757,-0.6795547809637215,-0.6105285400118453,-0.18063504834614935,0.41693641620823924,0.9086084525079792,0.8376423659160225,1.4819197042558163,0.6051406921711665
SPAC13G6.05c,-0.07688247146335744,-1.0166285684752863,-0.8002825989207746,-0.6946212445119909,-0.19337943804835722,-0.04505559652627683,-0.5651466126350905,1.1285406341790571,-0.01796069656233975,2.2814165929644177
SPAC13G6.06c,2.323610766847993,-0.07641381763421448,-1.057487085183748,-0.4567929707801681,0.46474110143996944,-0.43128648459016083,-1.0226712143746384,-0.4800202010082307,-0.031028942792443143,0.7673488480756213
SPAC13G6.07c,0.30563456330460687,0.8768474531540523,1.9998563131718072,0.8206117066081079,-0.16588369240119552,-0.2948912257513587,-0.7012889546842401,-0.7013578754744468,-0.8723822020934167,-1.2671460858338917
SPAC13G6.09,-2.00250620359606,-1.1866816985165902,-0.8234292294182327,-0.12311565932879213,0.5997359564836798,0.7412514108445084,0.8376761738054839,0.6721528437249956,0.6571128142231295,0.6278035917778777
SPAC13G6.10c,-1.4868158222586698,-0.7877213098092386,1.6315702624533779,1.549155072017165,-0.6408537412437022,-0.5446697033242381,0.1167083141399248,0.12958612869950076,0.44585304711645396,-0.4128122477905701
SPAC13G6.11c,0.8436131450498532,0.27719601725214615,0.5776091931835825,0.9306135949508045,1.3527439178310101,-0.0055245653550779665,-0.31337154867258227,-0.702104588355495,-1.158198828991653,-1.8025763368925913
SPAC13G6.14,0.8178834736519508,0.7074774308142077,0.8959745437826698,1.1100254835096914,0.578994402959801,-0.10819808829996472,-0.23736270955652383,-0.677401593396082,-1.2543329996143797,-1.833059943851358
SPAC13G7.01c,2.0122369772218773,1.4203006881852835,0.5644077899318124,-0.06942036641137954,-0.7276691958197523,-0.5659127004000423,-0.6130441978520815,-0.5870023699846975,-0.6392032716999878,-0.7946933531710274
SPAC13G7.02c,-1.3988435093280696,-1.3103279280006404,-1.1719774567433825,-0.6298079760302211,0.3860014532369457,0.7888686098375617,0.8025079126936262,0.8302788231396955,0.8319007839337459,0.8713992872607402
