"","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10"
"SPAC17A2.13c",0.775670032620435,0.7414431035631,0.755960686057803,0.810978849852133,0.898768865514976,0.880096396686578,0.89151511227412,0.882671919845862,0.87417238541368,0.866381712042085,0.838936630328378
"SPAC17A2.14",1.34346515394012,1.29720570595171,1.08109062839966,1.02661437475595,1.10187612732987,1.19373628872335,1.33884680790296,1.34181250624891,1.33661307154071,1.39499228873886,1.32672425169887
"SPAC17A5.01",1.25484385331625,1.03815847870207,0.954581102037049,0.964557556654798,0.977724375404185,0.944450444184627,0.939864198713825,0.938290709307607,0.880417750438073,0.98549519270858,0.958330728050389
"SPAC17A5.02c",0.779003168822823,0.813554588653024,0.896149919052716,0.91655140201994,0.997780021783877,1.10098751927651,1.024077560459,1.03171214388078,1.00223951907763,1.03153028623303,1.09275238020187
"SPAC17A5.03;SPAPB8E5.06c",1.04404593777989,1.11201489073136,1.17436064544193,1.09363916419801,1.00528525512387,0.976198843890905,0.931031366226251,0.932424738452069,0.915957234682001,0.915281102782796,0.905991173547634
"SPAC17A5.08",0.562867818578431,0.563893567920908,0.667526331732873,0.803880262026394,1.04535578660671,1.12963076817751,1.30075262208225,1.22462883541651,1.21370171063676,1.197960779836,1.06174796746655
"SPAC17A5.09c",0.700335828349634,0.701254894196481,0.824310379968012,0.971211820919297,1.22669250388086,1.38747936744964,1.40114259979737,1.43145400829508,1.47245194628807,1.41134887702879,1.25531515969254
"SPAC17A5.12",0.867803113199539,0.907113826054932,0.898320244949047,1.14395471471537,1.27767448445404,1.20362227856009,1.17836057967718,1.14501374657301,1.14497417407277,1.11138735403061,1.05829338560494
"SPAC17A5.13",2.07070922908538,1.88010883488252,1.52911249950266,1.3234879770032,1.17959843450835,1.08489905359215,1.16736168401496,1.10262152643727,1.20817783483789,1.14070737619114,1.11128254754401
"SPAC17A5.14",0.889171288266022,0.870629668448398,0.923490162427537,1.17702481405746,1.72880298274367,1.93395830358389,1.1980005236008,0.625677964285185,0.50912859188767,0.515443344715728,0.523484138053965
"SPAC17A5.15c",1.08705956060678,1.0701065375721,1.04844070821494,0.980216845965163,0.931906903558704,0.93846861340085,0.916852026002361,0.935534178067448,0.93758418075348,0.931264518428779,0.932960945412779
"SPAC17A5.16",0.716935831780422,0.697373675426386,0.816027587404138,1.02122820846296,1.38467070919035,1.41734735591045,1.13014109847341,1.13705068063648,1.13262887895635,1.07504230249859,1.03180980285423
"SPAC17C9.01c",0.323105209288304,0.354633526001115,0.397928369500949,0.649558639828578,1.46935714615632,2.092976150034,2.15816174828153,2.06314372444231,1.91888082699007,1.79113039678403,1.81028083804739
"SPAC17C9.03",1.19248115596494,1.28737177831083,1.22180115171932,1.09933533430205,1.02447967153686,1.01510909741595,0.981793149333251,1.01297780326131,0.987700480799422,0.935529127256087,0.901207302723497
"SPAC17C9.05c",1.05734641547547,1.06900444322387,1.06335208783067,1.00325267890452,1.04512628045783,1.06882840090336,1.03065911744386,0.907354998491442,0.816064052931209,1.03291328686935,0.976001842343416
"SPAC17C9.06",0.93805707231632,0.880283428299644,0.823360670226947,0.867196554948382,0.937302718568367,0.922588941486419,0.900720285148777,0.963645410305742,1.01117613598192,0.99789449073162,1.01660574676515
"SPAC17C9.07",0.733752589621154,0.840576361989842,0.80782968803317,0.892006730843924,0.912482896418719,0.799966655109208,1.08211241994773,1.09315841548016,0.940245095730762,1.22816827070201,0.872740183965372
"SPAC17C9.08",0.811262243978267,0.912021027341362,1.01370735751636,1.18870798173294,1.17838307230927,1.05898524685269,1.03706665065795,0.995818239137493,1.01836652468041,1.07862073514517,1.07022166774119
"SPAC17C9.09c",1.05967182170529,1.0510035393732,1.04348125238804,1.03724641080191,1.02101865935245,1.05381446858565,1.10810519893073,1.10306007855014,1.18799198329331,1.17838986143296,1.16350865796582
"SPAC17C9.10",0.73216912848002,0.725945088514375,0.628820150654253,0.610391660419498,0.650094608222839,0.841288514597038,0.888850595800172,0.979459734987458,0.922498357505656,0.938130324620839,0.897947802623746
"SPAC17C9.11c",0.892962808313761,0.838933418442079,0.741817243283442,0.848133884723371,1.00879535934012,1.04935718403522,1.11403786597993,1.07252438149891,1.06358779579114,1.07884015109925,1.02311066922299
"SPAC17C9.12",0.959043753312715,0.900034581116191,0.895157204431311,0.980087158677006,1.08448297775277,1.14305783152225,1.17373927566994,1.30070408343621,1.28822348865683,1.22073576546045,1.10483911731249
"SPAC17C9.14",1.16603205206748,1.05713051813346,0.882796303592221,0.793454341394207,0.766939897225578,0.829752933656344,0.946663890852743,0.876939611043145,0.882135394124786,0.902992743940171,0.891064875256828
"SPAC17D4.02",1.56074663764379,1.18025135342544,1.09363771940741,1.02415068250661,0.98864222597829,0.939138742051574,0.946496665310068,0.991999269512994,0.959033331779042,0.992287592556258,0.914153127729564
"SPAC17D4.03c",0.855342564756201,0.771121365837676,0.759361371943947,0.833941594850005,0.944507591250361,0.860459758461816,0.819588633635857,0.838971335149215,0.823468750597962,0.685402385743002,0.602126637529794
"SPAC17D4.04",0.902959547566196,0.972308765051323,1.00681439472338,0.975699462714449,1.05026179672141,1.15256849920888,1.14010754471895,1.13871115217597,1.14120956889779,1.16136084510978,1.15562179359919
"SPAC17G6.04c",0.256919860942747,0.295707656437085,0.327743644212562,0.3040745279893,0.33231940676977,0.544873154918061,0.276719593169937,0.292166319137804,0.275388039671533,0.82468817040641,0.318295070792517
"SPAC17G6.05c",0.681789493756321,0.690447629064295,0.736352103490512,0.912561909730662,1.13820471690249,1.14397858574714,1.16270326977282,1.167598012843,1.13331894210697,1.12448588782687,1.10020848559936
"SPAC17G6.06",1.01521496322552,1.05103673600729,1.08033262247765,1.02662184000941,0.954181971531995,0.922555032614377,0.945765662139169,0.926695555800572,0.895268681609461,0.887827537124302,0.883092347403286
"SPAC17G6.07c",0.45347612427641,0.692022503570388,0.850745678570785,0.943435534959627,1.1324201051252,1.3391391743362,1.56468558784251,1.66325338301977,1.69831475269269,1.6371232269627,1.49030317758194
"SPAC17G6.08",0.735309687592133,0.639187770465869,0.662619855218287,0.778882325493847,1.21518778188133,1.5763565396291,1.89181567305391,2.0861128345338,1.9343163771282,2.010996259275,2.01057181517887
"SPAC17G6.09",0.748412028253092,0.752511270244202,0.852835857140524,0.986728609363198,1.0320594609602,0.985183253063625,1.00409517193124,1.02895555671571,0.979076101236561,0.90023556797308,0.838207883205561
"SPAC17G6.10",0.895630983060613,0.996023748522938,1.11191665955059,1.247872520013,1.35005667039696,1.21361667246339,1.03068246643833,0.909927272922127,0.850122196225118,0.829711912103089,0.784244517413018
"SPAC17G6.11c",1.10602544459031,1.38594529339409,1.57550678600734,1.39869420941893,0.874522817596268,0.429249866718671,0.379837665592175,0.353215833059367,0.312048699996891,0.285884805547613,0.286051581046121
"SPAC17G6.12",0.852605790707344,0.823276523239913,0.820610000322938,0.96161749541319,1.15033495226677,1.17748738504746,1.1555961739386,1.2148401866852,1.18115823428708,1.2117057782262,1.23573538238868
"SPAC17G6.13",0.632617462415311,0.936742617515023,1.15639000536816,1.50384679449833,1.95016192429921,2.01629133746502,2.000382660544,2.12282896551237,2.09175225098092,2.12259621775208,2.13905663554802
"SPAC17G6.14c",1.15520064351966,1.07161197150673,1.05691458782925,1.04327754806519,1.00340176810387,1.01028551435579,0.991129515315182,0.867786436268197,0.883900071149099,0.956695105637284,1.0066641729315
"SPAC17G6.15c",1.60027195357245,1.44690666354275,1.21926093452955,1.10777861940885,1.00322067468939,0.936180789712904,0.91263853308319,0.934104197366798,0.920672934970538,0.988869232622126,1.025712844701
"SPAC17G6.16c",0.954302450281797,0.999051118909195,1.09778816381583,1.03458543270774,0.9823780266626,0.918711713348799,0.793395608125528,0.666814485064508,0.778391090119795,0.770267874955609,0.891392454458224
"SPAC17G8.01c",1.17534687512303,1.1602599868882,1.08139087816371,0.997262734455739,1.03002307672854,0.983739165100673,0.919342586198595,0.984563226894451,1.0214675607494,1.01196236537426,1.00086101104674
"SPAC17G8.02",0.734023649488966,0.714144464182147,0.735661052097375,0.792091244868884,0.873182370672294,0.978048819398191,1.01198402183894,0.968743773825812,0.936343935937851,0.964973055413514,0.93054492081567
"SPAC17G8.03c",0.974135587269048,0.942019663236497,0.951388831020194,1.00331796562254,1.11106445091681,1.11984940030867,1.13886946266727,1.01691460813163,0.982742037028262,1.05642697093191,1.07917185385687
"SPAC17G8.04c",1.29680863685075,1.11959671228908,1.05309199601724,1.02710965708839,1.10563078983489,1.24953656074462,1.34497856641956,1.36260241409621,1.33367316918484,1.3613566432627,1.36534784563173
"SPAC17G8.06c",1.32070800618485,1.21428314293039,1.0139735321286,0.863824924025746,0.772684409645977,0.728722607320928,0.73912292558188,0.764333041966883,0.810781128940291,0.869460321555531,0.907226581434509
"SPAC17G8.07",0.912638253676127,0.852574741488005,0.920495050179845,1.07967197306865,1.07546877325515,1.05874481637019,0.957559173424397,0.904242433570312,0.900538823897061,0.845434327439156,0.885652709609729
"SPAC17G8.08c",1.25991160443332,1.25825201244136,1.49572179812943,1.35987856918174,1.31437109847941,1.22566702080113,1.22658367009526,1.27361250931025,1.24367461538071,1.175825468324,1.03870089347515
"SPAC17G8.09",0.895050485549316,0.996810614525823,1.20521490545758,1.15311407191319,1.18257641290123,1.14754467858246,1.14866376104455,1.17431217544225,1.12336326563462,1.10653246840948,0.978746644540895
"SPAC17G8.10c",0.390434093422312,0.415271752122594,0.43312650057349,0.689108761738911,1.84555833858417,3.7095510970868,3.03595149321301,1.80324320893823,1.24231287277199,0.899139958836194,0.773275353346435
"SPAC17G8.11c",0.884088647165956,1.06558455567126,1.12612857583338,1.05178648629554,0.792978037890653,0.511849589095827,0.476492142703541,0.488242413690529,0.601882487058689,0.653918642090599,0.669941808454438
"SPAC17G8.12",0.836770018540628,0.819355742155812,0.830633097748154,1.01454387934847,1.21795864869364,1.15422733790417,0.985486483056462,0.988848194663563,1.01727801125607,0.996638058207684,1.0032626777262
"SPAC17G8.14c",0.606711042134854,0.598736456582792,0.660486943796098,0.832973117168525,1.27349763785354,1.58074634487638,1.42346775597002,1.32850123756349,1.17274217689145,1.06819435099776,1.03116202290199
"SPAC17H9.02",0.947950769629069,0.951444020216447,1.04206324566825,1.14726600002878,1.14871968964378,1.02812326255772,0.929007062487414,0.839180568478173,0.810130222072269,0.804778032701806,0.85492581671409
"SPAC17H9.04c",1.19534342546955,1.4215586777426,1.29697623494775,1.2129995869032,1.04435551856758,0.979466661920114,0.877887982385217,0.78440149083253,0.767791566196063,0.72740294208085,0.691295452871761
"SPAC17H9.05",1.16926209986688,1.39212710579834,1.39297887490531,1.25343576641862,1.13628076302051,1.12880162348683,0.981451823846439,0.816375219548333,0.828006955511538,0.89124913573468,0.94221678861192
"SPAC17H9.07",0.893094876449176,0.883458654498372,0.89414834989982,1.00792466757053,1.02069726134046,1.01122096691269,1.02601446372833,1.00096402433123,0.974741243620333,0.821050626111344,0.778429185037547
"SPAC17H9.09c",0.573798532847938,0.641557228721527,0.656457850292922,0.719579054654287,0.825146389451977,0.984609049349388,1.08847376457577,1.19557493480714,1.17610118061388,1.18772040610214,1.1767631455666
"SPAC17H9.10c",0.910483804756722,0.789157855485815,0.681990080306602,0.941283849297569,1.27123294998021,1.33203667127833,1.02154470191121,1.06993124077797,0.969893929144916,1.15378317975228,1.06123098006045
"SPAC17H9.11",1.03848792614146,0.968460714671786,0.885735673058164,0.881346822059683,0.860189379552661,0.826983780646629,0.899502861922059,0.874920584189515,0.911956964226025,0.937575008246455,0.926643931371634
"SPAC17H9.12c",1.9444896083049,1.77300786189848,1.43687970438362,1.24151611113716,1.09972695211714,1.10060226325578,1.15756299115438,1.16173771979333,1.18569172899928,1.19369541132901,1.21036000493718
"SPAC17H9.13c",1.13322198216972,1.09228665152804,1.01690703822142,0.919607316083597,0.872741609601806,0.81935890952845,0.809821170084367,0.819542227042045,0.819585672320828,0.825367475280634,0.786904402271061
"SPAC17H9.14c",0.766668464377991,0.762564967103936,0.806344159286465,0.917958696228917,1.0180866388415,1.05775943065343,1.11994961309465,1.10280190404725,1.09152393883593,1.0573154997295,1.01125031500567
"SPAC17H9.16",1.12098972461398,1.07937889964281,1.06194732167944,1.05637191704714,1.02567440665226,0.977630634589388,1.0493732966758,1.09093052776652,1.08543152565352,1.09972858449437,1.06952620317639
"SPAC1805.01c",1.01090388270481,1.06412511523346,1.08239990528001,1.04457252819971,0.965380895050196,0.922234899933821,0.88079911155689,0.840663727935799,0.891846617511967,0.909917461707196,0.8651816837439
"SPAC1805.02c",0.806512356767632,0.853978469818453,0.917025275778937,0.935561945686112,0.939781631424605,0.907708798588376,0.961911473580425,0.955368504413691,0.960519578897294,0.990612564653681,1.01964682383172
"SPAC1805.04",1.28596835625445,1.27720100482166,1.10864443684897,1.05443575301476,0.907818396676271,0.968403178312935,0.807895910902826,0.787774505080089,0.865440541621281,0.897029246650289,0.93572862998446
"SPAC1805.05",1.10990398874282,1.05059602526639,0.975160819676011,0.876873348870321,0.838998731555163,0.870903772889979,0.928714777588485,1.00262938222611,0.985276732720069,1.03541726873295,1.03918127424636
"SPAC1805.06c",1.19498524744627,1.11473423710675,1.06639869525328,0.992439183822059,0.932864890614219,0.891054166562738,0.90022820031334,0.907616955443704,0.929596618361599,0.913747759893635,0.927413495942601
"SPAC1805.08",0.887594473479398,0.821951181146056,0.901332930821551,0.998780914957105,1.00930663525414,0.987281051459931,1.01236707122232,1.01579384878699,0.994467653501756,0.990653389575812,1.00778621629129
"SPAC1805.11c",0.934030657884577,0.992564183570131,1.09005621627209,1.02782643463371,0.95982658069132,0.93637983312338,0.926030154619075,0.922270599503839,0.893714638759457,0.870739176860333,0.88987275333567
"SPAC1805.13",1.04368697495495,1.09424006569526,1.18316351878889,1.11403569735753,1.00318715600121,0.961603283591931,0.989384781008854,0.965251547315129,0.933734674043583,0.923743923590398,0.916241794229818
"SPAC1805.15c",1.21365684320025,1.14730209320125,1.1246600227899,1.18967905979986,1.31247785709065,1.28561278579786,1.17902649352684,1.03556793791683,0.974671860749291,0.91323403680106,0.812977179668141
"SPAC1805.16c",1.87790043275642,1.78597826866569,1.61261150084896,1.52075839213911,1.44660409225135,1.39307324952028,1.33974152706683,1.32249974431162,1.31240492552545,1.29697037666775,1.23087703965501
"SPAC1805.17",0.669424649890308,0.714257853019107,0.840372656747675,0.974674453366954,1.09764504966409,1.23133510113747,1.2421459659788,1.2256719757244,1.22608918296323,1.23576389126719,1.23901775328118
"SPAC1805.18",1.26329144085076,1.18384458365583,1.19829510195066,1.11132078029586,1.08786576539717,0.994757033528123,1.05464610447572,1.14266597017817,1.01062948425974,0.983604366685917,0.854992799884199
"SPAC1834.01",0.890271243540724,0.979407370784653,0.972937077155167,0.960293827562513,0.929080889794511,0.948942896134423,0.998415228206785,1.00730998251551,1.00149198597642,1.02512345682761,1.04486490690866
"SPAC1834.02",1.0534702545908,1.05629550471644,1.00141914365374,0.963885893400594,0.957214225403339,0.921732532194975,0.872841263965196,0.91550155512561,0.91529638940073,0.935251736505208,0.940937057736628
"SPBC8D2.03c;SPBC1105.12;SPAC1834.03c",1.14696523425863,1.02212990862857,1.26089523150074,1.13430824087138,1.05019575684878,1.02197809175193,0.950968347589318,0.801889316183273,0.847163140615174,0.898452823456355,0.988185251383355
"SPBC8D2.04;SPBC1105.11c;SPAC1834.04",1.13634431285407,0.998422180557776,1.15699240166735,1.11548431993604,1.06400250194214,1.10139012927782,1.00223785353467,0.807452979494701,0.868905373289225,0.93420532236035,0.985038129066328
"SPAC1834.05",1.10541357948657,1.08540872712712,1.04120652373784,1.04712547966369,1.04146565909227,1.00689884487343,0.946416065794707,1.03894929199245,1.10127353107916,1.12068047634169,1.08061183451595
"SPAC1834.06c",1.19169866985335,1.15092879278835,1.1090609831987,1.24245919056237,1.226836928961,1.17557488365885,1.12359046538721,1.06640918426588,1.06907017549947,1.06412859068225,1.00524354667968
"SPAC1834.07",0.980410542978658,0.89949306704065,0.801769517516373,0.894842755108036,1.12687799125291,0.932825741243436,0.903425153568517,0.861281071877978,0.836065369379077,0.88313391618794,0.902456215269096
"SPAC1834.08",0.739454203832003,0.793731850233746,0.853621017440391,1.01343324591881,1.0103493590509,0.943583624312974,0.710655332931996,0.752343880958283,0.679012392546243,0.685050095924696,0.632935329560355
"SPAC1834.10c",0.793110701333194,0.837342832815438,0.827690274113969,0.818659037020324,0.77208878830554,0.900017360168948,0.895472465112357,0.896754369670806,0.963581605640458,1.00979109194474,1.02762506070699
"SPAC1834.11c",0.806113576062398,0.771226033113604,0.768887969845585,0.849076989784198,0.985653317333059,1.08265741886981,1.12870217552588,1.1531055804424,1.1477741410643,1.14599422152207,1.14511618964782
"SPAC1851.02",1.02639750529923,0.983297610431891,0.970326645778367,1.00695895102827,0.927223933155409,0.909447877007013,0.950205378297685,0.99092915268783,0.941794634223746,0.864193224530499,0.849044639582729
"SPAC1851.03",0.985874778690198,1.00206533750515,0.962467344379697,0.932990800673166,0.933416410748071,0.88627708962119,0.91692416246985,0.94119071940768,0.98091433203036,0.996558527645368,1.03905791276331
"SPAC1851.04c",0.862832318206907,0.840062262004443,1.01420406306657,0.908487598045192,1.07416651786067,1.04204691068911,0.966615543831356,0.966245375582628,1.14416434205966,1.18343701814355,0.886500873594436
"SPAC18B11.04",0.835188477382719,0.781558432670512,0.768148867994546,0.861216217552816,1.02552841989909,1.17453782365717,1.4839145639655,1.59301033990291,1.60209370801562,1.61796175444175,1.55088905790316
"SPAC18B11.06",1.44439025620213,1.74616077007949,1.44826477512478,1.24866777241227,1.14311872501175,1.48781463693591,1.12546302810617,0.669769851489569,0.893948741052216,1.00186074975659,1.08349212965709
"SPAC18B11.07c",1.17935766739435,1.08981012671024,1.06068359348381,1.1436993434059,1.16037391269801,1.15659869611823,1.13041177149814,1.1610546644814,1.1074539313549,1.09175647807262,1.12328569304055
"SPAC18B11.08c",0.867483375049144,0.889298734905647,0.904099466146123,0.950199415341335,0.917256664130713,0.836787631052001,0.818507533916034,0.843097562755988,0.765397734899038,0.680217927532555,0.643902597793865
"SPAC18B11.10",1.40443844711381,1.36425409435866,1.3089644197473,1.16424598622008,1.05911224922008,0.920894690165204,0.747404564901913,0.729238197755074,0.725236170829939,0.763733691812365,0.774704700545162
"SPAC18B11.11",0.931287658453409,0.902094682328009,0.907171057929474,0.950222157661259,0.987901930484785,1.03101163104145,0.915507528264509,1.05079276257614,0.967642005900507,1.01599909766299,1.00586716710391
"SPAC18G6.01c",0.999693397248015,0.915200312608745,0.84713191078114,0.772975130355632,0.757082359323002,0.710359382245144,0.71233451605495,0.722068028513605,0.745650945066534,0.761039952041623,0.831333657722983
"SPAC18G6.03",0.815046511843846,0.761370517606189,0.764248464432266,0.831152901535541,0.975881226768389,1.20362092260144,1.30273544276795,1.33780843542487,1.30570856739029,1.25718409042351,1.22466339979432
"SPAC18G6.04c",0.976014173766396,0.940533363118439,0.905375059489771,0.905514282523941,0.879496902558341,0.817284813410644,0.809627386921418,0.824861305791032,0.84300198303635,0.870701442997519,0.884535678021916
"SPAC18G6.05c",1.16657988527359,1.15202929129036,1.10116022911828,1.04054564710674,0.998816750978775,0.972543350682701,0.922402585884305,0.95397365916215,0.973911457097723,0.991460676977807,1.0238307242291
"SPAC18G6.06",1.51190453155908,1.57503410691561,1.48159622478609,1.38172713767102,1.15533970801926,1.14724335660178,0.953518352918363,0.840698957342867,0.780476187340764,0.888984614501036,0.960428872831413
"SPAC18G6.07c",1.42567826363559,1.33300238498945,1.15001612580269,1.05713646986433,1.00860560544153,1.02040633741933,1.00585552581595,0.965448949599115,0.973153973603637,0.957898806817245,0.984900236726186
"SPAC18G6.10",0.801776105838427,0.882585878488666,1.07496707665555,1.15006786157922,1.38315790405571,1.45344823646011,1.30563985690489,1.16349370557217,1.25267693375699,1.02697083051703,1.08665997057673
"SPAC18G6.12c",0.806097233847484,0.750816165142636,0.767643411223676,0.926263764117788,1.17554923127913,1.16445399255045,1.3430379802937,1.38127296727726,1.36405081142782,1.37110749110661,1.3551501729829
"SPAC18G6.14c",1.02958544553216,1.07832230221749,1.13295026983846,1.05991670273304,0.997343956309928,0.973707638336575,0.970353081773381,0.967054759070077,0.952974216377616,0.930896234890629,0.915690843872816
"SPAC18G6.15",0.773397211133974,0.837853182063002,1.15538223361315,1.37952448747811,1.46239109033973,1.03285709439926,0.265112128205479,0.186239948045344,0.189243563982351,0.19505796687959,0.22414245397966
"SPAC1952.03",0.636819735720613,0.675020356743312,0.726924700999046,0.919066901970995,1.33540060194788,1.73566417430464,1.71151655509528,1.47850607491471,1.34230405553008,1.13855955545553,1.0671909508327
"SPAC1952.06c",1.00344664092155,1.04301249432201,1.13931047826848,1.04272059305706,0.982051053686143,0.972605670969391,0.965642338142152,0.958067147757714,0.943107990407572,0.913976002740484,0.954167958485963
"SPAC1952.08c",1.10555319822063,1.02726068397723,1.05984619639961,1.08907218718135,1.12291036040644,1.14665442022273,1.0742561818856,1.00572620093878,0.898653768545502,0.900401104764265,0.955912505180505
"SPAC1952.09c",0.387399056002453,0.351376211575528,0.351178323071016,0.430738397937688,0.799558821974407,1.33005784465171,1.54758447015034,1.61295075718542,1.65254395089555,1.66966054623836,1.72745685170374
"SPAC1952.11c",1.34978790696317,1.25470169168689,1.14516600532652,1.06955595116397,1.00895482971024,0.96833925220517,0.962736323138514,0.976764471091467,1.02338051677863,1.03929679128512,1.05087043812789
"SPAC1952.12c",0.821525625612894,0.989351815593259,0.755518368977355,0.945811775625991,1.17475478536735,1.34598812913193,1.0758168380141,1.10978740581167,1.1459735600503,0.993874509724142,1.01676943746597
"SPAC1952.13",0.708739078728777,0.736695539033616,0.668489485906656,0.847853499563385,0.902806992327935,1.01825752708813,1.49779211496496,1.97865186209368,2.08000936734291,2.10465644399542,2.025516695981
"SPAC1952.14c",1.15787448566281,1.03073960311796,1.01456303612657,1.05176457667295,0.923203059368439,0.967070016727563,1.06187039232062,0.952486611367407,0.943723560629236,0.944061191756111,0.928239685381436
"SPAC1952.16",0.452281217126652,0.395600688392995,0.622755072806945,1.2832840855979,2.03657008826524,2.20695544954837,1.21654989617718,0.605251929557548,0.515071617464592,0.529465276862777,0.529701205846732
"SPAC1952.17c",0.608821087674285,0.727961234006305,0.844627618939884,1.15413772631096,1.49575294949226,1.60838207090906,1.2211760511046,0.691714484109348,0.471967359233136,0.370946947325569,0.396982205541442
"SPAC19A8.03",0.919034601554721,0.847888114856186,0.830436933538768,0.765100492741488,0.851862122925836,0.971554306865673,1.00457908063321,1.00410991087993,0.998232136299019,0.983159081493047,0.995287665985271
"SPAC19A8.04",0.916422485291639,0.95561179940233,0.978638055266087,1.02084285145678,1.01286086851607,0.902694486303738,0.832523333496488,0.779174150618837,0.650749894070991,0.540487159977957,0.468256134572613
"SPAC19A8.05c",0.739349975557162,0.683434714618076,0.67193011583853,0.818543203519293,1.10903134914429,1.17404402910197,1.17980064889434,1.1595436460169,1.17627778407772,1.11489858988455,1.09839467097754
"SPAC19A8.06",0.76792821102025,0.79391518603419,0.818515390382607,0.870786136986328,1.02147021659431,1.11700297619099,1.17220648608768,1.15201278165352,1.09204120403198,0.984515402116562,0.820739597611415
"SPAC19A8.07c",1.60235547780523,2.23491218237793,1.78486165981228,1.44930881428806,1.25176505046636,1.17182620444827,0.989366741141893,0.80714607070644,0.821226197153602,0.877861312150692,0.898087244926673
"SPAC19A8.08",0.607783945983499,0.758286581989173,0.788231150907744,0.960880446560884,1.06907213331132,1.22877356161561,1.24157927623164,1.220187545308,1.03267611372629,1.15315594235003,1.06770767833702
"SPAC19A8.11c",0.845980115664009,0.855808809719006,0.913785163379676,0.985281919318659,1.04607203607716,1.11433785553489,1.0931238780551,1.09461658937411,1.05148343311509,0.999652075362988,1.08719886448314
"SPAC19A8.12",0.998143936485592,0.970710064487403,1.02405214842049,1.09982725278543,1.19482026135716,1.13379417085967,0.842910550400073,0.686283439734028,0.661056075233326,0.63514584488589,0.654883108493041
"SPAC19A8.13",1.00031150832969,1.01527595849266,1.05411490783433,1.04033188748187,0.920946024426695,0.861902252232585,0.781553440061319,0.724144530063852,0.728736202180352,0.815063988105475,0.830934347321268
"SPAC19A8.14",0.976355531136946,0.875830747707413,1.16694015319493,1.10041748055086,1.20039856789465,1.03886732550506,0.988605953397847,1.06241483043377,1.11275232695981,1.10136611948529,1.17416600357964
"SPAC19A8.15",1.22077783242424,1.18339451332555,1.05950410104532,0.958261857303611,0.887678522841858,0.824178866159598,0.793990377726458,0.801380248352501,0.803253812586396,0.802815643441457,0.787481638412369
"SPAC19A8.16",1.39078652124855,1.32055944481401,1.11992235939446,0.928286875299822,0.709278962369204,0.78035359811175,1.65135199462542,4.10750246269623,11.8787231535823,19.7716641027691,21.6432346549425
"SPAC19B12.01",1.07715518758819,1.1670636183982,1.00846228347583,0.932930421073516,0.819174750051509,0.771442548489267,0.768027079661047,0.792165042541577,0.80931300159735,0.850406471598062,0.858589721337703
"SPAC19B12.02c",0.989973372230269,0.947878498454284,0.905502744129581,0.767190120418163,0.671877991982228,0.624496919963592,0.612315139585435,0.658636818740492,0.668858221460247,0.633506012928285,0.508686729601173
"SPAC19B12.03",1.56229350754017,1.63828579680927,1.58533236547405,1.39162076313772,0.685903855767259,0.329777996721778,0.356933597183605,0.375761021004805,0.242034265171969,0.415708694949942,0.284024760067252
"SPBC19G7.03c;SPAC19B12.04",1.041735907957,1.15746350464268,1.22728094534228,1.14749980815838,1.05968907284315,1.07173309277307,1.00150692555106,1.0190684209212,1.01052436299022,0.979043407519314,0.94223813558127
"SPAC19B12.05c",0.825794575677609,0.892103010336097,0.941300787602501,0.982899407444201,1.03157927425274,1.06700803358344,1.00922161638225,0.911229406334035,0.898707399798288,0.961593357589556,0.99553539485864
"SPAC19B12.08",0.747388901706198,0.656637661310364,0.624990475680865,0.700465953067884,1.05706258427555,1.13633723089802,1.35516869207481,1.44938516822928,1.34875671986475,1.46891918072791,1.51843844960013
"SPAC19B12.09",0.922948591212389,0.9303595534008,0.943993779744237,0.998962836894876,1.00795664610802,1.02215424063547,0.998765598594511,1.01033127985757,0.984070881762539,0.85911093797386,0.859321853198773
"SPAC19B12.10",0.764411634359491,0.735662428655404,0.723538761324876,0.889466157643838,1.03808429038822,1.03381569622958,1.03801905343795,1.04882594526723,0.965690113294855,1.02726198939595,0.997965892917239
"SPAPB17E12.02;SPAC19B12.12c",0.839331296629729,0.967175636759137,0.941862648690399,0.939502190591385,0.970193067490668,1.06595625493683,1.0424328035878,0.96195146119588,0.950131024151401,0.97213185875508,0.894237351895926
"SPAC19D5.02c",0.843164455309514,0.807594527822855,0.847248286618796,0.884610676002825,0.946181783445277,1.03835339678862,0.951366262387168,0.933934386935214,0.940772780996483,0.95159349492832,0.914106696236751
"SPAC19D5.04",0.919267832877948,0.916949753527771,0.875945104941378,0.918757710917499,0.98540709818655,0.939280170374358,0.848742051526318,0.837490555991832,0.871566110879697,0.883106068333814,0.961171803994064
"SPAC19D5.05c",1.58465831617717,1.89686855860854,1.56346848775268,1.38780121316755,1.15802027807788,1.18358297346645,1.02862575577484,0.903580400400386,0.820978553821381,0.953043650911388,0.941082063739896
"SPAC19D5.07",4.48436097005125,3.39243276858321,2.87459783617781,2.68183596577904,2.20252765677504,1.541384863832,1.61661735178587,1.29585055458578,1.25195188849605,1.4629591089594,1.28945483830913
"SPAC19E9.01c",1.21922423112988,1.19537096045672,1.11463902826829,1.08953478742797,0.96474231545059,0.954984848853467,0.983349426812908,0.990889411513668,0.988739689828377,0.995630698510616,1.07586575336681
"SPAC19G12.01c",0.346327602868106,0.368741352184654,0.365933134370026,0.588922233745253,1.12303224025377,1.56288731941419,1.57205541965904,1.64211749804909,1.62205375527244,1.64664701939647,1.60357374895262
