"","WT4_T00","WT4_T01","WT4_T02","WT4_T03","WT4_T04","WT4_T05","WT4_T06","WT4_T07","WT4_T08","WT4_T09","WT4_T10","WT5_T00","WT5_T01","WT5_T02","WT5_T03","WT5_T04","WT5_T05","WT5_T06","WT5_T07","WT5_T08","WT5_T09","WT5_T10","WT7_T00","WT7_T01","WT7_T02","WT7_T03","WT7_T04","WT7_T05","WT7_T06","WT7_T07","WT7_T08","WT7_T09","WT7_T10"
"SPAC31F12.01",0.696039535045591,0.765520936997627,0.941087897609637,1.06489468191596,1.42592328532725,1.67322011210575,1.11216148584775,0.629603979097148,0.508957654723127,0.53856096510125,0.467180565288484,0.726269155348972,0.831946755407654,0.868357068426537,0.978760888714887,1.14740743290535,1.4885160983016,1.361118294791,0.867152271938953,0.531745187706051,0.507743082000508,0.442106193907777,0.744379931517046,0.822368421052632,0.969461948618517,1.10716223248193,1.33221427334372,1.65862234827752,1.31034121285183,0.683900971139379,0.504388177141128,0.573361619173213,0.46895516788595
"SPAC31G5.04",1.29277468230062,1.11969544283955,0.957854406130268,0.829118646878368,0.737354372511429,0.693866222592284,0.723327305605787,0.739316871211001,0.776880049720323,0.761324704986677,0.798849656494648,1.35814206165965,1.25361982725119,1.04824000503155,0.889284126278346,0.802954873936085,0.728544368352033,0.749232037161909,0.762020879372095,0.781127948758007,0.787463579809434,0.79719387755102,1.59076086091978,1.40256388678504,1.14788158453574,1.01184874884902,0.931879601155531,0.846525014814188,0.859993120055039,0.873286175879836,0.88487744447394,0.915499404925387,0.946342386675499
"SPAC31G5.05c",1.15401481755026,1.07743527307597,1.03861573295112,1.09864756484767,1.16037549751099,1.20206755619666,1.22555027207216,1.23817542469417,1.26081145825453,1.22755115819452,1.22226975493491,1.11814298812532,1.08363494505971,0.972478848585043,0.998003992015968,1.0719262514739,1.16342652379789,1.18819880942479,1.20585078802349,1.20480476138842,1.18122327482341,1.2134449702706,1.12401227421403,1.04459370527833,0.963483957992099,1.00669451854835,1.04569695702186,1.09995270203381,1.17998277225153,1.16175052569211,1.16192600855178,1.13502224643603,1.0786904697697
"SPAC31G5.08",1.59083678014636,1.08700378277316,0.969932104752667,1.2666565334144,1.13096584483149,1.1849323996066,1.35142440131899,1.29666368434019,1.05890699619852,1.09250215769176,1.01240192356365,1.67168171180207,1.54616859422351,1.08340014300882,1.22919586006834,1.20519680863885,1.26842385651589,1.12015951071433,1.03131058949713,1.19430079659863,0.753068755177348,1.08516364267732,2.06825232678387,1.13781176042236,0.925154963456379,1.10018263031663,1.07899308365433,1.30226985635963,1.14283102100523,1.09744186301731,0.981257972721028,1.19163945756572,1.10926234054354
"SPAC31G5.09c",2.09656791831771,3.63596698541977,2.34582092003096,1.14107055239225,0.475624256837099,0.230191980111413,0.156516567278646,0.0212594072877248,0.119816441212063,0.0780152909970354,0.353907134767837,1.70584422230562,3.3655302392892,2.61697895948917,1.44772273214234,0.652230628750326,0.28049704075622,0.153699548123329,0.106901565038912,0.0831600831600832,0.0742997250910172,0.0563539025077487,2.68961807423346,4.61829769546945,2.91443226859408,1.5237630853155,0.751032669921142,0.372967328062062,0.247341083353945,0.166780633432846,0.121839780688395,0.198353664583953,0.0744490768314473
"SPAC31G5.13",0.790576330144676,0.731796560556165,0.797893560998963,0.979336010185095,1.23054205377469,1.31950492175336,1.31018670160498,1.29028928285722,1.3085922164935,1.27297723916696,1.28614054943924,0.814199641752158,0.721917412647993,0.763300511411343,0.867001907404196,1.11615862846428,1.29212321686996,1.31525298891242,1.26534227508541,1.24937531234383,1.27344734931934,1.26281759862605,0.736973984818336,0.735889322245934,0.795544948289578,0.955018622863146,1.17595870033044,1.29083891621165,1.29280810849246,1.22708420251798,1.23242257305185,1.2333345666679,1.20387648227292
"SPAC31G5.14",1.1450425383303,0.991375037176564,0.844951415293621,0.777665448324131,0.761440645701668,0.785792865000786,0.821490183192311,0.86281276962899,0.920979922637686,0.929195316855603,0.973520249221184,1.12019715469923,1.01052971967906,0.918105031215571,0.877731940665321,0.871080139372822,0.884016973125884,0.942951438000943,1.00420762996957,1.03657019653371,1.08880275249336,1.09587840133259,0.873743993010048,0.811293201362973,0.75866777937941,0.751766651631334,0.776276975624903,0.760167236792094,0.815062352269949,0.858590194899974,0.873362445414847,0.91743119266055,0.922509225092251
"SPAC31G5.15",1.01097923448652,1.18680275338239,1.09376879915124,1.12993073524593,0.962093515489705,1.21172464769106,0.848104486472733,0.543685097591475,0.438500328875247,0.39742468802162,0.637673766101263,1.00107114612636,1.12670978209433,1.13891324897783,1.27279901230797,1.0354968313797,1.10788593206443,1.00875600209821,0.662120108587698,0.574415532195991,0.507330931966922,0.418532624618089,1.14083623295876,1.040441979753,1.07441390721361,1.05299735697663,1.04798734031293,1.16165605687468,1.13472602040237,0.622820129546587,0.395726157499011,0.506919450499316,0.420946287253746
"SPAC31G5.16c",0.758898079987858,0.784559861917464,0.884955752212389,0.957670944263551,1.03502525461621,1.08849461195167,1.16838809178857,1.15754138210441,1.08624809906583,1.03858337228021,0.995520159283226,0.808603541683513,0.799168864381044,0.828500414250207,0.91726288754357,1.01795675719695,1.06865008121741,1.15797030964126,1.12523911331158,1.10835254477744,1.05140309743353,0.973330737784699,0.776880049720323,0.800961153384061,0.852079072937969,0.927729845069116,1.01219697353105,1.06863866120949,1.10585216968196,1.15717972158256,1.10232922164534,0.99265435775263,0.943129303027445
"SPAC31G5.17c",1.00046021169738,1.02909244337419,1.18729593351143,1.06150351357663,0.984833563127831,0.972857281836754,0.99265435775263,0.98599881680142,0.95565749235474,0.956571647216376,0.978090766823161,0.961723408347759,1.04440823829218,1.11914407860868,1.09437926807915,1.0002900841244,0.966370313103981,0.993147283742179,0.972951936174353,0.946790380609733,0.959048623765225,0.919540229885058,1.0128633647321,1.08335319480857,1.08963322945497,1.02051229717318,0.957304231284702,0.949126803340926,0.97570494682408,0.929627219484986,0.906453952139231,0.884955752212389,0.88386070355312
"SPAC31G5.19",1.18192133131619,1.02414944388685,0.959048623765225,0.84545147108556,0.77095058206769,0.869111767773336,0.714540907466953,0.750581700818134,0.753863550697324,0.84331253162422,0.874967188730423,1.33529176124983,1.1062803535672,0.971534052268532,0.965903602820438,1.02291325695581,0.979431929480901,0.815062352269949,0.761556621734826,0.780883960643448,0.826719576719577,0.852660300136426,1.29319263397476,0.976848686138517,0.980488283165016,0.94876660341556,0.869640838333768,0.854408749145591,0.798977309044423,0.7327617791456,0.798148295953388,0.861994655633135,0.899442345745638
"SPAC323.02c",0.805088157153208,0.749007564976406,0.824742268041237,0.93976130062964,1.1375140767367,1.17156380336473,1.23897313906235,1.20027846460379,1.18739461872759,1.17390181485221,1.18215885850741,0.810504133571081,0.729713952130765,0.731047591198187,0.848176420695505,1,1.12885928768979,1.17791179796457,1.15272446427131,1.12620222087078,1.17093276504063,1.18227066904697,0.759705234369065,0.724847781965787,0.793273044581945,0.910498042429209,1.05864916366716,1.16699731590617,1.20653459134673,1.1649852046879,1.1561629264796,1.16588163969594,1.15580212667591
"SPAC323.04",0.892299455697332,0.823994726433751,0.718390804597701,0.677828238324409,0.653466640528001,0.65402223675605,0.604668037247551,0.636658814541287,0.65291198746409,0.684041316095492,0.768226165783207,0.968054211035818,0.870246279697154,0.817929003762473,0.755572346052135,0.711845102505695,0.683573723426071,0.681663258350375,0.691276095672612,0.713470319634703,0.768521364893944,0.765228037955311,1.1529371072808,1.0670536514576,0.953107129241327,0.919878576027964,0.867152271938953,0.832431532506451,0.794723039020901,0.811293201362973,0.840972163821378,0.842034355001684,0.89613764674254
"SPAC323.06c",0.68719076415613,0.778452436556126,0.957212596917775,1.03035423578626,0.550721445093072,1.30517632932209,1.17770371329981,1.4745782706146,1.19481450504809,1.32168488388998,1.37489172727648,0.781372089388967,0.72950102130143,0.708064858741061,0.902608538676776,0.8911067545892,1.00431856985036,1.11433028749721,1.20679667889554,1.03178943241263,1.01345873196043,1.0962868763498,0.55869042963294,0.672449734382355,0.578068096421758,1.12720509496703,1.20889748549323,1.11196361655047,1.14705207616426,1.1159842423025,0.95565749235474,1.0887908977081,1.26502213788741
"SPAC323.07c",0.0814398566658523,0.926354793886058,1.00301908745323,0.832292967124428,1.29297526538317,0.8,0.773933906044424,0.8110300081103,0.634437254155564,0.65359477124183,0.560098577349614,1.31556444292424,1.14802654237366,0.957854406130268,0.916170407695831,0.886917960088692,1.07186880325848,1.12612612612613,0.870473537604457,0.875656742556918,0.850701829008932,0.755458185389439,1.14066706209791,1.27766136863086,1.22890885183046,1.24731826572868,0.834306691139663,1.45874664488272,1.0531747954208,0.919878576027964,0.858000858000858,0.744601638123604,0.761962816214569
"SPAC328.01c",0.909669789866279,0.901875901875902,0.863259668508287,1.02389777404624,1.22537006175865,1.35554621734828,1.17267663441806,1.19512865559978,1.26985739501454,1.23458314300177,1.27047045520956,0.887784090909091,0.787463579809434,0.832431532506451,0.90892564988184,1.02825648829844,1.23846677812868,1.16907105613879,1.16288535113323,1.21533263654262,1.19063210658539,1.28519837036847,0.855066267635742,0.798849656494648,0.902445627650934,1.03604396970607,1.16833348911113,1.2365372012217,1.21363641880166,1.21669302834895,1.16646642326401,1.19793476047294,1.39016320516029
"SPAC328.02",0.811754200827989,0.903260771384699,1.01786350450405,1.16126484967427,1.75503255585391,1.30725789583769,0.512925728354534,0.486831215617545,0.579743753261059,0.705566923022649,0.464705608996701,0.66063288630508,0.767577525330058,0.786843968840979,0.845594452900389,1.30686496164351,1.25396566642005,0.741125027792189,0.518860582161573,0.462064504204787,0.457603075092665,0.458379171250458,0.792267469497702,0.833819728174769,0.936417267534413,1.15768879009945,1.59895108808622,1.43139331825599,0.789265982636148,0.53011026293469,0.449761626338041,0.469748214956783,0.504032258064516
"SPAC328.03",0.472857953470777,0.486736432221952,0.591261160054396,0.90892564988184,1.6718214494692,2.16286363144804,2.1478124530166,2.16947975875385,2.20560665210966,2.1346995410396,2.16108745920947,0.524273880675265,0.510594842992086,0.528038863660365,0.728013977868375,1.22892395418572,1.94133291918231,2.06194069858551,2.03554053778981,2.02302199024903,2.0396092108752,2.04599394385793,0.458841883087088,0.497314501690869,0.577634011090573,0.903913947392208,1.54758035811009,2.16197518052493,2.25733634311512,2.281490269444,2.2183278244859,2.18665267208957,2.20036526063327
"SPAC328.04",0.824878330446259,0.997904400758407,0.820209973753281,0.995123892924669,0.965064659332175,1.19807828243497,1.31485523443869,1.33129201890435,1.73792144595064,1.83820150364883,1.75592625109745,0.995222929936306,0.943752359380898,0.861994655633135,0.982704402515723,0.885739592559787,1.02299697192896,1.39563445542344,1.35215533560495,1.41310798971257,1.5000600024001,1.65977858553669,1.00449007061565,1.05578782887791,0.989902989507028,0.905223137503395,0.942507068803016,1.04712041884817,1.34136363026653,1.30230377537864,1.47791259624906,1.79073473846319,1.94461729931549
"SPAC328.06",0.782411391909866,0.855578370978782,0.933706816059757,1.0177495521902,1.06289127685129,0.796749263006932,0.790576330144676,0.786967813016448,0.848536274925753,0.865950813993765,0.892140244446427,0.893415527561869,0.886210563629918,0.903995660820828,0.99147332936744,1.03167234086454,0.845594452900389,0.727802037845706,0.780457348005931,0.804117079446767,0.825218682950982,0.814796708221299,0.89086859688196,0.990982063224656,1.00533834662056,1.12449257272656,1.07846943617618,0.890154886950329,0.803923144947343,0.894774516821761,0.839278220730172,0.903423976872346,0.912825193975354
"SPAC328.09",1.29402934858563,1.27029292954955,0.97799511002445,0.805671930389945,0.79827572443522,0.707013574660633,0.771188401326444,0.903505601734731,0.982511298879937,1.34565957504071,1.65853982154112,1.33008791881143,1.07649579090146,1.02129397947199,0.875120329045244,0.730673681134006,0.719010641357492,0.701655907942745,0.930925339787749,0.977039570102589,1.33429402503136,0.985415845486796,1.36008160489629,1.39361168404036,1.1562297659791,1.01118369162942,0.975039001560062,0.812215724496426,1.03729059696074,0.901144453455889,1.21360696124953,1.60857046342915,1.33841932677508
"SPAC328.10c",1.03830299758075,1.07338750362268,1.14698629351379,1.06593898565246,1.00169286093498,0.997108385681524,1.02258899080693,1.00784100300337,0.978856695379796,0.99039318609488,0.984639621898385,0.997904400758407,1.0661890139884,1.14073212187582,1.09830970136959,1.01964862908242,0.979240109674892,1.00820680337951,0.983380863408398,0.970026190707149,0.9458053532583,0.949577438040072,1.02047064105966,1.05855951221578,1.08971634683492,1.01735609498037,0.966930961129375,0.944197903880653,0.974563882662508,0.935716290820623,0.905305087814594,0.901875901875902,0.879739597079265
"SPAC32A11.02c",0.207361327112494,0.258104480693785,0.234505077034918,0.299580587177951,0.356315695706396,1.44065232737383,2.65731292517007,3.71222807929319,6.33071663712332,10.0947900788403,14.7741039505954,1.15125141028298,0.930752047654505,0.804311107536395,0.690655432004973,0.677139761646804,1.01236092691766,2.43629099059592,3.38134848177453,4.82462488541516,8.07167648720639,10.669511869832,0.467683097932841,0.396982929734021,0.354471659990784,0.351506204084502,0.322684737011939,0.960799385088394,2.68067767531632,3.99648309487651,7.43052459503641,11.5133093856498,15.5209610579087
"SPAC32A11.03c",0.867528411555478,0.783024038837992,0.858295425285383,0.892140244446427,0.596338481722225,0.793335977786593,0.870966337151069,0.965437343116432,0.676681553660847,0.858369098712446,0.88487744447394,0.902364194188775,0.819940964250574,0.807819694644155,0.700231076255164,0.900414190527643,0.810175808150369,0.530701056095102,0.392572527774506,1.14558035100582,0.827430992255246,0.647584509778526,0.997605746209098,0.993838203140529,0.929973030782107,0.995817566221868,1.14771031791576,1.01897328252053,0.561198720466917,0.65621103746965,0.883938831432865,1.06884425870306,1.12956060092624
"SPAC32A11.04c",0.965530559042194,1.03499311729577,1.06756626917616,0.991571641051066,0.929886553840432,0.917010545621275,0.914076782449726,0.911327804611319,0.937382827146607,0.941353666572531,0.951837045497811,1.01671479116678,1.0947626554563,1.13954919433872,1.0505857015286,0.983574309039048,0.934055669717915,0.94197437829691,0.944108761329305,0.927729845069116,0.956663158901751,0.966837474620516,1.02841510947479,1.0855288153624,1.07931916547042,1.0081356547337,1.01043782270858,0.951474785918173,0.928418902608857,0.930059523809524,0.935191246609932,0.91844232182219,0.942063118228921
"SPAC343.01c",0.970308558121483,0.986582478295185,1.01985660816089,0.889284126278346,0.920640765973117,0.959048623765225,0.941176470588235,1.01601235471023,1.05285323225942,1.00980520857527,1.06785126967516,1.02327961115375,1.022662194224,0.977899471934285,0.944554642486068,0.922339051835455,1.06078285774902,1.02382439364,1.01140869002346,0.972857281836754,1.00159253212608,1.04673679803213,1.00610706991438,0.923702198411232,0.864154856550294,0.893814801573114,0.920640765973117,0.890075656430797,0.89078923926599,0.967398664989842,0.879198171267804,0.928332714444857,0.980103891012447
"SPAC343.02",1.15445446254372,1.06912994205316,1.2293620840146,1.15330942138466,0.961446014806269,0.731101038163474,0.769230769230769,0.741509713777251,0.725584095196633,0.757460990758976,0.809519954666883,1.16521597278055,1.37583754110315,1.16533818114017,1.21094696052313,1.11564807996965,0.855944534794145,0.783637645952512,0.82014270483064,0.790326404805184,0.844951415293621,0.859697386519945,1.02068937360293,1.09245441733944,1.18522732660124,1.11079021615978,0.949397132820659,0.802697062128753,0.761846716440652,0.742390497401633,0.823248538733844,0.708466170740347,0.784990972603815
"SPAC343.04c",0.634880325058726,0.68203519301596,0.660153155532083,0.784006272050176,0.840124338402084,1.0309172070391,1.00251631595304,1.11987099086185,1.20809423135005,1.19337438541219,1.18257825711616,0.826241427745187,0.673809042517351,0.703878369817695,0.74399226248047,0.851716208159441,1.07749331954142,1.1825642723682,1.13003288395692,1.20336943441637,1.18947080443911,1.24685169945887,0.768049155145929,0.739699681929137,0.724742716335701,0.78610172156277,0.969932104752667,1.11227281827687,1.07006805632838,1.1217679062202,1.19401559384366,1.20907288291338,1.20170642312083
"SPAC343.05",1.13400542054591,1.04680254163657,0.952018278750952,0.876193814071673,0.819403474270731,0.820950660865282,0.864304235090752,0.935979034069637,0.944108761329305,0.939672993798158,0.890392663164456,1.21525878935919,1.11086425238836,0.996214385335724,0.917178758139961,0.85295121119072,0.825354902608121,0.840972163821378,0.93248787765759,0.960061443932412,0.954016409082236,0.950389659760502,1.29058902483093,1.15672461857006,1.03335675608647,0.94876660341556,0.928763815361754,0.91533180778032,0.960153624579933,1.03680663556247,1.04719717675641,1.04346011373715,1.01236092691766
"SPAC343.06c",0.734106592277199,0.693337031130833,0.719476221310886,0.846740050804403,1.00045020259117,1.11930692515195,0.98405825624877,1.03333540000413,1.08944329447652,0.997904400758407,1.07104223119518,0.947597839476926,0.869716472429988,0.876654685719295,0.974089226573154,1.17398450340456,0.91066387396412,0.982125319190729,1.07738884040639,1.06787407628892,1.13667363826498,1.12790435371081,0.961353585848875,0.919117647058823,0.905387052965143,1.05786522796996,0.986971969996052,1.01408564967397,1.03119360659964,1.08575275238323,1.03802277421967,1.23064805926801,1.24205087440382
"SPAC343.07",0.0416892483428524,0.02128157653919,0.16026154684445,1.34138162307176,5.0622658702035,1.56401513966655,0.147900551669058,0.259780745051177,1.25291302277796,0.198507225663014,0.19734764761604,0.113461014795316,0.0589831308245842,0.0867302688638335,0.588824118235883,3.07853338669458,3.88289197794517,0.285200924050994,0.134229989664291,0.105428514195949,0.0802117590438758,0.0906207521522429,0.0518806744487678,0.251635631605435,0.113238741238152,1.12846438566399,4.30126026925889,2.86459079320519,0.152306684740393,0.0570222957176256,0.0522957849597322,0.219741583897337,0.197581601201296
"SPAC343.09",0.431406384814495,0.629445458551017,0.897988505747127,1.18917376207011,1.50625094140684,1.53981183499376,1.53616910149469,1.4451702410544,1.43170071728206,1.34321942832581,1.19452905691931,0.500200080032013,0.631313131313131,0.876501007976159,1.08997765545806,1.34305706649476,1.58551473735948,1.55245754028627,1.498239568507,1.50568395693744,1.44837275321177,1.39635551211338,0.43624307464119,0.69647583228862,0.940733772342427,1.16998748113395,1.49231457991345,1.66666666666667,1.58498700310657,1.53796465757217,1.42812259004313,1.38049090256495,1.36808263219098
"SPAC343.10",1.10560764196002,1.05182333575253,1.05509717444977,0.948406676783004,0.913408841797589,0.904895484571532,0.887862913966084,0.904322662325918,0.920471281296024,0.912658574427307,0.946790380609733,1.07885339461221,1.03612984779253,1.01454862731571,0.987361769352291,0.898472596585804,0.878425860857344,0.873667656823344,0.924641701340731,0.887232721142756,0.893335715561908,0.924214417744917,1.11637045637224,1.0804153116458,1.03153399420278,0.992950054612253,0.959416674661806,0.894054537326777,0.916842394792335,0.916254352208173,0.908677873693776,0.895896792689482,0.90892564988184
"SPAC343.11c",0.703135986499789,0.916170407695831,0.923531584780199,1.11250792661898,1.25258345337258,1.12777715123492,0.724375226367258,0.783208020050125,0.751766651631334,0.684603272403642,0.903668895716609,1.15233924867481,0.89126559714795,0.951384264104272,0.944019635608421,1.22990640412265,1.20371707833791,0.933532486930545,0.811227387036586,0.716127184187912,0.675584380489123,0.788270534447422,1.34865404326482,1.12458109354266,1.00191365508121,1.18819880942479,1.2586532410321,1.36658694909464,0.99770527786092,0.915415598681802,0.915499404925387,0.90711175616836,0.76080340839927
"SPAC343.12",1.34694647234719,1.2466807126027,0.961076405574243,0.805542129853391,0.790201501382853,0.799872020476724,1.05216641063951,2.029879831114,3.88681592039801,6.38528829576655,8.53315129277242,2.2082367229767,1.99060434747989,1.69428348751313,1.41442715700141,1.27265322744858,1.19488588839766,1.30512522676551,2.03661839881062,3.58243175467507,5.33248013651149,7.26216412490922,2.47023368410652,2.11090705676229,1.67937392939912,1.63644694639,1.4301241347749,1.44967454806396,1.66652778935089,2.88608617853329,5.09502216334641,8.45237089003465,10.6043414173763
"SPAC343.13",1.02584093310491,1.09323071541018,0.993443274389032,0.927643784786642,1.12725592091172,0.924641701340731,0.963298333493883,1.03848630236567,0.867904877625412,1.01239167409087,1.02604091851183,1.276731567188,0.98405825624877,1.12268726423567,0.9000900090009,0.958588957055215,0.910249408337885,1.09537423460725,0.990589400693413,1.12329259525521,1.03746278102273,1.08799721472713,1.00694794079146,0.966744006187162,0.933184023889511,1.08170086644239,0.940468353239914,0.875350140056022,0.857780065191285,0.945894816496406,0.805542129853391,1.01398282313098,0.897504936277149
"SPAC343.14c",1.31268049356787,1.05032087302671,1.06748649629582,1.02074146660134,0.9765625,1.02342622632048,1.05395179224502,1.09274092205479,1.04085349986989,1.17820324005891,1.21229754630977,1.17800892930768,1.24582648128769,1.09875620797258,0.958588957055215,1.07216760123943,1.01672512836155,1.1475917786525,1.16581367965772,1.16923508640647,1.17559926172366,1.25585542592337,1.38018604907942,1.29088890610074,1.23621618948722,1.12262424643847,1.05979355221603,1.33035334184759,1.32745712313492,1.15647045217995,1.17362627045044,1.13717775225445,1.20286281349612
"SPAC343.16",0.789390590464162,0.895495656846064,0.908017797148824,0.859697386519945,0.826719576719577,0.781066937436538,0.789577575996842,0.797130330809087,0.820411846747067,0.837591088030823,0.859845227858985,0.89903802930864,0.991276764472641,0.973046608932568,0.945626477541371,0.878657411475266,0.84125515268781,0.843668269636379,0.852224305437191,0.85426277122843,0.873133676765913,0.904895484571532,0.941176470588235,0.995817566221868,0.993245927691697,0.920047842487809,0.893176134333691,0.815195239259803,0.816126662858076,0.828637719588996,0.834863917181499,0.835701153267591,0.858000858000858
"SPAC343.17c",1.33349335253564,0.816926721673066,0.938790837401427,1.02888068070746,1.34787238344274,1.43504965271798,0.935891436593355,0.891503967192654,0.951384264104272,0.965623792970259,0.854920064973925,0.781494216942795,0.728862973760933,0.787525594581824,0.808930593755056,1.12734487734488,1.3107018808572,1.14939886439392,1.19790606020676,0.891742464776173,0.849978750531237,0.887311446317657,1.01105078508093,0.933009889904833,0.897907874652061,0.957487552661815,1.30987778840234,1.41310798971257,1.20525491141376,0.880204207376111,0.710429099175902,1.06247343816405,0.869565217391304
"SPAC343.19",0.803923144947343,0.758380100106173,0.833541718763024,0.820681165367255,0.769408324998076,0.821760210370614,0.8587376556462,0.964320154291225,0.853460783476999,0.892219842969308,0.866025807569066,0.863557858376511,0.835980605249958,0.811227387036586,0.788519161015613,0.713572142143571,0.806646769379689,0.834933622776989,0.864902266043937,0.861697544161999,0.855724798904672,0.879120879120879,1.00806451612903,0.906125407756434,0.844380646795576,0.822774395260819,0.859106529209622,0.813404912965674,0.938350380031904,1.00076057803931,0.916338312104829,0.925925925925926,0.982607841210573
"SPAC3A11.02",0.539054498409789,0.543773790103317,0.887390185464549,0.922934933087217,1.78059507487402,2.40390393999856,1.60888102324833,1.10090935112403,1.06282349690187,1.34829036781361,0.903587241348152,0.749625187406297,0.60146758089739,0.778452436556126,0.905961224859576,1.25399711580663,1.8449163330443,1.90436289539335,1.23713380839272,0.960522524253194,1.04931794333683,1.07642626480086,0.645536117745788,0.612782645995465,0.788022064617809,1.05167953221294,1.5151285586582,1.79436569172797,2.03330554482422,1.24311624379996,1.21927428794382,0.993245927691697,0.991080277502478
"SPAC3A11.04",0.959416674661806,0.924299842869027,0.956754688097972,1.23560519942668,1.37119664331062,1.19612932550267,1.5798786653185,1.35200908550105,1.271536652044,1.50078040581102,1.30245643283232,1.08209883890795,1.14937244264631,1.12423973288064,0.986290561199329,1.45022115872671,1.25029694552456,1.29634430904848,1.22241916753255,1.24256017097628,1.30167655940852,1.26879401129227,0.900414190527643,0.944822373393802,0.921064750851985,1.35714673470496,1.1167319954884,1.03850787188967,1.17780081032696,1.31959198215912,1.40494822765781,1.23176980685849,1.13476464981163
"SPAC3A11.06",0.767813267813268,0.782411391909866,0.818129755379203,0.94197437829691,1.14156554298565,0.9458053532583,1.08215738897065,1.22457476641236,1.3288683357253,1.39873833801911,1.21927428794382,0.733837234901299,0.900982070456798,0.836260244187991,1.04468100665462,0.951203272139256,1.10308311731289,1.04606887317461,1.12629101107144,1.1745912422477,1.28509927391891,1.22141880007817,0.983961428711995,0.959600806064677,1.31734949282045,1.10480146717635,1.1778701751493,1.15651057628922,1.13033944093411,1.12806975983395,0.367282476953025,1.34787238344274,1.27029292954955
"SPAC3A11.07",1.13635072328724,1.08614191530265,0.919540229885058,0.789265982636148,0.732869182850861,0.711895778458034,0.695700570474468,0.72748435908628,0.740685875120361,0.759359100918825,0.785916378497328,1.14531794026022,1.12386068622933,1.01853738032186,0.875886835420864,0.769882208022173,0.729075532225139,0.71169311792755,0.726797005596337,0.754660025658441,0.772021925422682,0.802697062128753,1.16770592493986,1.09742981936305,0.941796948577887,0.814597588791137,0.760167236792094,0.711136395960745,0.669747505190543,0.694878743659231,0.705616709003669,0.732869182850861,0.747328301322771
"SPAC3A11.08",0.981065437064652,1.07072113068151,1.22036049449007,1.11317667226966,1.06796531248665,0.9040773890245,0.879430129276229,0.894134477825465,1.06116558427777,0.833333333333333,1.20619986731801,0.945179584120983,1.07253558136791,1.14040689718091,1.18218680915958,1.18266217255041,1.05485232067511,0.895575855274942,0.881134901753458,0.922594335270781,0.857118368046627,0.808472794890452,0.991866693116445,1.17012438422204,1.16819700474288,1.17519860856485,1.06088414084298,0.96665055582407,1.08194663839179,0.836400133824021,0.945894816496406,0.799296618975302,1.02649380510989
"SPAC3A11.10c",0.796876245119133,0.682733665597051,0.563729635266926,0.501605136436597,0.45359702440352,0.509735956774391,0.602736423362064,0.644288383480446,0.693481276005548,0.72212593876372,0.806256550834476,1.16281773994744,0.980103891012447,0.830909846281678,0.697252823873937,0.599520383693046,0.58713010803194,0.713317640345246,0.791953749901006,0.803729303970423,0.865576040855189,0.914076782449726,1.16724250630311,1.00679587213692,0.834167500834167,0.73008688033876,0.690178756297881,0.713215890450039,0.815062352269949,0.899523252676082,0.934055669717915,0.977421561919656,1.0501554230026
"SPAC3A11.11c",0.896057347670251,0.876962202929054,0.928505106778087,0.970779535967382,0.929800092980009,1.01171566742883,1.05513057240834,1.04885569843301,1.05633430868201,1.01004999747488,1.02063728592133,0.951565324959558,0.918189330639978,0.903832248734635,0.917010545621275,0.981643270835379,1.05508604226675,1.01105078508093,1.01549647622723,1.05731716342951,0.993344591238701,0.9706853038245,0.941619585687382,0.879971840901091,0.898876404494382,0.93905531035778,0.994332305856617,0.956388676358072,0.966744006187162,1.03187460659781,0.959877135726627,0.940999341300461,0.983961428711995
"SPAC3A11.12c",0.727802037845706,0.695023630803447,0.802117590438758,0.898311174991017,1.02442222586461,1.02729523437741,1.05870520353608,1.02154437077974,1.04069101883651,1.05310824899691,1.06446393596185,0.682547266398198,0.656167979002625,0.703927917781219,0.795734861144267,0.93870271285084,1.00957073052538,0.990687537150783,0.987849451743554,0.95229025807066,0.987751876728566,0.972573429293912,0.673355329607434,0.688752668916592,0.770475383311503,0.896057347670251,0.99403578528827,1.0544741337495,1.07955220174672,1.03993344425957,1.02403407985418,1.01728364919991,1.0310234970255
"SPAC3A11.13",1.14760494847254,1.32075970098,1.32177223220895,1.12601200328796,1.09686406563635,1.0495382031906,1.21462407384914,1.13446855820391,0.947867298578199,1.04017142025006,0.611097531165974,1.03936058536788,1.27169835315063,1.4883167137967,1.34383314967614,1.33465018818568,1.17703833613861,0.982221785679206,1.05044223618143,1.11100001111,0.99147332936744,0.928418902608857,1.5220700152207,1.43529681938225,1.45628240228345,1.54030991035396,1.33999758800434,1.54988298383472,1.35714673470496,1.41510768969519,1.35631840930977,1.25694461902009,1.07580093379521
"SPAC3A12.02",0.834585211150058,0.749793806703157,0.866776458351391,0.870776732845698,0.919878576027964,0.874661068835826,0.882145377558222,0.805217811417989,0.956297217175098,1.04820704185491,1.02734800386283,0.563570784490532,0.634155621789587,0.675812664729337,0.825354902608121,0.753068755177348,1.01463097871304,0.810372771474878,0.83619031691613,0.79088895919013,0.939143501126972,0.759532128209023,0.596125186289121,0.674536256323777,0.676041103299081,0.79853070350555,0.876577840112202,0.65720294426919,0.747384155455904,0.837731423305688,0.73833431777909,0.741784734070173,0.842815002107037
