	pat1_exp_ribo	pat1_0h_ribo	pat1_1h_ribo	pat1_3h_ribo	pat1_5h_ribo	pat1_7h_ribo	pat1_10h_ribo	pat1_exp_mRNA	pat1_0h_mRNA	pat1_1h_mRNA	pat1_3h_mRNA	pat1_5h_mRNA	pat1_7h_mRNA	pat1_10h_mRNA
SPAC17G8.01c	32.7631654917154	10.2130074108101	34.3988076305871	57.8575042879979	4.48003443281386	26.7003012742858	18.8699369316467	13.0477392858408	33.6510459748375	19.3321398434299	23.3480148444268	1.57822885137454	5.83228053612386	17.4886843525572
SPAC4F8.10c	82.0482287564053	155.791085789867	186.85001157611	1058.02803140957	58.7842946000117	642.056118484087	296.330703490942	25.2834372432172	209.935958943185	222.463326920519	249.551026248056	54.1163759129094	243.532357250465	129.208982748916
SPBC1289.03c	3028.77134667789	960.256274254948	3006.93715303175	2591.49028227563	1079.40966527896	232.090300046755	543.194763923584	317.012078073101	565.133491992395	943.956676636343	283.289027491885	278.194233304282	280.321732952241	130.414289169608
SPBC16C6.04	18.4438636909863	75.4836586782249	19.4315659536313	155.719485061039	64.0680381735415	42.8135796674498	7.08629309397475	11.5400804115689	30.339084931062	39.377272417891	41.6697788051966	23.6659745826346	51.7101300465813	10.9964638019819
SPBC365.07c	28.322116806559	32.3323110850093	12.1111354934897	149.736068674029	14.8004417055707	18.7620777461389	15.8004014893909	21.5109533211427	18.1962824890369	16.5049024462712	40.2270777370254	1.60032503311218	14.2763624728037	5.49123368709582
SPAC3G9.11c	17.9915430503501	1519.01831703579	55.7644360056324	2031.32332806291	143.797371194767	16.899118944162	61.2232906143713	3.3143311802282	36.5475163477736	18.0072001837792	73.367332471177	3.19751151926169	4.15802130295042	6.957395188626
SPAC19B12.01	40.0043755498404	20.5938004099956	31.9009862744159	63.100759137234	10.8393314395377	14.3726882288859	15.4996757085719	55.4714412210455	10.4728381950055	54.4099612300536	86.5928376541428	1.36892463227435	41.3480862690791	37.9113865030274
SPBC1539.08	48.4229296993818	222.315921660052	134.299902558559	56.9369781782882	7.94465703226647	15.5791086490927	6.09482788429302	93.0355826003416	49.9326054857924	68.5337010603576	72.4141473463678	1.78103574367267	34.9934923783189	32.1502934430325
SPAC31G5.12c	9.6503816854258	119.182857226092	156.104409107278	186.984985884661	62.2677965083573	372.572202693432	51.7117993642918	8.04182376156759	17.5998298761344	9.43550791309799	72.0149905062474	1.17123529106729	95.1225224823476	75.9424922115957
SPCC1450.10c	11.5553543359821	39.3396855979849	63.7399645292148	12.7500063897836	7.5067210141849	80.253725217933	11.8984914116927	45.1806474970229	27.5900158158721	22.4085916670318	13.2146395714989	0.57807458576124	10.6920194749257	46.4471788259979
SPBP4G3.03	0	2.58848282300729	2.1552195298265	0	0	5.35721842147227	1.55604066133483	0	8.93734691162969	0	0	0	3.48209626968049	11.2124213621027
SPCC1235.10c	28.1784919372784	41.4059617024576	21.6207648820143	69.8266818718766	12.9774777009545	41.2124902891468	6.87731255840377	23.8049234586976	41.6079661471804	5.1258415980418	52.6587001750353	3.23133173499612	11.085594475045	44.5579720321159
SPBC2D10.08c	145.496252072269	40.7969901528561	123.930631465047	187.583596432479	29.4826338914038	89.3249110342011	13.9736279965928	26.777954802056	60.7163163457619	10.4170642829355	71.7538283767132	14.0200994634007	11.6777285470253	32.7396174472042
SPBC947.01	91.8561670030946	42.4415377165978	250.235234768169	692.860704587704	27.2591258018136	154.325821709812	37.5877187875913	6.79913087296959	13.3412548960019	4.83164490849416	15.541862671255	3.5507323137296	3.17615595641312	21.1653978095081
SPAC22E12.01	50.0700589653179	17.1687464060227	22.1513526133167	76.6344123660284	1.12968549414632	37.9796036580185	13.697973474956	5.97216144869432	30.3051700891216	12.0902587393983	12.3591199351483	0.301489592052977	5.8162005592121	15.0339089817082
SPBP4H10.20	63.0162594070394	28.348869599356	50.1130298137449	178.699493588294	3.44170351007321	8.60061133360833	15.5856996729065	20.3713777517197	73.228185289755	62.0486281659892	45.3919862010498	3.54861504018547	15.4596755107515	11.511847901927
SPBC11C11.05	246.84662553281	151.446400406523	176.418061561901	218.976623668226	37.9911594011546	450.138093595104	181.174555178379	14.7329059995041	39.8847063637848	38.6659581584751	7.10182406080419	4.54301473355069	241.896344371377	62.8648558598507
SPAC1F12.02c	2916.08122995652	2423.59424728375	1134.23679595853	2883.53824093098	1282.35437890738	3516.09985480843	1092.45364417208	1877.78959533655	2227.65761775685	9165.93165124013	3979.41019407845	2928.44880818801	3352.35067395788	449.53461236325
SPAC664.14	64.7700363901544	33.6958237558324	7.52389630786302	35.6500464899482	57.9708016883113	40.0842831105785	31.1195530853234	29.6953728100839	28.4721886091608	14.3251616850794	17.7656501687802	10.7454841895896	64.5599569397493	16.2334796712362
SPBC28E12.03	29.2415430503501	52.2121530985934	17.2330832971355	163.832131804628	167.261073924695	3.57814380529193	4.33203679382011	22.2883454938894	13.5149649468064	22.0173689213443	28.9311870826707	7.36807580297765	3.75247971389847	5.00399627503514
SPAC1039.08	13.474384600087	52.5659832501448	1.72462461164203	25.4263530142236	50.0392658790542	5.42290534237968	8.87301678904925	23.1223605963137	34.5644854840356	4.18049558527567	58.8595188118234	16.5281216521116	14.9768571319566	12.7148480408612
SPBC14C8.01c	22.2472896228132	317.172135532298	31.2264961287293	156.256183913819	443.623909719556	34.0470584111412	52.6850561441331	11.2256962671989	13.4401178037264	13.7529089498532	50.0834866381708	17.7682321707034	17.1491285865842	32.2277168217962
SPAC1002.19	8.98613466387691	1363.1754736998	201.537167828651	229.740038027737	1117.38016564481	3015.42047097241	722.970221402401	1.79865917043039	72.9385537368245	5.69466243612468	33.1903796640456	9.38385661502816	426.267802418971	168.930950593708
SPAC11D3.13	7.53161996709339	6.86184791682925	27.1304270884786	2.95508158659244	21.7728566677268	118.810601906974	36.0630410829049	48.534865692626	10.5721994290617	11.3363312626189	6.0838700224263	2.44515152825213	74.7201005618172	219.851715955685
SPBC337.10c	100.266927149362	191.175140153616	434.034356666242	141.415505239465	107.408442594515	251.214610566819	38.9265906360087	56.0016964582671	159.032198438215	24.3047615295628	82.3917135382125	8.7853094649861	12.6351495060284	32.4701121722036
SPBC1289.12	66.8928258398816	46.8148487243703	50.3512266630126	130.464392817875	72.5680487339194	196.654944535675	17.7821344871291	51.9620274083639	58.4463731251758	11.0602177440548	84.4600446206396	27.3309433974507	26.1448938631563	72.4508857362492
SPBC215.08c	703.481191420887	329.507021022144	593.60210501878	418.316708622887	18.9920705009151	56.8701228223221	62.799507388587	37.9840366195955	159.703434258404	15.9733379632963	45.1883972527368	1.86110646550998	10.0951654120803	60.221359157306
SPBC14C8.16c	91.6265163566214	19.2153782109369	69.6547683149761	393.554365634236	115.328345323126	95.9024379156645	42.4689474093688	31.5555785416463	29.3379865984878	17.9948563236186	91.1866843164758	103.157261449419	13.50904910735	44.9649581634547
SPAPB15E9.03c	76.4359733032704	50.7285756964312	60.6308717570038	120.671275535141	16.6545337032488	34.6983824411228	110.654937596719	53.722590528125	352.52721499002	105.903054742939	151.709588626688	9.06841717531723	39.9404433269031	204.922472386468
SPAC4C5.04	22.0243992858315	25.7965757898316	36.2017828712661	169.338673096497	8.40684484326323	17.7434149821984	16.8369718113566	11.4619063696893	54.6489283035175	51.7887323715193	50.2380749511674	7.90661353520906	39.4503579109556	25.9913609750672
SPAC6G9.16c	18.3791460922971	48.5891534781589	11.1295676779798	49.9164308264628	21.4580173792746	45.8581501827372	42.3154977002978	6.33792928543281	43.7197748256729	30.9842637283996	32.860348561635	32.3689806441589	94.8792098288006	31.1156773713586
SPAC24B11.12c	52.1410517167293	151.074921245665	48.6860977042876	997.083613859096	103.926244826654	144.048255341668	46.1743180193222	5.94071487076545	21.2524967564341	20.6320406130766	15.2632064691276	6.07651900531392	23.1013335252075	7.17963580916618
SPCC965.07c	897.107063388645	602.389435125153	35.6592644024663	461.71337963716	1815.23895411648	995.507113862106	2260.70573571348	352.501703184991	148.348351911338	22.0243992858315	90.0351079106429	156.738805751372	729.285220179173	272.351478225562
SPAC24C9.08	169.98138313466	535.541355130499	22.389328173192	83.4849970128464	83.6067047044166	175.508089748429	153.711992950036	109.138176954746	114.075374444334	33.539462608155	35.23794046551	7.76326653228932	57.0027361307645	52.4522749977508
SPBC342.05	6.31008891825116	12.481435215397	2.8998339656504	5.7896955332753	4.35193853274386	10.8700098694632	13.1888923791842	13.868708181487	4.95476089712279	7.68711366610264	17.6997326732352	0.261356098669335	39.2500030440461	35.1533198369774
SPAC4F8.04	43.4383215878565	98.7139099920205	143.547210133475	158.743510197959	27.6201750553874	50.2388190879912	27.7498861181395	133.363858336156	32.1412500522235	116.063896887786	139.357476414391	4.59969665120268	50.082298618411	85.4215295373365
SPBC19C2.07	4081.34285714689	6958.42915927238	3762.37401171826	4510.59619441665	9975.35141686142	15025.093423546	4015.3839090998	1396.0687963738	742.936876801578	143.429354534152	1631.51915688279	109.163035511802	2279.7609490164	851.056552955315
SPBC11B10.10c	34.9906516176073	119.466826200124	644.454673625993	237.266793445621	19.7601332307237	465.261642015722	56.2257522785492	132.144638460671	98.0576226573385	202.501438854377	303.68061210369	4.0759294593543	75.0238674580516	186.489136753066
SPAC212.09c	47.8380236187076	117.792855660943	27.4009610321943	7.35310802013026	6.3361993831577	87.6823938631393	25.4963740625905	18.7646263689044	58.7727690056677	1.47533633108685	17.6466438782609	3.61393603031947	5.08857065090991	7.37338569302424
SPBC23G7.08c	87.2895844293909	80.7152564067993	125.566500832337	192.948154985646	46.8009619446662	246.168797121597	22.7238139586247	9.42236515673867	16.453946967546	3.38148194120072	11.3942532112052	0.776881101230547	7.45935106087981	44.3194454478522
SPAC18B11.09c	53.291077969225	48.9414442477703	20.8139909230603	62.7763438730769	29.0342089208129	13.5887721295217	13.4819209508242	20.4788822439011	107.823143945943	5.71962578757833	70.4140601483543	24.9316694734741	13.1253523030122	46.6860294671014
SPAC25H1.07	199.734754109412	37.2417950589533	117.090950846894	824.49040835461	167.059355275325	93.4515286387919	50.1486468914766	31.2275121596888	30.1149273282041	12.0447960908901	54.4399451713339	37.9693234830924	14.7703201035779	76.7316585162077
SPBC30D10.03c	241.511983564503	134.791573985178	242.827812072298	658.335273466012	5.9127627207176	78.929287210773	79.9078038976502	30.5896082764383	157.284047655963	48.2419197324087	87.1724771384367	1.11387757926198	10.7442126922219	19.7489773183415
