,prot,prot,prot,prot,prot,prot,prot,prot,prot,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,d1,d2,d3,d4,d5,d6,d7,d8,d10,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPAC27D7.04,-0.2356985332697699,-0.1786154323937778,-0.15830670258671942,0.19522780846129095,0.5384787376495748,0.20827070720741686,-0.018685905439903228,0.07219322280519658,0.31047584700390496,-0.8356785390885756,0.1980514201982133,0.09127759190218376,0.6708700413325904,2.39672859117756,-0.017157153829075344,-0.40721876722043415,-0.5350411295570692,-0.6316561160259324
SPAC27D7.06,0.009038581648723176,0.06069667114044794,0.05782861397043133,0.033317486963393636,-0.011876995683790512,0.047844570041019975,0.04323589927432647,-0.0005093047440750134,0.05633668545190003,-0.06999352561858596,0.1220789111016829,0.22124939359194373,0.1501049686921524,-0.3823169397294802,-0.6595469116050321,0.08900186510845076,-0.016173915502316838,0.13738112021156912
SPAC27D7.07c,-0.05148191145419992,0.02735366470592071,0.14297158319967335,0.07154368612573694,-0.020972539877164666,-0.002075975871777696,-0.19267474145793728,-0.04581723773814661,0.16006341502883278,1.339601168796205,-0.22606095159121686,-0.39747363237993844,-0.0800441535768267,-0.36122716408065947,-0.0940902156718948,0.006851284411958369,0.03710027223750534,-0.2364583141293226
SPAC27D7.09c,-0.39588585914999186,0.1259693743474659,-0.639154678371064,0.04129962571236234,0.20694053268195622,0.4970345199826667,-0.16790086936871695,0.02581227728097213,0.24147358637379845,-0.25246318409368795,0.8845717233915733,0.1356248404495919,-0.7168167722048586,-0.07283773905227164,0.4059701166903227,0.7150706122149282,0.20044221654210068,0.2644188104615621
SPAC27D7.11c,-0.208506555720532,-0.005314709359965697,-0.1352874800568118,-0.19921429053085582,0.07148804974772327,0.14801564523557253,0.025726853839848518,0.05709615518255706,-0.08412788381538827,-0.3587224324493521,1.0338132102767235,0.17868376353734028,-0.9150368571911671,0.06716066909396012,0.04693945896213414,0.49764513871339655,0.1722660976853666,0.44050954957533067
SPAC27D7.14c,-0.08993604695017096,0.031748178831737806,0.008671714904482875,-0.12144054564499152,-0.08447075891785163,-0.22467617414798852,-0.1390856289087718,0.05635907022115616,-0.012885745229337386,-0.13736736363718652,0.3429240309779452,-0.20824101512386928,-0.2962227256510119,-0.5239416562579694,0.5263778751024967,-0.1553252373116001,0.23472901178299926,0.2745523725039985
SPAC27E2.01,-0.07244494290776948,-0.06645263277393476,0.49963277507694515,0.7914135127316689,0.18023062688194033,0.37280508602155976,-0.12028245500731694,0.11321470095549424,-0.055737669622940356,-0.10094836581005256,0.6581239283177744,0.7952432922252388,0.8768768894059829,1.2849247464193563,-2.218940661567979,-0.23633383922756024,-0.2783382916693622,-0.46592853724136
SPAC27E2.02,0.014076615884870455,0.03815451908229381,-0.1646550063637148,0.5724174090545184,-0.5591366784470388,0.10802127015883511,-0.08993076928071322,0.06348970009084542,-0.24872825641840676,0.26075550964684724,-0.19201867578516418,0.06079995769853912,0.06918996509808122,-0.29336185565927886,-0.15705608231005713,0.35168143220748743,0.09731376960857793,-0.19365717493302012
SPAC27E2.03c,0.0197944567912961,-0.060349443102450356,-0.11240051720860361,-0.0620249630630315,-0.048808475717421,0.06536004076598131,0.011552670248103025,0.010849372282605282,0.01902123237409642,0.744571822877683,-0.8084202109958458,-0.24460623488241362,0.46707918959947525,0.4424314960749276,-0.3318659828357793,-0.25150266831290446,0.007853054330582365,0.010948905631057215
SPAC27E2.05,-0.06647466879353883,0.06000294594467309,0.19376060955833563,0.13680623893694333,-0.048545901453968435,-0.16760414442503452,0.04924956414277502,-0.23302630692647255,0.11576482516490014,-0.05290041655629474,-0.008407597192929106,0.27054352314622004,0.7631729611701855,0.3686774169458249,-1.381863054035713,0.24198140171076205,0.03710688981225396,0.01942453026935402
SPAC27E2.06c,-0.0020738551506168657,0.012911172557835027,0.3096335608192191,0.3443603444100886,0.1427057245809827,0.04600212712855073,0.07704636014343902,0.003611098595778739,0.07482741259988951,-0.6964293041578727,0.4100726811714005,0.4096570301545738,0.18053655792128875,-0.6180225757507423,0.4502302685976649,-0.22801901144080827,0.12436419873131266,0.03192605719311015
SPAC27E2.07,0.47016018708081014,0.5529459493420549,0.7123255237860557,-1.0255945876792008,-0.0766063740414345,-0.4835257032523115,0.10992656456598349,-0.10009811443248084,0.08940435311003048,0.5644390741452661,0.18586603349541075,-0.28468166267355555,-1.0638423019201733,-1.0950725346103276,2.9257403708612273,-0.21642623662832783,-0.19729032291076765,-0.43100279234833616
SPAC27E2.09,-0.20423523562039828,-0.010061652082543449,-0.07273763556949536,-0.11286888609218494,0.019016695479772375,-0.19463628922327866,0.014306489451570648,0.07975054481030036,-0.13357819342810545,-0.9676090084511946,-0.12761377789470557,-0.24650356828874848,-0.19585448472849853,-0.26290569571015854,0.8112607828258354,-0.10887191310635311,0.2813593777218044,0.3838290928994543
SPAC27E2.10c,0.06746489264746863,0.12954513836883486,0.13455797961942967,0.05682157818828355,0.02165350404675523,-0.051981507685506814,0.005830252987038931,-0.04432615710843314,0.0481522592995884,1.071778443327549,-0.07102010455106023,-0.23902257775408087,-0.50757463459492,-0.6350375082825986,-0.3416229734821582,-0.12466380995508375,0.18026243780360585,-0.018239115828162622
SPAC27F1.02c,0.013863206083232785,0.053132887183989855,0.05792789794970404,0.10183592155911778,0.07770242837787997,0.07980681461776765,0.08746181973734057,0.00661919522361426,-0.2046953549198353,-0.3303216770944051,-0.19377019915357246,-0.031615788974235726,-0.19103895597332843,0.1637094607048153,-0.8864118602114679,-0.45025831703515906,-0.3188063003162107,-0.2260869925332898
SPAC27F1.03c,0.028757329612855764,0.14255626854870931,0.1605325731920512,0.11427664658273756,-0.09266910738207718,0.11036611398919292,0.02145771133552289,-0.004369699634109658,0.01072543516715882,-0.17030340750740225,-0.061080528692569275,0.07389442229124973,-0.02577258339206087,0.7538178430579056,-0.2413559916509116,-0.13256388580259093,-0.4354091105093121,-0.22951105389235826
SPAC27F1.04c,0.04635410245819907,0.17106365422650333,0.2370263784670098,0.09050850546674177,-0.11287481452017584,0.1037651988509461,-0.3562498286228214,0.08196480979874471,-0.5384549492070733,0.4502110225462247,-0.05942058763423319,0.25735235601645823,0.2556881907145161,-0.4175818883903193,-0.7082145470615251,0.20563359762102107,0.04780224260935295,0.04875222914485394
SPAC27F1.06c,0.10037827600018923,-0.23615496353236126,-0.2066023174149119,-0.2207006936763854,-0.057273772910130465,0.004245179428498169,-0.23853775914302106,0.0439058650853561,0.1722037271789317,0.7205701713297221,-0.9001663831530269,-0.26449463769069004,-0.4551730880587703,-0.6178791109315425,1.8049155267733026,0.18144028007873814,0.06109946784583664,0.05103089453613255
SPAC27F1.07,-0.08329379273814791,0.0693024710748597,0.15335272237088982,0.14765835741633593,0.14172056762413082,0.10728181021426303,0.013412390791908646,-0.03005554315648612,-0.08966805653945845,0.6600970199103964,0.5328170237799364,0.08405027855231548,0.06707762651574417,0.6870177520648764,-0.622871253404576,-0.6512320843794586,-0.29700270489994096,-0.326794331544616
SPAC27F1.08,0.2884828665961287,0.23486102893787594,0.06467169693728131,-0.1539823630317625,-0.3035989045133676,-0.13970113583577004,0.20478611139101818,-0.0014211354558714695,-0.07839004190720049,-0.1668434546879325,0.255537560263409,-0.3390681210922797,-0.18134481930263818,-1.190645390407674,1.1938115273246797,0.19649703083584152,0.05619724747781141,-0.21035536703830426
SPAC27F1.09c,-0.05728992826528564,0.25944085226890246,0.04915228610965916,-0.07286200027741724,-0.19957497119075196,-0.1992103869218474,-0.19811526151948086,0.011384847278103127,0.16755783973581387,0.5951873859190469,0.17370942467660277,-0.18187781589279417,-0.7870333575102728,-0.31536500850887517,1.0554082620149532,-0.40094457755485335,0.06549339367517881,0.2574013104262287
SPAC29A4.02c,0.09378224451948822,0.17064521652756146,-0.019843221743349473,-0.06523607708932293,0.0031326681043692406,-0.030161581756208894,0.04817378248763607,-0.007854578835378573,-0.0054211159377154094,1.4491036203056797,-1.0479420646527637,-0.6820132693521579,-0.19344628572566203,1.4916015204302095,-0.5402633097464002,-0.2977940321411655,-0.01894185652862934,-0.21707480725703054
SPAC29A4.03c,-0.01528449835540896,-0.03018891278525082,0.0041494990635895235,-0.036573042302739625,-0.20212378824052563,-0.026711852505960615,0.09463241424700061,-0.05238884290406442,0.06627423138711422,1.1385367678162326,0.0962772878683465,-0.031823970054031314,-0.20597406128537396,-0.8519266543006635,0.06491448888140261,0.031126453917864616,-0.028937341700912,-0.16317383364428095
SPAC29A4.04c,0.003039851483765288,-0.16068732551729265,-0.23358182131118985,-0.16955226739705273,-0.07270723876542223,-0.2859593398551763,-0.1277439602449999,0.10671945173518699,0.1956787078678718,1.1415550814497426,-0.9942434614599185,-0.5769736164414758,-0.09530208232273796,-0.11030837311447161,0.5029349467176161,-0.05480838430294277,0.11773922711973128,0.21979792703882728
SPAC29A4.05,0.0032570459817939518,0.09783374553793703,0.24078957627727554,0.13256661868620745,0.27177827499469015,-0.01215450750761915,-0.07034603645394033,-0.15043997929826292,-0.4360733596614545,-0.06914472198377679,0.4337368153798366,0.22942641587065726,0.42642028885568994,1.2843604401736135,-0.7663442619532805,-0.4041668888858978,-0.5826306146941498,-0.32125449058830413
SPAC29A4.06c,0.08178351936215747,-0.023318964812551093,0.24227696011946243,0.1743279645416993,0.07742036878271419,-0.13332180870439536,-0.30102924419358323,-0.14617696407875852,-0.4462828002054506,-0.05954740703131134,0.04854206310525111,0.21575336709216342,0.03355215538910694,-0.26110111779444223,-0.2263729161350425,-0.0496489515480415,0.002649451104082823,0.06260257509909878
SPAC29A4.08c,-0.06811782697895383,-0.014776699080303692,-0.05427305687420751,-0.11979101611167467,-0.017972121706863187,-0.3120885312200905,-0.044065182136832026,0.07456483235661593,0.18969954521610277,0.06675939097727324,-0.01247018793130894,-0.4503229309558454,-0.5687610225455761,-0.6645158829889898,1.096902187601074,0.0019849654334080924,0.3809510464487622,0.03367736816633293
SPAC29A4.09,0.11929113348530518,0.28903996769423546,0.048493026266757555,-0.0839109255722601,-0.6432580101648535,-0.32161626408673943,-0.46922371111362415,0.057987775443952394,0.38834741061004396,0.619673294726567,0.04251557405050449,-0.05560835837745859,-0.7936309606729774,-1.8525219561275037,1.7907756337987641,0.49816418543719515,0.11185900367380325,0.14593595192442993
SPAC29A4.11,0.01819196677873678,0.14320758198168707,0.021889795153816866,0.04995572038131818,-0.44760805462146197,-0.37875075333774555,0.10939357039368713,0.015481549921627924,-0.08352492567083997,-0.536428885065376,-0.016828710911121453,0.22229520369004388,0.1389479189700853,0.45291854866075965,-0.18331007042964487,-0.08500071658247343,0.23341824131449818,0.05786677099867077
SPAC29A4.12c,-0.2834659086304976,-0.1683577353767487,1.1476885965186079,1.6863592154143574,1.2417631062957117,0.8633363760361883,0.5164752552832474,0.19576266137937592,-0.22880789201076945,-0.8310222383250887,0.10155324374294006,0.7259967952378457,1.265342236919752,1.6739879688548212,0.22948331859809468,0.2473858268725504,-0.9143224256321965,-0.5110361711059075
SPAC29A4.14c,0.06733181681623734,-0.10196751686069669,0.1989624846477019,0.20090336073923798,0.3962008520888221,0.13219903977007474,-0.07252980884200655,-0.005098727509147638,0.0777500890139532,0.06964700334440048,-0.03258398744473123,0.13452628254218155,0.28545290727467343,1.7028774798246888,-1.3390424241139787,-0.5907856023438814,-0.23931574218798757,-0.3277156590862523
SPAC29A4.15,0.04150483804484975,0.05956646779301561,-0.03465246520225462,-0.011149997390715663,0.09047268923876134,0.01935607909452521,0.024785103978952398,-0.024314945881198674,-0.0024362151607075326,0.49022362182056123,-0.1391391477224047,0.20595056723779934,0.4187791472338539,1.1490271981993097,-1.7712577332212507,-0.5596141811816897,-0.049550410901058606,-0.24779494554438464
SPAC29A4.16,-0.12468404420116919,-0.02924676280633099,0.005484390408455926,0.05208520621704178,0.10175897097853492,0.14142674731370977,0.195893004129862,0.045198384473669695,-0.030644493027801978,0.20015515759153985,-0.004947476863374767,-0.07962059852559122,-0.15985741575839485,1.5277531941681428,-0.10862376227814574,-0.2907893590880797,0.08930447471400516,-0.016482342748237566
SPAC29A4.18,-0.08843272432010695,0.06565761227476438,0.020071792450231732,-0.0543478491285884,0.0048944802813304725,-0.050122021901249654,-0.07659610989587745,0.05284245910744961,0.1091501842398687,0.42521393832066445,0.02728875249543121,-0.34614075425594354,-0.973893095064272,-1.005758196499176,2.066012401011814,0.36204256803966833,-0.11568661795078339,-0.011724484876714597
SPAC29A4.20,0.11363721031223958,-0.0027367685884255866,-0.04080207205279693,-0.00973844257892928,-0.14373845378104666,0.02068703799749858,0.03159993223965535,-0.1039588603909282,-0.10736005614664713,0.18071930061604458,-0.3210848931266762,-0.17983104341971878,-0.4419801098441429,-0.4938651602577804,0.8854897917768527,0.04020650876449988,0.36266940421733834,0.19209071213209788
SPAC29B12.01,-0.06277224715893279,-0.03749918038108507,-0.014571162206458738,0.016383301027854985,-0.107740450768928,-0.28336591168083025,-0.10153813628444686,0.07136058478456192,0.07393050136546025,0.08088572866350803,0.039915423396412,0.05124562547568464,0.037741994319219194,-0.04312848692419473,0.01389363409605271,-0.1577169923239409,0.11524253796186812,0.24381500915075272
SPAC29B12.02c,0.3097845617142403,0.11958701020901863,-0.29374184138905196,-0.14197313258420333,-0.46107362233411087,-0.10673992989097003,-0.2029615224036676,-0.02153838963417476,0.005763203129121486,0.30395249558831383,-0.1654420617771273,-0.21140529167967997,-0.2203804889461811,-0.5186768860138709,0.847063373059944,-0.28896099127806674,0.14857046707705543,0.11573556513154992
SPAC29B12.04,-0.14947245475093124,-0.19282790593442667,-0.1615561818206246,-0.12318982717435523,-0.05458498642603904,0.006523866207503559,0.014528456516144317,0.03963801284737278,0.03422432897148786,0.9392712695152334,-0.027358964257909513,-0.49911333953645,-0.22819134022752552,-1.121878565875209,0.8616403214734767,-0.014972158934064339,0.2898313595473607,0.4880973678508682
SPAC29B12.06c,0.009638632662300351,0.032577569259678606,0.051151836848454056,-0.009993364283122662,-0.013242648391452283,0.009142540815191877,-0.010685075089378639,-0.035093998022015,0.17730581457033912,0.1840143956941804,-0.049329054341622575,0.10820613805117905,-0.23040839404733343,0.2995754278491428,-0.5654430936019805,0.30100745331819395,-0.03026070717630558,-0.20468243268699932
SPAC29B12.07,-0.08815855710256254,-0.008359596335256625,0.13664299663005353,0.3441961707181771,0.3345351936355691,-0.03330478777657697,0.025436569063665704,-0.13035756040891022,-0.3381726402408168,-0.14315223907176372,0.1497234558525284,0.34068807367247045,0.44068603586556576,1.151782838881493,-1.402311570084203,-0.5200143397240591,-0.07257852995860742,-0.20676238775969552
SPAC29B12.08,-0.6862269377750794,-0.20410952845555075,-0.1770069265357576,-0.12913742209626017,-0.12234564998321978,-0.35955381242600043,-0.30877454039458896,0.17944924622935682,0.26559621272174716,-1.0226264541739862,0.37397875679653914,-0.10635187930032824,0.007353162695819315,0.3185363775821418,-0.5284534839136877,0.7061745442167386,0.37918636653128956,0.3291456499271252
SPAC29B12.11c,0.010023779048755399,0.053041643134198846,0.18937028473035278,0.370268334901467,-0.09390002677507915,0.023744817718262205,0.07095031633010204,-0.14794086695985859,-0.028206275419702505,-0.3345277775192468,0.0008304585231510009,0.3330294788691869,0.19569372305000288,-0.7348109541426063,-0.3421831156743629,0.12308647607008305,0.01740890803415715,0.11476559512448939
SPAC29E6.02,0.14309295575577388,0.14361762630914515,-0.195657073843549,0.1395349082688876,-0.027137744368193745,-0.4720210192009826,-0.1803776876400084,0.43914400556610367,-0.2863074922877589,-0.2750016580220671,0.11669681628937778,0.08377424165925891,-0.1256985008176713,0.18179273194800544,-0.11455021443312258,-0.06993965113379888,-0.04053437924701342,0.1718190240018514
SPAC29E6.03c,0.08419104841601233,0.16532068602115713,0.23956914776920385,0.20106720124957442,0.14158662158592375,-0.0034836665339800232,0.005421702498193348,0.020167332488372935,0.00702214465942147,1.314676278872734,-0.12003811628700489,0.1703083687409731,0.1063992184879492,0.49968173290349704,-1.5657080629345608,-0.4624426380792589,-0.09138999089220112,-0.08229681257441646
SPAC29E6.05c,-0.1503280208676421,-0.2355433903878045,-0.10019036132476897,-0.003477975747992079,0.043508918357700155,0.24591892438172824,0.08411143645471199,0.0719478863065285,0.10263631489433311,-1.3831952564923278,-0.1953265673509792,0.01691873805411248,0.20365159154189527,0.9771801548176571,1.4863717551593925,-0.5179649639346565,-0.22164263964064912,0.14634222328563817
SPAC29E6.06c,0.06440107179101412,0.10446945611125733,0.08399616047976274,0.1460700057759634,0.14619881007513963,0.004802275625442748,-0.00046377440444148044,0.0029983185391615486,-0.036671913255562044,1.3978277079149657,-0.3197685690641543,0.13186387039175354,0.3686628360367774,1.455955156388691,-2.1861445226010403,-0.2668507367362941,-0.25368950131963236,-0.21678816071913487
SPAC29E6.10c,0.45622981557408426,-0.13696131682626767,0.1900038423144747,0.16440480457474604,-0.5010767445059843,-0.6013076693249808,-0.24831429206043065,0.45411245213746704,-0.8162672677455094,0.3249229158149867,0.09909991830168607,-0.02505291175760882,-0.1396931669414221,-0.7162247296453718,0.5992701191851972,-0.21273767000665522,0.17265744950034134,0.11427660773918363
SPAC2C4.03c,0.06255944728684762,0.032380027475416975,0.02540315601064337,0.17045208325460698,-0.05561293510364301,0.07976769785339442,-0.20180469383385416,0.08646871424497381,0.003513165982809782,0.771594948240121,-0.3159896464290066,-0.2563028152741622,-0.0017877215821917591,-0.373093047998834,-0.24478653957508567,0.054675630393995145,-0.19495552462534838,-0.031506478925281245
SPAC2C4.04c,-0.04185760176105058,-0.12514759947349868,-0.2456850397054508,-0.061829657411146384,-0.20869675303175472,0.2516176782481279,0.07808636278506631,0.07750020981545196,-0.12947730508672983,-0.005234196526110568,-0.5937760542193288,-0.14755264384285716,-0.04484155799232381,0.26432534395038587,1.795030434379742,-0.05995160751512685,-0.1895668201318485,0.10729249632535515
SPAC2C4.05,0.029391293627844817,0.1007557488199311,0.056811247319302455,0.08449527551478855,0.055965383912851954,0.07932532459047646,0.0909669654703948,-0.035835301668787345,0.003221363039954024,0.8990277706087281,-0.2020433870185796,-0.4153807108573963,-0.16280415472811488,0.4537043121879061,0.8529140522546667,0.041380736244823746,-0.48692786379264485,-0.2813409001490968
SPAC2C4.06c,-0.0195158268836923,-0.0962583624446991,0.013891797530252104,-0.18672266723762804,-0.05521035895750706,-0.0933133463170238,-0.2652067648961385,-0.33176352130057346,0.2995606847184963,0.4291255552517532,-0.2242434343626653,-0.12832285697983475,0.044134831405039196,0.3266962053499387,-0.6340446165456313,0.10449494638343076,0.03259549718811594,-0.09801213335868192
SPAC2C4.07c,-0.07234354952775585,0.30162362887226474,0.5842265350792014,0.30943616129239826,-0.2718277392181434,-0.4219911833945148,-0.355481641727706,-0.4495771266843729,-0.006353667098133342,-0.6331123903001221,0.7240702720572281,0.5218193455217854,-0.07242266529007502,-1.116500024076537,0.057366594793495984,0.2786020308308216,0.13025164729383848,0.13679366617767183
SPAC2C4.10c,-0.018946003330693406,0.1472389738437065,0.41639164767439196,0.39288457517299336,-0.00755638413757026,0.006446226709527381,-0.04151422047580744,-0.09082076072074474,-0.2048233411903274,-0.20746181104374373,0.09875572209384553,0.6801950643006308,0.1928737755565294,-0.8850109173028006,-0.5932287132211839,0.007515530985220897,-0.11534381581428266,0.1376593227067026
SPAC2C4.11c,0.8069842966880153,0.024191781673989166,-0.2851923130071007,-0.4856473983755004,-0.13141206216969226,-0.1300326192697159,-0.3321110076157531,-0.1464947020534138,-0.04084854392946524,1.1802864456637046,-0.9173386290047556,-0.3219148651048712,0.21488007880402843,-0.7279630528812698,0.9569497064740906,0.2216768663343695,-0.13696908474053843,-0.029404937347463356
SPAC2C4.12c,-0.03504276959402224,0.22336691931462574,-0.1677072242915672,-0.3046377346802409,0.2279221752920253,-0.12236652096620045,0.07811547044559802,0.09916438180304285,-0.07113939165951647,-0.08032974001588977,-0.45248191931121795,-0.20199075031660496,0.10489765452083821,-0.3770795630662973,1.1882981688211878,0.046863033348544886,0.12248458784809027,0.026813364139596584
SPAC2C4.14c,-0.08453796974621185,0.10519554368429433,-0.09698592174298158,-0.06200820041077015,-0.3150675372296448,0.08386693499717299,-0.12369002869224541,-0.10262632145131251,0.013157987794708392,-0.15319665688511813,-0.25947586125049504,-0.3119139830744043,-0.059542891232233996,-0.2406826584512467,-0.2072133155096535,0.16290790679424028,0.039092135864509214,0.13721568165080023
SPAC2C4.15c,0.00688805375816548,0.17703637792265792,0.5322615558257902,0.577200785809611,0.19364514558290052,0.008883110540546135,-0.0677136351582201,-0.053954277940308826,-0.07783586823263572,0.15512649636875797,0.31083808796660084,0.6820044009791759,0.03760176906136814,-0.17291087092481683,-0.9652518651777193,-0.16123514516966853,0.20244632660248807,-0.04293830201119331
SPAC2C4.17c,0.004838265179797491,0.1342407891254988,0.02118262755587358,-0.3736482604089985,-0.5404517014521277,-0.7245299263135231,-0.4508081774693189,0.006269101397794019,1.017320235516495,-0.492999854454208,-0.06436449804887512,-0.42001819824641723,-0.17374613522496965,-0.34322456296774506,0.4493293232960727,0.3692685188471449,0.2719196784393578,0.1011718522150451
SPAC2E12.02,-0.025179033236257406,0.19441987277320197,0.18362963682260136,0.22650593046556777,0.12178082605612262,-0.48161368535440313,-0.48421537209853294,-0.4479988353427888,-0.31368876072026786,-1.0089668733993855,0.2735579708367899,0.36306899911167556,0.40139349289614934,-0.424944088242984,-0.335501297459069,0.3285406123320054,0.10315973128655886,0.320668095309832
SPAC2E1P3.01,-0.3905951222048206,0.13337981232458507,0.0003579426924028503,-0.18796569715552952,0.128165302407818,0.5282326232134321,0.2822975992754786,0.11502201594383699,0.3628654640535568,-1.2192486855329845,0.2272356136141661,0.1517442053319713,0.10057524300227572,-0.08780791165469559,2.4219191791466,0.13685293014055477,-0.0060011240585298165,-0.19152745679249494
SPAC2E1P3.04,-0.24338862235109593,-0.257383967615225,-0.28839170985566853,-0.1555663962730882,-0.11665545996302025,-0.05883204838090981,0.0018857139341175444,0.018287803332216836,-0.045346750134373434,-5.171743970244069,0.21961539443793932,-0.39657147028127593,-0.5193917108228687,-0.39564013301011514,0.669377354370503,0.6052074180806997,0.298539197319833,0.15509759233634868
SPAC2E1P5.03,-0.07522534118485619,0.3618797932671316,0.17200767417798732,0.0463836250852293,-0.09012272548760057,0.004424644813403822,-0.05533414582560951,-0.10980787094375986,-0.3179755683783867,1.4910128869812858,0.01789231481456377,-0.32040817221536855,-1.3982127163642932,-0.6954179611807274,-0.32359907483187,0.4630491169856463,-0.16200510239827026,-0.24568845713244714
SPAC2E1P5.04c,-0.19875590237216456,0.15817676253318802,0.058740522601350986,-0.009118318059189057,0.03622112727432014,0.11277851777323733,-0.05507851108791617,0.09163731756235616,0.1487086367801242,0.8279241514303131,0.1544406233242407,0.006564593867532831,-0.7871652588110675,0.21505788178667623,0.6404754850393171,-0.24284339407460265,0.12150915812351137,0.01578030078582382
SPAC2E1P5.05,0.12426709485517112,-0.010473700569200606,-0.11938744900607662,-0.11204351629354842,-0.06794594508004201,-0.08482445655799553,-0.19054786151388123,-0.07782364938086955,0.14348618519330064,0.7808898348605037,-0.4174684225817529,-0.22015926208086944,-0.10040714893884395,-0.24474567316760754,1.207724312794624,0.09985188767717518,-0.0482577635803319,0.12038154766282566
SPAC2F3.02,0.09352810555780833,0.3154678165182271,0.233511688329123,0.12956908662458838,0.06583774741101733,0.0326163428683188,0.01758536804420291,-0.10223766842992235,-0.2929967338071465,1.218863010189681,0.0047847078513743035,-0.13685679100248332,-0.07338411445305104,-0.48689371077868937,0.03864258445807857,-0.14850898222697373,-0.09059069101167772,-0.1351942440948684
SPAC2F3.03c,0.16025267069039956,0.03061820872611576,-0.22981629032048315,-0.11028364303911589,-0.07076331033480908,-0.12261083998812972,-0.2347613667721169,0.07978271598594355,0.13250572455091036,1.3832187941608152,-0.9174953624725652,-0.6255930831316215,-0.11546097795828136,-0.9928696137273689,1.1898770630845767,0.4040043138265714,0.06898758065599708,0.07223053315162908
SPAC2F3.04c,-0.07839256094406921,0.2331331470826955,0.40497943111865337,0.4652538212446502,0.3357057972710907,0.18100239137098872,0.06676530100505362,0.060000256310811406,0.10692254779303978,1.0316286575905795,0.33871628547906074,0.40408993869869014,0.07649752457119119,0.18255533599904683,-0.5181679913487178,-0.3218059558225067,-0.3246636382861179,-0.3830166589307481
SPAC2F3.05c,-0.08817618592501542,-0.26232619535248475,-0.0669968602627729,0.03323362599014762,0.0019703337522636866,0.0591795401329972,0.03472451783055269,0.02126266001164351,0.12679342641552582,-1.994001824211485,0.1484360100966009,0.4681290243281052,0.1766902469676918,-1.2201949478289216,0.6852737328465914,0.48874717210078533,0.2267944882321132,0.5502516114698883
SPAC2F3.06c,0.13784052610941683,0.14601447102393292,0.1112768553578912,0.1471466354595629,-0.00047072978379728014,-0.017227703968148822,0.008985410656040638,-0.023035221965539338,0.0014185233471192826,1.778492092533562,0.09591750279871292,0.17339978635963393,-0.293243426419032,-0.19315236833962113,-1.070026622648343,0.04024084305558595,0.2140168192422353,-0.08029486311099354
SPAC2F3.09,0.046279239565818725,-0.0708733182535013,-0.25422117800142263,-0.3322034322288499,-0.4674082752255652,-0.4487823749059767,-0.38680574621608477,-0.3169197480158452,-0.46556337241429846,0.38712645492191,-0.5351998526280981,-0.5104925703136158,-0.6157110243566297,0.29612050110899757,-0.6232362192969592,0.22370948540660685,0.1667144861759402,0.0432877316870206
SPAC2F3.10,0.014760761889281132,0.0735621073248495,0.04364978110751158,-0.05110832029422199,0.057795266763592604,-0.056160940122345474,-0.06574269256360254,-0.01545232160059154,0.08503144569927734,0.07943634525012078,0.23732445787817136,-0.16631016827855502,-0.6691591685174199,-0.9268751733815825,1.5278301117162432,0.12067064426017327,0.19414450276600564,0.12058160254719491
SPAC2F3.11,-0.027977279218348215,-0.08794045263680023,-0.1397871031315699,-0.04304721731024527,-0.007386688236376754,0.005306462965082692,0.011387811061507436,0.01829126734103148,0.02725765274547981,-1.0309015882760308,-0.45300156196522245,-0.02880348273764821,0.23122475998937386,-0.19488545773226695,-0.12429983320350979,0.14378204166701636,-0.03808425485279665,0.04784045133811288
SPAC2F3.13c,0.09677959913574025,-0.026934410020448912,0.08480480695609358,-0.008643893049750648,0.06813866609090938,0.21140737021683495,-0.1403634462125146,-0.01922461186603236,0.007264023787943413,0.3931191279349876,-0.4484989865921788,0.057566299300755464,0.39234229336247356,1.0064002290658618,-1.3637240803452517,-0.22745297185069918,-0.12500275730392096,-0.09125147397834898
SPAC2F3.15,0.026919549847333885,0.31770696979560203,0.18225260536987092,-0.3465390307332963,-0.21484704155144058,-0.3160422367155604,-0.16505382862487844,-0.143991544678422,0.3253187871661128,0.667384560408996,0.05626714725278836,-0.2999442692153206,-0.9522199182871618,-1.2041408350531673,0.5073675117596879,0.3916777058827283,0.1862886177271621,0.2671434117315861
SPAC2F3.16,-0.19636806567950627,0.05270882299620559,0.30299374487346675,0.19950449779023804,-0.45997245313460033,-0.4641406502300788,-0.32056284335620094,-0.21730620911121679,-0.2883367155603731,-1.0273139693590498,0.5287844680364613,0.4061274729591028,0.1922670363036748,-1.4359361645419024,0.1366764749085616,0.15637004753595674,0.03538684726121147,0.1104748966511786
SPAC2F3.17c,-0.10222463462191517,-0.006625126003153181,0.1636781342670926,0.03128481433724681,-0.007013866329274243,0.09213581960447675,-0.009069748284866896,0.030989811586158197,-0.054214032205186585,-0.8368591407031166,0.32646893617226835,-0.04081146848482392,-0.06780348233351612,-1.2275103194945631,0.8954646627365027,0.13050057025074846,-0.10180222079967266,0.017015292227371026
