,prot,prot,prot,prot,prot,prot,prot,prot,prot,prot,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10
SPAC2C4.04c,1.3765328045736134,1.3371686068978768,1.2260635762477232,1.0340806801200666,0.9906992693900535,0.857270462125597,1.020615897174333,1.0773793968282221,1.1368379267352418,1.039254709727454,0.63249016,0.6301996,0.41757426,0.37697795,0.36544102,0.4389218,1.5231587,1.4611604999999999,1.2812463,1.3801646
SPAC2C4.05,0.7406079538464017,0.755850723100474,0.8105252251870457,0.843079297647667,0.893931080986815,0.929290070564288,0.9818171159807055,1.0457175195677069,1.0200627378285099,1.0223429589785944,0.74496573,1.3892187,1.2076733999999998,0.9055396000000001,0.80890685,1.1078402,2.0009205000000003,2.0591438,1.4692875,1.2089678
SPAC2C4.06c,1.34470841582496,1.3266405678531834,1.2410138238315467,1.2530213385279467,1.1009037301668367,1.0595693062824967,0.9932058133832454,0.8264261705546959,0.656649004529402,0.808183615867993,0.9366620999999999,1.2611379999999999,1.0795894,0.9877103000000002,1.0183932,1.2772056999999999,0.8229896999999999,0.884811,0.9050295,0.8455867
SPAC2C4.07c,0.7969009173167341,0.7579259003901418,0.934166971006536,1.4005358153940233,1.7355765982005134,1.437525252379973,1.0729598681560868,0.8386347254326371,0.6140965263862888,0.6113979756562734,1.1980648999999999,0.77249295,1.2760315,1.832081,1.7423816000000003,0.8036061999999999,0.8362042,1.0143315,1.1101702,1.2205865
SPAC2C4.10c,0.694162910867676,0.685106503714695,0.7587198351781231,1.012576429678991,1.3295291258324733,1.3225836741913766,1.3285064433867968,1.2908228347846,1.2120676673335498,1.05164435941045,1.339191,1.1598191999999998,1.2419917999999999,1.9901134999999999,2.2747759999999997,1.2317535,0.8164774,0.82074183,0.7576779,0.8335357
SPAC2C4.11c,1.1104210923411166,1.9427377621748867,1.9755891568210036,1.6212320962990334,1.1578458912945166,1.0570408868597416,0.965935366588897,0.767313240593617,0.6932236853727985,0.673870982771794,0.98149574,2.2242830000000002,1.1777242,0.9421879999999999,1.0935104,0.6602132,1.2816067,1.4944663999999999,1.3591091999999998,1.3316883
SPAC2C4.12c,1.03716606823651,1.0122770137701658,1.1817878427134834,1.0520941674622293,0.8518233036191494,0.9976103092791743,0.9164841007976298,0.9674756314821927,1.0363142937397134,0.9864529992569108,0.7380948,0.69812065,0.5101758,0.4435214,0.47697094,0.3672651,0.83693755,0.86457014,0.9411780000000001,0.95883393
SPAC2C4.14c,1.1495355136881433,1.0841114422799334,1.1661138198042467,1.090298138681131,1.044429048758049,0.8395260237516712,0.8897758745650708,0.8166692760508143,0.7605935114787172,0.7675621756555936,1.0342404,0.9300466000000001,0.7769529000000001,0.62589175,0.60058576,0.5083025999999999,0.44029617,0.4929298,0.50646913,0.5570049
SPAC2C4.15c,0.5077396009314383,0.510169566915751,0.5767768332062664,0.8341314614385914,1.2444838129613467,1.4232534637971466,1.43204390157863,1.36638314726512,1.3162265317357467,1.24709549312616,1.5644598,1.7420561,2.1608953,3.4668696000000003,3.5584163999999996,3.1564972,1.6167231000000002,1.4457693999999999,1.6635714,1.6147888000000001
SPAC2C4.17c,1.1543210481256418,1.15819871216078,1.2711405755035299,1.28994201395782,0.9956136768582855,0.68453976367958,0.41427949674743164,0.3031005024509907,0.304420464203223,0.6161944040298662,2.5981166,1.8460816000000002,1.7655306,1.3195843999999999,1.1698613000000002,0.9221753,1.2591431,1.6264323,1.9637761000000002,2.1064334
SPAC2E12.02,0.9411629090265207,0.9248795122540839,1.0583062784505968,1.2019583016591433,1.4062886791901406,1.53015054811019,1.0958572787181635,0.783412767718545,0.574287756884248,0.46206155089277673,3.2542954999999996,1.6170657999999998,1.9546853,2.51403608,3.3204962,2.4733300299999996,1.9601356,2.4614255,2.6438746999999996,3.3019583
SPAC2E1P3.01,1.2464385186394777,0.9508018401525723,1.0428968072565599,1.0431555893228774,0.9157264875023495,1.000800184660706,1.4433153853026932,1.75525931381166,1.9009310438215001,2.4445546584307767,1.0161418,0.43643934,0.51089144,0.5675553000000001,0.6085333,0.57260025,3.0684697999999995,3.373795,3.3597903,2.9420947999999996
SPAC2E1P3.04,2.2404892831771064,1.8926730359902935,1.5834169890426055,1.2965245515183017,1.163993603032541,1.0735784887199793,1.030679385098095,1.0320274435389791,1.0451928340668541,1.012851303862709,9.937885000000001,0.27570453,0.32103673,0.24387923,0.17014623,0.12933699999999998,0.20569581,0.31290394,0.38484007,0.42851824
SPAC2E1P5.03,0.7277265182353433,0.6907535358899306,0.8876868559544833,1.0000904006041726,1.0327664499542806,0.970225036882375,0.9732052168957069,0.9365849841150794,0.8679440448622427,0.6962601571000437,0.6403125,1.7998304,1.8222909,1.4593694,0.5536831,0.34191614,0.27321628,0.37661555,0.33661220000000003,0.28390318
SPAC2E1P5.04c,0.6585796306757233,0.5738214859702616,0.6403136438834279,0.6669225701883695,0.6627206877987026,0.679569961323042,0.7348249443681184,0.7072999159769621,0.7536838127334814,0.8355163407216702,1.0012676,1.7773795,1.9782056000000001,1.9872273999999999,1.1515617,1.3366758,2.0836675,1.7608618000000003,1.9155927,1.9366606
SPAC2E1P5.05,1.293148478861177,1.4094722062017568,1.3992767506450132,1.2881440001339166,1.1918893955384335,1.1370568745365701,1.07213008388225,0.9394785320598836,0.8901426449022697,0.9832257715030334,0.6667723000000001,1.1456416999999999,0.8577847,0.736383,0.68687576,0.5796988000000001,1.3389478000000001,1.4349014,1.3876982,1.5084589
SPAC2F3.02,0.6473045900169557,0.6906586442781274,0.8594660521140779,1.010468430798582,1.1054190162148665,1.1570338590206732,1.1834899265710834,1.1980040575889632,1.1160449434282966,0.910921344747687,0.6439767,1.4989408000000002,1.5039203,1.3678133,1.299978,0.92761207,0.9527939000000001,0.85959387,0.8072774,0.7350642
SPAC2F3.03c,1.1519364208845333,1.2872691769090465,1.3148807570448933,1.1212559812024934,1.038738163885621,0.989018030486629,0.9084366948407646,0.7720127187533071,0.8159084781967406,0.8943955786168564,0.48218459999999996,1.2577771,0.6659016,0.4316063,0.3984103,0.20019214,0.45670494,0.60430074,0.63389957,0.66644454
SPAC2F3.04c,0.550526409555153,0.5214103471177086,0.6128577967184295,0.811466642909132,1.1202785683206,1.4137855626550166,1.60276810531115,1.6786843814979802,1.7499713018722265,1.8845940722286532,0.7591247,1.5519020000000001,1.9625831000000002,2.5969957999999997,2.7384152000000004,3.1078062,2.1700504,1.7361872999999999,1.3863187,1.0630742
SPAC2F3.05c,1.6786109940013934,1.57908819310491,1.31655295706068,1.2568118542345799,1.2860995509671467,1.2878572173364833,1.3417837652243667,1.3744712317815235,1.3948784115435198,1.5230177939392568,2.48001,0.6225856,0.6900535,0.9545609,1.0789286,0.46310282,0.7446726,1.0449438,1.2228266,1.7906351999999999
SPAC2F3.06c,0.8037072566008411,0.8842845201348787,0.9784682954351025,1.0569256297746183,1.170415273193923,1.17003344651579,1.1561447755038599,1.1633679607559932,1.1449402058036966,1.1460665166907298,0.45400494,1.5575430000000001,1.6646161,1.877209,1.5319252,1.3399633,0.6382382,0.65629107,0.76124066,0.72003037
SPAC2F3.09,1.1703867353273567,1.208539446650921,1.1506038838100252,0.9647118995916202,0.7662922578956893,0.5542306337664447,0.4060631416042717,0.310565663693242,0.24931653810281504,0.180552101578648,0.31509766,0.4120803,0.2843614,0.19961679,0.13027155,0.15995239,0.10384317,0.121261016,0.1361154,0.1402614
SPAC2F3.10,0.8587259750964407,0.8675570271712854,0.9129404138372067,0.9409841889269467,0.9082328140855646,0.945355809974942,0.9092622694567707,0.8687576614923934,0.8595022844257171,0.9116834080571669,1.0523071000000002,1.1118731000000002,1.310681,1.1679726000000001,0.73450655,0.3863478,1.1140409,1.21123,1.3857023000000002,1.5064982
SPAC2F3.11,1.0545634227340328,1.0343099524514656,0.9731459723833408,0.8832789457114111,0.8573129320647567,0.8529346546830769,0.8560776613756901,0.8628617895185021,0.873871262109719,0.8905387641915117,1.5213351000000002,0.7445478,0.5439081,0.53315663,0.6258358,0.5467565999999999,0.5016214,0.5541901,0.539752,0.5579505
SPAC2F3.13c,0.9659978105563374,1.0330223180636835,1.0139152123224886,1.0753019409818334,1.0688785421325544,1.12057296642927,1.29741854320071,1.1771355970406765,1.1615537421570032,1.1674169573001867,0.7937763000000001,1.0424105,0.7638835,0.7949801999999999,1.0434295,2.0961375,0.8145128,0.6957091999999999,0.63796693,0.59886473
SPAC2F3.15,1.049329148416116,1.0690926133493202,1.3324614607801666,1.5118829091344699,1.1890483503537201,1.0245286575133754,0.8229736261432444,0.7340062607520904,0.6642843029914417,0.832309215568042,0.9965761999999999,1.5827535,1.6457026999999997,1.3367776000000002,0.69089556,0.29986784,0.42624837,0.55920297,0.6362795,0.76571316
SPAC2F3.16,1.0673147525250535,0.9314935121160074,0.9661549229538621,1.1919470876309333,1.3687174838906635,0.9950578022606287,0.7213201285869983,0.5776024412096333,0.4968363160449496,0.40683221261870733,1.8065153000000003,0.8863175,1.2787019,1.6944386999999999,1.9359939999999998,0.71555686,0.78666145,0.87671804,0.89848834,0.96999323
SPAC2F3.17c,0.9503526918067177,0.885344161938023,0.8812878165017399,0.9871651027844616,1.0088055474429831,1.0039129989010787,1.0701181325384386,1.0634117549748134,1.0865014732753167,1.0464302114749664,1.3583438,0.76048386,0.95360154,0.9270037,0.8844445,0.37770537,0.7026109,0.7691295,0.7167273000000001,0.7252305
SPAC2F7.02c,0.6754815921985152,0.6773437272783892,0.7676229785628612,0.851416647222751,0.9115398214683182,0.8912389885037983,0.9629747522000343,0.9882522487204373,1.0388848481337056,1.1222379369172464,0.8334246,1.143058,1.3504093000000001,1.5218361999999999,1.3253765,0.7830762,0.90990764,0.8921507,0.9425878000000001,0.85655445
SPAC2F7.03c,1.14344721097421,1.2644114159919468,1.4015505021927035,1.37333176031704,1.3630190520094534,0.9582715606103577,0.5950684193938917,0.5075444788309804,0.313190307824812,0.544868428544566,1.3898511999999998,1.5050482,1.3803658,1.3169212,1.1346303,0.7774363000000001,1.0805441999999998,1.2358274,1.5195733,1.5805688999999998
SPAC2F7.04,1.1156700484878652,0.9483217872537376,1.0177153747640533,1.06164153540331,1.18495609225828,1.2609962035307234,1.2570952473101666,1.6087144526487833,1.3576274635624503,1.2934670761068434,0.8951466,1.539462,1.4882045,1.3064717,0.85294664,0.52493614,0.54076725,0.47985533,0.48659745,0.5476761
SPAC2F7.05c,0.80790142115525,0.9768796855576986,1.0070823470812964,0.9553467180585823,0.92153434089418,0.976977444697722,1.0670133824784467,1.03936848813298,0.9794185922341657,0.9746283451813467,0.5700301,1.1235423,0.86329365,0.86113,0.8267406999999999,2.111309,1.3463359,0.77269423,0.79265136,0.7943236
SPAC2F7.06c,1.1233727602236618,1.4693527219339735,0.9856187312883881,0.8022607600741707,1.1019251656423847,0.9927991495468577,1.0310264987191913,1.2256996795559567,1.2894765467865692,1.4362995251921873,1.701688,1.1971757,1.0415981,0.98415834,0.68731666,1.2245462,3.606355,3.611964,4.3555527000000005,4.690279
SPAC2F7.07c,1.5136363888818298,1.3694187830360098,1.25970603476729,1.2232248441727434,1.10698673521271,0.9936890873256049,0.8340911750090023,0.6851648743345576,0.745229898693527,0.8690247666476703,1.0042604,0.77515835,0.7316471,0.75949496,0.68490005,0.52942103,1.3132799,1.2912091,1.4534528,1.5473473999999998
SPAC2F7.10,0.8942160095569736,0.9497045050264973,0.8062348987758634,0.8762708805089613,0.908695603966377,0.7164765930856251,0.753774676790765,0.7514002249897235,0.6625516174148,0.6791637175025853,0.7816329000000001,0.72782534,0.76173735,0.7497872,0.73654836,0.52689517,0.940699,1.0607038999999998,1.0666547,1.0581701000000001
SPAC2F7.11,1.44548050398239,1.3684371824091268,1.14691789826221,1.25142267335472,1.1769877384301768,1.1333094999735833,1.2286795673565367,1.205060601961793,1.048899764840085,1.0188002025772354,0.87049353,0.79748666,0.835778,1.0108569,1.0526163999999998,0.9137572,0.8070344,0.8988030999999999,1.1383901,1.2237867
SPAC2F7.13c,0.9691042734380827,0.9796347611144393,1.0140362382835628,0.971958018572017,0.9913222043050447,0.9883912615174303,1.0116605034777224,0.9929281204742407,1.0017430928959625,1.002403576874656,0.47856256,0.8260205,0.67444813,0.5976092,0.6915539,0.8548691999999999,0.47365569999999996,0.36104298,0.30924445,0.25172684
SPAC2F7.14c,1.0775879445672512,1.1504459454900264,1.1816867331143166,1.1484923913879768,1.1203317822283168,1.0681107763194033,1.0090571329118296,0.9213254807947605,0.9137925066060858,0.9398298006244445,0.67134213,1.1884620000000001,1.0605805,1.2414876,1.4756973999999998,1.3211607,0.87305343,0.92003876,0.86611515,0.8951551999999999
SPAC2F7.15,1.0669992060987574,1.08536979494062,1.0761842828478025,0.980106961681205,1.0059421911754438,1.0897396055520165,1.08385810087042,0.924792681981752,0.8872777217591822,0.8019713276868193,0.7985363,0.75644076,0.80143416,0.7531161,1.1046613,2.2716799,1.0798074,0.8425823,0.67167467,0.6133920999999999
SPAC2F7.16c,0.7218822697242936,0.6778198320790637,0.683721353097518,0.8076969005648027,1.027063272075575,1.1692239436597234,1.2903358410617534,1.3818657211614298,1.34493528422823,1.2923879275526735,1.0043802,1.1359885,1.2429166999999999,1.6008517,2.1552231,3.6360852999999995,2.4075372,1.8317077000000002,1.8498398999999999,1.7324108
SPAC2F7.17,1.0748483604194536,0.9984286715975935,1.0230117886613168,1.0277938102924333,0.9926465269143264,1.097549664732677,0.9705986284918854,0.9725416166632576,1.118356594424391,1.0815651161475512,0.58607,0.57701,0.56816,0.5061899999999999,0.45688999999999996,0.56303,1.7264533,3.5523496,3.0620642000000005,3.457418
SPAC2G11.02,1.2520413170977633,1.3490774862227568,1.3070665892220468,1.1305590968299732,0.9801276322228799,0.9908896185779609,0.7322214414414661,0.7390528881666677,0.8886945287546867,0.8769438184687456,0.47460779999999997,0.8702767,0.6170066,0.5308316999999999,0.3672694,0.38342696,0.5426854999999999,0.7332291999999999,0.7853395000000001,0.8239618000000001
SPAC2G11.03c,0.8269451678761967,0.7623168825830494,0.7582560821276463,0.8490155767773896,1.0875145114385465,1.2919630408950034,1.3805309059115334,1.4226229207834802,1.4446133886516932,1.51190751020887,1.1316509,0.95453763,1.0777535,1.4364911,1.8043904,2.6449827999999997,1.7636017,1.3355012,1.1577023000000002,1.0099851
SPAC2G11.05c,0.42628236211872733,0.4659678009744613,0.6380369134285107,0.8894282988304928,1.1420355972878797,1.1837575921423233,1.0556351886320232,1.071259434295552,1.0200642055765001,0.9604997495744394,1.5090079,1.5719345,1.4093692,1.4692876,1.2588264999999998,1.0380855,1.1020728000000002,1.1629777000000001,1.2174546999999998,1.1501201
SPAC2G11.06,0.887975350681324,0.8632294693888801,0.8686179394631152,0.9592395237703241,1.1912398088710467,1.32728949397061,1.26936510627164,1.2335894561550436,1.1936588098023366,1.0783137884384268,1.1138723,0.659792,0.7808611,1.0147568,1.2427713,1.2992563999999998,0.55376536,0.5066234000000001,0.4840821,0.43347195
SPAC2G11.07c,0.91647746730351,0.8552993283741587,0.819091683827279,0.8400687924999266,0.9198688726713451,1.0403415722818827,1.241744876975157,1.4960918475621001,1.64032332323202,1.74941257022248,1.1954426,0.47418679999999996,0.5515914000000001,0.7433368,0.99139065,2.1959310000000003,1.9745556,2.3400993,2.2149568,1.2547298999999998
SPAC2G11.09,0.6776202489348776,0.7082891949953933,0.689958487180789,0.7183573751851874,0.7139104647003317,0.6625993594239151,0.725688075295241,0.7797133122836267,0.8034939324733266,0.7738505942540806,1.8610330000000002,1.4942775,1.3794565,1.2097198,1.1014017,0.49963936,1.1650527,1.2969184,1.5896814,1.7086778000000002
SPAC2G11.10c,0.8507043317567842,0.960927887365208,1.008892385169261,1.0876182202162432,1.3358272668039899,1.2578831063764733,1.2835304273756265,1.1467164024370635,1.1737665319804433,1.1328591625172433,1.2355418,1.4087367,0.9829357,1.3408978,1.7145998,0.9241944,1.0184644,1.214626,1.2775753,1.4571515
SPAC2G11.11c,1.2162742172295136,1.4111775901326766,1.2265180645785032,1.2353268656487766,1.046401167565494,1.2007633047143165,1.0061686176037723,1.1003723727087813,1.03484964433381,1.1283617088195435,1.0058992,1.2787362,1.0622935,1.1439258999999997,1.3277848,1.6260965,1.6781802,1.5675726,1.5433233,1.5625635
SPAC2G11.14,1.4179244772242898,1.24669334536978,1.1937215012643767,1.1001018261604598,1.0507109397342622,1.0477911108848674,0.8891940920319067,0.8222081314315602,0.922387789085182,0.970923771560731,1.3894058,1.0032736,1.0563083999999998,0.9751641,0.9500421999999998,1.0081521999999998,1.2320422,1.0733142,1.1665722,1.5597807
SPAC2G11.15c,0.7725525620150876,0.8250809643275366,0.936949702090077,0.8806495400066853,0.8459940236754786,0.796067589487072,0.7382680977306526,0.7989923679600229,0.7780664573836584,0.8839513789871933,0.9874165000000001,1.3439146,1.1815765,1.3217936000000001,1.3942576999999998,1.122534,0.70575935,0.77462995,0.748979,0.7894015
SPAC2H10.02c,0.6867425513122326,0.6301426750668747,0.673476010973169,0.8989063633961587,1.18036449184495,1.1843910774881266,1.23305661145989,1.2382945857741767,1.1992266555116233,1.13972399595052,1.1459914,0.98858714,1.3888811,1.738068,1.4135674999999999,0.8844946,0.6916248,0.8010357,0.8965711,1.0672002
SPAC30.01c,0.776556004172764,0.8027271000684246,0.8579967768499263,0.9510105159559598,1.0197177585952735,0.9889546159276207,0.9121754461557714,0.95171337868012,0.9239537252520833,0.809098890833514,0.5834595,1.1425213,1.3101472,1.343413,1.0029458,0.8200866,0.5500378,0.60482997,0.6651191999999999,0.6326733
SPAC30.03c,0.7578163821382532,0.699286426246541,0.8027326147550727,0.7991730971712192,1.0262803644462666,1.3889277781966367,1.6052698001111034,1.6710921039482969,1.4945509989721233,1.647948292608297,0.9763859,1.1179076000000001,1.0738162,1.5413655000000002,2.2755392000000003,6.603387,2.3972616,1.4946007,1.1600097,0.90309715
SPAC30.04c,0.7418100673454818,0.7130301329831913,0.7111209180679593,0.8029341698586602,0.938074828466099,0.9623841557006233,0.9849750706050391,1.052394087650147,0.9632269793591134,0.9047122138367403,2.4312315,1.0056782,1.4511125,1.7184213,1.8274887,2.0634756000000003,0.5603312,0.5823746999999999,0.6583992,0.68658936
SPAC30C2.02,1.4555621369466865,1.44187725650767,1.3078440003043565,1.0695835300771668,0.9337670219378773,0.9103664454259609,0.8731696457324504,0.8327643530658148,0.7553891748225219,0.70603968806817,1.5994389999999998,1.2069763999999998,0.6734326999999999,0.469052,0.46303132,0.86117065,0.9057040000000001,0.83257735,0.8352771000000001,0.77090687
SPAC30C2.04,1.0148668658909366,1.0189079081624566,1.0138666463717514,1.0000804540544321,1.0009745907465772,0.9857015121652464,0.9603924754248747,0.955820027025505,0.9385118243541014,0.916515332321532,0.47186694,0.6655053000000001,0.46648008,0.4985582,0.6046646,0.6073999,0.4126396,0.34686846,0.3276815,0.33016914
SPAC30C2.06c,0.7460234037655723,0.7619594386843791,0.957972663542144,1.0518380775003773,1.0611046607904455,0.925926375001072,0.9287293281849308,0.9752267789943939,0.9658216586664393,1.12929877717039,1.0855304,0.98501986,1.2148181,1.2866391000000001,1.1414913999999998,0.9890926,1.8999169999999999,1.4463146,1.2960558,1.2251933000000002
SPAC30C2.08,0.6215353861553766,0.6286207829811323,0.6713509407843424,0.7944436976630533,1.1264614113349267,1.3822127529295731,1.4581511467630799,1.4618443392486833,1.43112469976967,1.4576778585585934,1.1384982,1.0802379,1.4401556,2.249463,3.1610377,4.9538302000000005,1.3719661,1.1106662,1.0439634,0.91431665
SPAC30D11.01c,1.3788712167968733,1.2489324488403533,0.952231804267304,0.758065044792993,0.6381374729107288,0.6265933361961861,0.6841776304746996,0.7589125953939097,0.7251714331659733,0.8081301146524386,3.4939190000000004,0.17703035,0.24287058,0.32303798,0.55307496,0.7925393000000001,0.34640193,0.37777698,0.43008290000000005,0.39715105
SPAC30D11.03,1.5596725312281798,1.7675229107688264,1.5808377794827833,1.3321587970662565,1.1551079739673966,0.9991115264825073,0.8698512701329043,0.8524501924808222,0.8421171222948111,0.9403068629383166,0.8777431,1.1365114,0.6251901,0.54702526,0.6060357,0.49663284,0.8084429,0.8520581,0.8779504000000001,1.0387349
SPAC30D11.04c,1.11965026611548,1.2753090901936333,1.3172316854894666,1.2978259191026635,1.2464879442466998,1.0656235257625941,0.7315922767641433,0.6240567118916721,0.6492038262707887,0.6706544179804134,1.4449191000000001,1.3232905000000001,1.0602981000000002,1.0535667,0.8435136000000001,0.5378856,0.6002046,0.67374545,0.84480166,1.1337473
SPAC30D11.08c,0.642364143866506,0.668676137248883,0.9762226245070623,1.0703512863921134,1.2204958176794298,1.0683258469996286,1.013679492838454,0.9880366839917452,1.023621513420098,1.0835837966478403,0.85969573,1.9943374,2.6097891,2.2612278,1.0816745,0.84649813,0.8611021999999999,1.1277217,1.2526277,1.4137528
SPAC30D11.09,1.2298789002673198,1.19184148337843,1.2840887261233498,1.2256487712868454,1.1360508208153406,1.489044021232667,1.3012120437592734,0.9542960611797523,1.1970406802139133,1.1152324197691386,1.0059281999999998,1.1640133,1.3621919,1.5304617,1.6940971999999999,3.2700086,1.5915486,1.3037521,1.2824975,1.3743044
SPAC30D11.10,1.6596299653521467,1.4035692298708433,1.2583448752428668,1.15892565167102,1.1276476863320866,0.9061057359094247,0.741646533954738,0.8444947798550647,0.9339992092264536,0.6419075043545117,1.1916823,0.9555809000000001,0.9975304,0.69152075,0.2776491,0.16411263,0.5189944000000001,0.6425069999999999,0.7556199,0.75858474
SPAC30D11.11,1.3847649499220964,1.2464500971545365,0.9911533676110623,0.8293614651554071,0.7540263888733253,0.7223071311771753,0.639483674430176,0.5442061415745846,0.775990597565314,0.4016273922280023,0.93231004,0.4528166,0.3953316,0.38518795,0.41486812,0.19660753,0.48467523,0.5043539,0.6088671999999999,0.6754769
SPAC30D11.12,1.0251754885838593,1.0903134023961434,1.20005416854487,1.0979073968306234,0.987684212941684,0.9354603080483422,0.95630483686642,0.9207944181205036,0.9202742990222926,0.9056966034595187,0.23170829,1.568265,0.7557222,0.39116135,0.36150107,0.17435688,0.19560358,0.30475846,0.2848304,0.26137710000000003
SPAC30D11.13,0.8409704330922768,0.9366293079538844,0.9833379429697963,0.9984468743680227,1.0042846748761163,0.9745150154633726,0.9648516032103199,0.9047072873300296,0.8689864933422503,0.8846337963830598,1.5406216,1.6753386000000001,1.2046238,1.06091,0.9375308000000001,0.8129390000000001,0.71903235,0.77951,0.8070215999999999,0.84638107
SPAC30D11.14c,1.4362715612140933,1.36158496637861,1.2390294407337301,1.1897130307451926,1.086264784716905,1.24894624850027,1.0858835237642197,0.995930779479469,1.055567205723132,1.2584713013809201,0.8081401,0.817221,0.6626843000000001,0.53581333,0.55997485,0.76090926,0.9705655000000001,0.97881436,1.0449989,1.0831281000000001
SPAC31A2.02,1.6008531021429568,1.4710369513026167,1.1967027384097433,1.0814598218709424,1.0193496004500127,0.965916257079805,1.1189014412410867,1.1102874150341233,1.1339020629444165,1.1593443639446435,0.7727729999999999,0.9087923000000001,0.62183833,0.52042574,0.55000687,0.5833826999999999,0.7538168000000001,0.7216651999999999,0.7108859000000001,0.8209781999999999
SPAC31A2.03,1.2525651022603799,1.0574696291438566,1.0542141393974003,1.0513409699028367,1.1380299652456032,0.9896666068264227,0.8999124369370614,0.8982539045986296,0.8414772481511194,0.866330784153849,0.94153976,1.3201893999999998,1.4517624,1.7547401000000002,2.3718755000000002,4.3682942,1.7037551,1.1234723,0.92567354,0.7753313000000001
SPAC31A2.04c,0.7628986510637322,0.6975639824915496,0.7179002161297654,0.8354710682481564,1.0160333092431937,1.14587368128595,1.2884383174477267,1.2241476550873733,1.21852986314225,1.2748168498779602,0.9682738999999999,0.69265974,0.9739851999999999,1.3314785,1.5544360000000002,3.0776668,1.2997782,1.1582625,0.9067533999999999,0.757472
SPAC31A2.05c,0.5548763623064663,0.7801338710702116,1.025374549091979,1.5189392527629735,1.57415427265167,1.3418242456469,0.8374625615582426,0.6152539667711957,0.629056998265208,0.4841581058855577,0.3035379,1.4416676000000002,0.92101735,0.63503623,0.44036713,0.21596451,0.14650802,0.22586794,0.24796765,0.24035908
SPAC31A2.07c,1.6016535201051498,1.60625474452097,1.4692928995784935,1.3554318333355402,1.3629936968757133,0.9858924463863641,0.8299698973331813,0.6629248405451315,0.6647141918347353,0.8841862129360343,0.6469354,1.1896008,0.9654054,0.90586805,0.9338251000000001,0.5931901999999999,0.83684677,0.9373094000000001,1.0219246,1.2711778
SPAC31A2.08,1.02826009377871,0.9394736753942667,1.017807413314108,1.007658280949838,1.0193754345295956,0.9086736641737384,0.9160196984551776,0.864820612868884,0.8443681591698801,1.0841376824044093,1.25298,1.2094595,1.2317367000000001,0.94598806,0.45241314,0.18700957,0.6231153,0.85544807,0.8728443000000001,0.9327120000000001
SPAC31A2.09c,0.9200459804648816,0.9681246801518814,1.1452058756693513,1.27156656736459,1.1017616619302835,0.9472599858041942,0.7458828683292588,0.6713268120346111,0.6458070888824097,0.5757597562688237,1.033093,1.3903851999999999,1.480538,1.2232556,0.53239346,0.22289297,0.9757674000000001,0.9541445,1.0602396,1.2055367000000001
SPAC31A2.10,0.6290259037874327,0.7206106823363042,0.9699278221918713,1.0649714275986033,1.0621870034212064,0.9620067705327576,1.0514471106368601,1.0227061714974,0.987568819241125,0.9108888557724154,1.1715466,2.4902825,2.564084,1.8587604,0.6379779000000001,0.2542266,1.31708,1.1761445,1.2725468,1.3075297
SPAC31A2.12,1.16603856645307,1.18644232366789,1.11698301621052,1.1712868825957468,1.0573497413222819,1.3569145641658966,1.4578306874118898,1.6103146635010501,1.5893133728191735,1.6090283260617102,1.3368707,1.0199095,0.77296346,0.77833086,1.0714353,2.8659458,3.1200740000000002,1.9572832999999998,2.064407,1.9305153999999998
SPAC31A2.13c,0.9513691057923276,0.9885282884003807,1.0280020984982612,1.1671841243333898,1.1997129898680434,1.2088481492121932,1.0839431586931758,1.1896899300728265,1.2078070557000566,0.9690595160387279,1.2554266,1.6893084999999999,1.7528355,1.6449273999999998,1.4748437,0.87817395,1.4424714,1.5773683,1.4070336,1.3687066
SPAC31A2.14,0.9847047136893775,0.9471098592166171,0.9710617637331533,0.9874067979460973,1.08630924125974,1.0955359327597034,1.07013916976482,1.0381875191146734,0.8321173050810012,0.6342971089497317,1.4987164,1.0421905999999999,1.1572133,1.2630827,1.3281544,0.9835726,0.82361686,0.7294709,0.8792599,0.97471863
SPAC31A2.15c,0.8363311705413414,1.0226754022195437,0.8829745398296581,1.022415689693725,1.0277012840914974,0.9609405475805719,0.8985230692571644,0.867614572404689,0.9048168607449244,0.8543543831131023,1.3158727,1.1753870000000002,1.0473475,1.0867114,1.2967776000000002,1.409904,0.84701985,0.71066797,0.712908,0.71568984
SPAC31A2.16,1.007414238819049,1.0025845522508332,0.984462991818836,0.9467589077717173,1.0326068681749936,0.9125418897510573,0.8047107307776614,1.3038227185630789,0.9991426171240289,0.548339491276402,1.726722,1.4555188000000001,1.0906428,1.0347269000000001,1.1993418,1.1306646,0.52554744,0.6456455,0.6476522,0.7028365
SPAC31F12.01,0.722229540637203,0.8066120378193045,0.9263023048848971,1.0502726010375922,1.3018483305254398,1.6067861862282902,1.2612069978301934,0.72688574072516,0.5150303398567687,0.45941397569407033,0.71071756,1.1083914,1.4049408,1.8253169999999999,2.5642443,7.802434,1.9792243999999999,1.4954381,1.3468795,1.0313364
