,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10
SPAC18G6.03,0.4452047177071328,-0.41873244844490626,-0.16725877839432796,-0.0016225012425727038,0.41081996949015404,2.0866110263524242,0.6415077416726225,-0.09614463985789876,-0.4396661629715398,-0.8589582677377062
SPAC18G6.04c,-0.48819559037758087,-0.13802136241501417,-0.0243040227498286,-0.5668471776877967,-1.3454507345387867,-2.3360502816060884,-2.0033440000685725,-2.024783408895318,-1.9274704765145891,-1.889196223904649
SPAC18G6.05c,-0.2928063690287876,-0.09189420530236417,-0.3384701953794642,-0.4618144830737108,-0.6442752182786364,-0.8494379839210439,-0.764396692560001,-1.0232769928160854,-0.9777817165221967,-0.7637701980064577
SPAC18G6.06,0.139654420580611,-0.2522457577179765,-0.34030976160494014,-0.3618149231530244,-0.6799009008987049,-0.17798144440352065,0.31770694779728426,0.3669625797400182,0.2996091252760629,0.46216406442206664
SPAC18G6.07c,-0.3349701315027224,-0.5728697912855767,-0.9669727432376783,-0.94941332796711,-0.7395315437759089,0.23209216152016207,-0.14609566653640207,-0.3611293199823622,-0.5151443870337307,-0.379878085443085
SPAC18G6.10,0.5057876006172768,0.816108799535577,1.0209460447535446,1.0192265116901176,1.0310679412454264,0.975911288178761,-0.030931916723707934,0.07857608944611513,0.18138934338158877,0.35023810446681425
SPAC18G6.12c,1.2517193349484133,0.1298519366548849,0.4135179381615261,0.7444782813470902,0.8703372563271801,0.2728941585850895,1.686790224875574,1.5006053641211392,1.495252310066573,1.2729422782965987
SPAC18G6.14c,-2.1526784327659163,0.5595215723072643,-0.41774451348038155,-1.4464987240236518,-1.5713275066141439,-1.4280748300406434,-1.7256856123714284,-1.783332572233544,-1.864798334738818,-1.9444198264386696
SPAC18G6.15,-1.0518273900054569,0.8888795984418248,1.0542240420760032,0.900752295704648,-0.07188016385033066,-0.7243795202331017,-0.6130127410379531,-0.4066388470298301,-0.4671785721596937,-0.5104087698190601
SPAC1952.03,-0.10504774789747506,0.6065798106154221,0.3724395437703297,0.6106884411652347,1.0356757050716738,1.8809009829727588,1.5803908664631503,0.9800732064269514,0.7099533290726846,0.48617920251480107
SPAC1952.06c,-0.46931981788869376,-0.2610219924309079,-0.308657301903835,-0.27581520236478474,-0.02123726097473247,0.5108578389966817,0.25075521701446457,-0.013486395845649257,-0.0644119127350605,-0.32046567307025653
SPAC1952.08c,-0.1480473618396425,-0.29380194990227326,-0.4308160870156793,-0.4671717912618926,-0.28718009651572424,0.2585687322571054,-0.04679600930003532,-0.43416733314892336,-0.39346195546240814,-0.43498528361183986
SPAC1952.09c,0.31340967690838706,-0.555881134211168,0.48867705882891227,1.4260015831246622,2.253550462938025,3.438153366570459,1.9955385714421232,1.1545729049774835,0.7545713997692297,0.1497706575934448
SPAC1952.11c,0.8781131401436448,-0.520909161363209,-0.42620525287387023,-0.47487726521831164,-1.063470889296619,-1.7956961877496807,-0.7651163821864169,-0.6316591877262976,-0.5446438964900044,-0.47266786061873794
SPAC1952.12c,-0.38064566567168967,-0.4540862567109592,0.10979768159644533,0.22775622960155958,0.7547660114391144,1.0863114847077873,0.08834448279869316,0.15998510140772554,0.23568307381553547,0.1958979854304684
SPAC1952.13,-0.24769652940895126,-0.23154886749201592,0.48906617152495513,1.2159287248882693,1.4245325885731996,2.5618825757834647,2.224765145157311,1.8477403244717454,1.2245163591305523,0.9188883423344917
SPAC1952.14c,-0.6142563253222015,0.2210061912448856,0.19339302960546526,0.020501347994569968,-0.6188943031464569,-1.2624936235171809,-1.0055039798669982,-0.5662015088655059,-0.5806149322474565,-0.4614805095834814
SPAC1952.17c,0.6127621989947165,0.8263656817991407,1.1972984530155304,1.6853950273456157,1.9126846194427802,1.8837931083563264,1.3583421317434663,0.9747711363613315,0.907925348512609,0.779509359618864
SPAC19A8.03,0.481424086814052,-0.44074696707691724,-0.27049317029898867,0.16825063218685604,0.5239692654535654,0.9677418818776086,0.48480097399053385,0.21405627571081326,0.1913958847181252,-0.09221857868891652
SPAC19A8.04,0.16496657158306877,-0.7108663414458567,-0.6349124354649619,-0.9553087685208577,-1.2614223737362067,-1.7018835826939762,-2.371703671737817,-2.320454701723021,-2.285462670854346,-2.0410993731856326
SPAC19A8.05c,1.2113788967830015,-0.25242141671309065,0.22168297682860097,0.9568177335403588,1.1784380250847284,1.053194906060252,0.7461195054483838,0.6150061255857016,0.6544478229491208,0.7175592591350701
SPAC19A8.06,0.029556211916512375,-0.3317372485075411,-0.3756274877301125,0.03754078673655163,0.6636827192242034,1.3679901732891875,0.06881414449650876,0.02193023275683643,-0.09533772220073046,-0.20687536969503784
SPAC19A8.07c,0.17122156179491663,1.2868129729240116,0.5546087914270448,0.33954584358531786,-0.11223908231999442,-1.0714168276494462,0.11507547079802936,0.3319405451727603,0.44697268755889646,0.4463739701774729
SPAC19A8.08,0.367368493399264,0.2823701743855644,0.3713532186109061,0.6176581712799496,0.8574961681383372,1.300871681538742,0.5042415557768455,0.6104978628062878,1.2393325352473905,1.6930142894242233
SPAC19A8.11c,0.1437644616598898,0.11162910546601286,-0.01638315147321634,0.0510233067429087,0.3165607616003863,0.36343048653666465,0.020319703911581444,-0.14261967310208673,-0.11252035033642106,-0.05015859454043435
SPAC19A8.12,0.056983959384406764,-0.2637576081156542,0.020923720745841985,0.2311415052573962,0.1921540091863776,-0.4599849153160247,0.05308491577833416,-0.023631231435054738,-0.10000451741074635,0.0889115977790662
SPAC19A8.13,-0.44576578793075944,0.29393250191916065,0.26575168608737865,0.30609246659425837,-0.18237232232329995,-0.9833620561927332,-0.4359902718149494,-0.21430928244310696,-0.1102134674848627,-0.12512190715941227
SPAC19A8.14,-0.5790515696219594,-0.40963281634708204,-0.5435336204935025,-0.31622619685842734,-0.051203318078155646,-0.8805003906756746,0.5842107569633271,0.6299926413407183,0.46531513932310054,0.4633618275574468
SPAC19A8.15,-1.2076762569067174,-1.43084531685876,-1.542882199236024,-2.1792613661816747,-2.776318072489449,-4.0595173806898295,-3.3294025503110394,-2.9695652637327754,-2.8682714547371146,-2.543209575968387
SPAC19B12.01,-0.4908921982877056,-0.04387225570731589,-0.7624808235908529,-1.332959386460688,-1.687568464381935,-1.4641147805165797,-0.3475860145195304,0.657483883896462,0.8648335948156849,0.813130695617464
SPAC19B12.02c,-0.2968554353351096,-0.6978645259422582,-2.1554907409281183,-3.214995176845493,-2.1394713508651826,-1.7295495184426772,-3.4953627682022996,-2.9560849699085745,-2.8912684656925536,-2.6444538598092477
SPAC19B12.03,-0.09939816035249706,-0.2453164473480485,-0.6055265767518025,-0.5940860379583399,-0.18230765849076502,0.4823535009431219,-3.1811776377718914e-05,-0.27976503957413656,-0.22578932826539516,-0.4428701186382694
SPAC19B12.05c,0.2902279810714511,0.09955011966493041,0.1869264574565254,0.30552897998886913,0.04113179649299552,-0.4572015299777225,-0.7887014147951997,-0.9204256854570547,-0.8983698232847459,-0.715741736840827
SPAC19B12.08,1.637980111104228,-0.4410738243319937,0.18857145513151452,0.8722830911305657,1.2906520556846526,1.1035200646666263,1.9593288975009,1.8673210499056816,1.9195138437846668,1.8951187823493965
SPAC19B12.09,-0.4514167950698729,0.3882436613186571,0.055686281516931696,-0.4672067730589182,-0.46244459419670597,-0.5654745692980592,-0.41805010437481416,-0.2628859313005542,-0.46284072825750966,-0.5519080303864098
SPAC19B12.10,1.2346030352541566,0.12117126993623212,0.5192661206755402,0.7773240131322303,0.9380067497495046,1.3546343901723452,0.9452287025097198,0.7230991849170505,0.7227361766107467,0.7845047367322937
SPAC19D5.02c,0.20470265726902015,-0.25284791955399605,-0.292856491423198,-0.19882006586375997,-0.15605457474898135,0.012501739481561915,0.3383438555241176,0.019914940832672066,-0.2272741432340653,-0.17996861368434278
SPAC19D5.04,0.4407240056742969,0.22898672582805582,0.1938997670465565,0.3466748734237866,0.2995159363385496,0.09660689796927503,0.44736040867889637,-0.07516105078973084,0.042673191020776394,0.2512283868244812
SPAC19D5.05c,-0.1253129466710432,0.6789798860239313,0.2506818575565688,0.031523508552941615,-0.07663225399619396,-0.32720320339285863,0.36036259082286615,0.36900854549954565,0.23244108207264358,0.17806176757073044
SPAC19D5.07,1.165532850147759,-0.3282283752547084,-0.5094837585572165,-0.6034409528902054,-0.06945884445960025,-0.44532402445089225,0.04813083995416727,0.4673253955208671,0.5027367194754359,0.7099513887218389
SPAC19E9.01c,0.05457928769677157,-0.4984730091712539,-0.47779295663227844,-0.7659225371958331,-0.5926589971501635,0.6277143125724518,1.2771599444257333,1.273736976592437,0.8783503293397527,0.8360264736800074
SPAC19G12.01c,0.6950023766537219,0.2897218774659307,0.5692327642011483,1.2070858409267717,2.0658227108409455,3.4084014172570027,0.9579103652359205,0.6417438312123904,0.3552980077946764,-0.1003963432424824
SPAC19G12.03,0.8954140768544891,-0.0554971380238101,0.4892157232527298,0.5542784239790799,0.28510317267708574,-0.10603528406433105,0.1936828138795825,0.16774687624628185,-0.10116422031054323,-0.05232785925770766
SPAC19G12.04,1.0173361617841292,-0.014738348196906738,0.38459317486459543,0.48018124680787455,0.6777209268544799,0.6888307118679973,0.6306732026366233,0.4194683460464728,0.371220047368313,0.29805706736206894
SPAC19G12.05,-0.8631796885226221,-0.7233970939803787,-1.5421993909790803,-1.9729041105246694,-1.7208541869198446,-0.8245020718495122,-0.5781070416965897,-0.8835762324319694,-1.0269689312712507,-1.1296505271942907
SPAC19G12.07c,1.1043108252768796,1.1006512725194828,0.9237903287692263,0.4955398343284405,0.12473759051218321,0.7622019233122623,0.4354585540210559,0.33076409130797657,0.41703803131160627,0.5717282558742844
SPAC19G12.08,0.1863770738916592,-0.6096845026672537,-0.7652145829401483,-0.4513463708327769,-0.3673409136372621,-0.6676529642505455,-0.21615197471565553,-0.8584364176249969,-0.7061822378375837,-0.15248407195955288
SPAC19G12.09,1.7983661929314125,-0.7512102859653322,0.06951533961603577,0.7697094608641865,0.9939066232946316,0.10746746491207686,-0.15095735833222845,-0.3160506415281001,-0.22304545594368375,0.09626171810095642
SPAC19G12.10c,1.1939232263064254,-0.5201181169194049,-0.06986279701455969,0.2877264140185436,0.11679616979480802,0.22338461304406868,0.5931599324180656,0.012942045432248351,0.02550611642523316,0.17024735967729757
SPAC19G12.11,0.3651679883314549,-0.5423641061775246,-0.42781444156461246,-0.3657178854278153,-0.7017169981695688,-1.8126472616256828,-1.0999996776654382,-0.9228364540438484,-1.0331361986037257,-0.9575086243879397
SPAC19G12.12,-0.15907662735282038,-0.5254024566293145,-0.5798045754713361,-0.41522956362677355,-0.37711111310587087,-0.2325232171621431,-0.12601707353478192,-0.1395400347260115,-0.32237215261908453,-0.5240973926468011
SPAC19G12.14,-0.004071109042516163,0.5030879578298963,0.632679650682837,1.1522221716926966,1.83613601766282,1.9366426121492242,0.19402853602584796,0.13031729753348736,0.18977269997828333,0.09281051013694194
SPAC19G12.15c,-0.33855958225446164,0.5493184460180347,1.1035796166945382,1.5174787398224003,1.7938361348061846,2.9779641940467636,2.469497646343251,2.5090684688578118,1.7346541329720722,0.5557110405937298
SPAC1A6.01c,0.14675361395445832,0.03827167413771812,0.06258443325899024,0.04645711402899688,0.2530459131940673,-0.12492376638703602,-0.48510736329941534,-0.3321280340482402,-0.1693174482029306,-0.018368552558260774
SPAC1A6.02,-0.9156891370980761,-0.070875598061304,-0.2223983243757336,-0.3918097826316286,-0.47970348201011825,-0.9105692397795085,-1.1640628647672897,-1.0450525668323785,-0.9705531924511133,-0.8700073582418647
SPAC1A6.03c,-0.02580228851298283,0.9443595243167034,1.2529726701260868,0.9133738279975357,-0.28704754051689196,-1.3634641141649404,-0.12214081011059301,-0.13151181248264904,0.46047375981491334,1.0498319643508065
SPAC1A6.04c,-0.3486876883298019,-0.32842472934900657,0.2013677534829024,0.12206755443896611,0.7999705619848319,-0.007270428274100314,0.03790620645760252,0.08149357034437192,0.31638501283306986,0.32718124006335414
SPAC1A6.05c,-0.5098267936409164,-0.19435067528201838,-0.3996851391849924,-0.41922295605861487,-0.5199099769368288,-0.5155151479466373,0.2172873059872294,0.282840560566345,0.5331515607325485,0.47994428064512196
SPAC1A6.07,0.3069288873105376,0.2087274996524677,0.3298107583731927,0.6834523992724796,0.06831819285456896,0.797705471296401,0.027569102870140607,0.46444264531138696,0.8262434731318324,1.0230299690501163
SPAC1A6.09c,-0.76464569984825,0.25740280892593087,-0.23060361336286556,-0.6803194116545654,0.1873632544149254,1.8281590541799773,0.32458032976368695,-0.13909804881529075,-0.23073299614249143,-0.41158340128580745
SPAC1A6.10,-0.7209793591507184,0.04327492343840674,-0.805191150406766,-0.8856859125984573,-1.1269984976777152,-0.6437763929121372,-0.9029650479842907,-0.7890128840751827,-0.7330507954289731,-0.625834877279938
SPAC1B1.01,0.07615297644125144,-0.6928776500966214,-0.47046927046233084,-0.6095448497486542,-0.37926815445198775,0.026054125964853382,0.47763091192613444,0.5051862754589183,0.6350009754584697,0.7785100387202379
SPAC1B1.02c,0.17767380466047258,-0.697811661826995,-0.396202054975576,-0.1671249534942939,0.255127124955065,-0.3471004360204162,-0.8772195551342388,-0.5460480683775881,-0.3598809654210922,-0.5059601383366883
SPAC1B1.03c,-0.2095138609037131,0.27657527474551374,0.24508865710399635,0.4138227076286775,0.6190546048604272,0.9210757643361489,-0.6655590669546222,-0.8968531482053896,-0.9358999469488243,-1.0779347790591218
SPAC1B2.02c,0.2196797906946891,-0.0017301069803318594,0.06250748451695436,0.21509506454009833,0.5613430502890069,0.9517909066072116,1.0520958780830452,0.7236991327504094,0.7599060958252533,0.7159633735948865
SPAC1B2.03c,-1.0230562645281405,-0.19373996297833848,-0.001919570359034428,0.2503418089722342,1.0561956132063652,2.635199955590511,2.4911300031060915,1.7775357787537147,1.029375138950173,0.16242635988782522
SPAC1B2.04,1.298055424584727,1.038099138841922,1.0475746127268895,1.2338588624791864,1.4415660231746101,2.029847386409926,1.3838982882217148,1.2585407232616541,1.0649825954650263,0.8964611443316297
SPAC1B2.05,0.21802587189161743,0.34602782079826094,0.27114906330288974,-0.03831992805869648,-0.5272069189886526,-1.1501556074512975,-0.7833518158077425,-0.5837121539642336,-0.43538042521585946,-0.5238721868774395
SPAC1B3.01c,0.5354239471164374,0.5568875715783609,0.5217115107964898,0.37598324999978355,0.08615424971030526,1.2606699359426794,0.4976492531793395,0.09309186652329315,-0.10420424740573671,-0.07214707423155033
SPAC1B3.03c,-2.0969140214452744,2.1010210288115827,1.7664045565094768,1.6861825725861723,1.5733033594917443,2.0156738277588175,-0.14397006720526245,-0.5048042395327468,-0.5985200358728175,-0.6076502612142617
SPAC1B3.06c,-0.3763724525130856,-1.1527229534152301,-1.308973681644083,-0.9665526116160037,-1.1684994648614897,-2.0604261037452276,-0.8754055865983087,-0.494085296477223,-0.2799301385931092,0.048090373998534185
SPAC1B3.08,-0.4958960704542496,0.4442557182149491,0.7470145496253807,0.528892426548889,-0.4132725282491257,-0.8583613486911856,1.8420150510439466,1.7929231345371588,1.7414921834567392,1.8944009266835398
SPAC1B3.09c,-0.42943572442136924,0.5325240341791844,0.17556726654807614,-0.016423220880925828,-0.027661281582213166,0.09082904666689678,0.0699882029110747,-0.2058589945363632,-0.15499353114582318,-0.1250831390292949
SPAC1B3.10c,-0.22655689841342816,0.13765971982090025,0.4726933213664973,0.3245727263047705,-0.2853447601680513,-0.48715762747530916,0.5969604191367643,0.5554744804939258,0.6516289981968423,0.5850339604457104
SPAC1B3.12c,-0.1525716272996859,0.2023429910144629,0.17218716813785187,0.16507118549735117,-0.13383954536045187,-0.43894949901178837,-0.47974070035075295,-0.6567070293271823,-0.6669603490766003,-0.5965142262845269
SPAC1B3.13,-0.8427323336852065,-0.19865159127605933,-0.7213815341705254,-0.7800734617146133,-0.9204639136763483,-1.1553691378029893,-0.22106724629311097,-0.06049566908404532,0.14623004012043336,0.22358676685907117
SPAC1B3.16c,-3.459110149865763,-1.6883610148651063,-2.0442956461591217,-3.176028041684741,-3.7482284169690656,-4.9192730562143,-3.5247472344816235,-2.9291204039869796,-2.5539067588550552,-2.3626108464005604
SPAC1B3.18c,-0.017232785377899636,-0.13431825812532322,-0.29701051981029924,-0.4406583621557236,-0.3268016258895957,-0.5826814492507559,-0.5789154755210029,-0.2433220172142235,-0.3181241108729283,-0.3131015657304429
SPAC1B3.20,0.7046418229656655,0.6330911546124693,0.9507677469818115,1.4398354440953576,1.4367771193595575,1.4263181133012266,2.0644324563059775,1.4756929700976624,1.2041730267761084,1.0677811897416634
SPAC1B9.02c,0.3344175913999816,-0.34060093395196084,-0.32282410635522657,-0.14294421824839482,0.1630942057145951,0.1216263109872824,-0.7206088913068728,-0.6021687210766987,-0.4730021514720799,-0.4604183680871735
SPAC1B9.03c,-0.2720164123055491,0.3300739402920844,-0.5732707373890236,-0.9107651921574419,-0.7324661195334251,-0.31746580426285315,-0.620688679514565,-0.6245045405193521,-0.6500613820537111,-0.5777165274061595
SPAC1D4.02c,0.33392206443619493,0.4264096879468904,0.6079324799497172,0.8229741721713686,0.780905282208921,0.5625758573939159,0.26579104501251344,0.06882652390983515,0.0752020912095242,-0.003015597720416789
SPAC1D4.04,-1.0255333304745187,-0.1298671088150144,-0.16165907300069804,0.03185701062835366,0.2267554931283545,1.235545103384451,0.04930246497943761,-0.34922092211434086,-0.5369945710589964,-0.7038995147434648
SPAC1D4.06c,0.3590029215682598,0.38766296072389256,0.40145779153841266,0.6296712623283873,1.0429379589982832,1.2044865088741534,-0.050049481268887794,-0.058552847531583394,-0.0736722462310649,0.03085952100899843
SPAC1D4.09c,-0.1383677404690973,0.5227733014233525,0.30586327034536837,0.35264249470474246,0.24093756108954253,-0.650807539085077,-0.681902783215721,-0.6466647381881881,-0.5611829757310878,-0.40567580219479704
SPAC1D4.10,-0.1700463101446843,0.22530294429169548,0.23942358333652053,0.6309102332374268,0.8530416764988029,1.0375087378233494,0.38978969643518946,0.12787122225066636,0.17811392162371253,0.3040272197877821
SPAC1D4.12,0.27143727019870517,-0.2726310325418103,-0.25249521293097027,-0.07225809922705875,0.48120375773916363,1.0604561239548205,-0.19971553830723895,-0.16914386734899686,-0.08304633231790069,0.11999712913532862
SPAC1D4.14,0.2657696857290681,0.4753011672007721,0.36364029029788847,-0.4387717330400367,-1.867313246908086,-2.604721744855947,-0.42710458990705125,-0.38143844242177105,-0.2572985302360361,-0.12058076258646062
SPAC1F12.02c,-0.9710280809440986,0.6091320864304245,-0.06305524828800523,-0.6191096700523953,-0.4645955627761496,-0.3081068943314763,-0.02199371999024633,-0.266572940710961,-0.6268292306020995,-1.0329753001728497
SPAC1F12.04c,-0.028218961437015605,-1.0797024307901684,-1.0877827402387052,-1.285263005507739,-1.12777348107786,-1.196299275168248,-0.3532925402654917,-0.21480159670520593,-0.25755836365678,-0.27683425453149507
SPAC1F12.07,-0.8554326047509005,-1.4600503248182513,-1.6326791275916086,-2.308683604669402,-2.8624195695388712,-3.4854341676212837,-1.590949408947407,-1.4121390568765089,-1.3862860698358266,-1.2149662746404828
SPAC1F12.08,0.15018660719294985,-0.13034215217689224,-0.44173403153542545,-0.5550560809986915,-0.2970405638162306,-0.830938565675214,-0.8919840234968655,-0.3203806247934864,-0.19331635933579866,-0.28782896923557905
SPAC1F12.09,0.27249755760765193,0.02632217376772169,0.3555862361126318,0.6872880069096254,0.6603349376381498,-0.5830610559512697,-0.9182071811349027,-0.6326045541296506,-0.47428729743013565,-0.4509014953638613
SPAC1F12.10c,0.5033267510755732,0.12121544080459398,-0.1439176065351483,-0.06890118821482717,0.278542322975,0.11231554071888095,-0.3070082793866257,-0.18950030001973275,-0.056776210270115916,0.22179407346959507
SPAC1F3.01,-0.1812317175964945,0.4729314814163299,0.005066638170132896,0.03606171883263261,0.25656603061871514,0.3185806243116089,0.1658333641680195,0.10140454158147741,0.11004286133123029,0.26711398406526293
SPAC1F3.02c,0.6016302508112861,0.6261551022465448,0.7486502308491196,0.9035464412953595,0.753550455594619,-0.3042877536301795,1.0087153442036203,0.9055220409715898,1.0601441136485321,1.0712220721458938
SPAC1F3.03,1.0180123852935312,0.08327914342964593,0.3282039978926864,0.9301774064805769,1.4624971553662607,1.8060743948914446,0.1941922237778453,0.21446292846972279,0.22325547184994826,0.3055241938452275
SPAC1F3.05,0.2805657240085518,-1.461875604021694,-1.7155390271386457,-1.902547773710882,-2.176233034029161,-2.2448429805582437,-1.709393849241476,-1.4179460169526092,-1.1236541026228135,-0.8628801792284707
SPAC1F3.06c,-0.23292290386772677,0.058019127749823825,0.02216353070463855,0.08326484473242311,0.3092646793755685,0.8725092632239785,-0.8065797178482869,-0.9543763122489263,-1.005640262820791,-1.1173138523569754
SPAC1F3.07c,-0.10954832648000105,-0.11255209098015943,0.004101948618083034,0.010379408464233691,0.23585276180220147,0.629894939252742,-0.3404434670797521,-0.28040578402605376,-0.2245123112258758,-0.1481752559285615
SPAC1F3.09,0.181730010488141,0.14644238609537696,0.2665231892161677,0.9405581329797704,1.8613589136873134,2.8442912379570413,0.67606227458815,0.28751910363755584,0.08674436997687565,0.09364900666480667
SPAC1F3.10c,0.7547790929164064,0.28559113295743627,0.27762179691648686,0.6950948765844145,0.8156457585315441,0.5121678119370054,0.35228688890446475,0.3176148048383485,0.42544104268722943,0.47012022593080643
SPAC1F5.02,-0.48268257633740436,-0.6343314239435307,-0.2841833995598271,0.210823851843871,0.5737979651014429,1.6639734836603923,0.1979818588065854,-0.5390583606511294,-0.8962148369161399,-1.2737602784144584
SPAC1F5.03c,-0.12564352161741918,-0.664799273812446,-0.9736077623268866,-1.0445649707162907,-1.2065610924807393,-1.127306436680286,-0.12567185339196452,0.05654912522827644,0.18834344355039323,0.11981803114607593
SPAC1F5.05c,-0.38971992056016436,0.9380242197021008,0.9923747170476478,0.03418570584184543,-1.9218213988329382,-1.8067513670116766,-0.285940038588495,0.30343966205711725,0.19419461968561033,0.3069431150998846
SPAC1F5.06,-0.5106154201319826,-0.1943824689760235,0.0920791326827895,0.4047535056039925,0.5274693492000555,1.0621815465819917,-0.49328412524612536,-0.5657108058362513,-0.5203746456052234,-0.6564129137265724
SPAC1F5.07c,-1.1464018331422812,-0.22687968199183264,0.025444457639136192,0.3871457894048822,0.5395568779657772,0.4424240055830492,-0.0673023080753549,-0.2636953230683278,-0.3775698075946592,-0.4589953234666308
SPAC1F5.10,1.1821031509113384,0.4235858079679514,0.09157351452136281,0.16978547005468694,0.31118745506854084,0.9679198678339841,0.16760122551330697,0.08733533532014578,0.02247207394136216,-0.027365422531923287
SPAC1F5.11c,-0.05947554309080484,-0.012055384282530586,0.34458037755464616,0.3404332894576229,0.25273669320309955,1.0331951126111925,0.43571872634259357,0.2786754097801115,0.6062972406550995,0.6189818984944879
SPAC1F7.01c,-0.6288801179977835,-0.5714151646146551,-0.3960971777654399,-0.41107712533125157,-0.5553816951664784,-0.9059850477154223,-1.1319801572601442,-0.8027404161793723,-0.5260581011393615,-0.37563909267590484
SPAC1F7.02c,-1.205913972998164,0.7824004287754218,-0.1599254850699023,-0.27161161759122937,-0.6794771972117011,-2.008070809322477,-0.18406017272105166,-0.30942008020936446,-0.2944011534938959,-0.20718220399724754
SPAC1F7.03,0.7860769818316173,0.29987928056352403,0.3996544455907866,0.7559857550844558,0.38196407533992155,-1.0321634649207412,-1.1928344708903633,-0.8108225713246603,-0.7127703770206795,-0.6766538213593127
SPAC1F7.04,0.2484240795407877,-0.056938509639854216,-0.25462674034110555,-0.3406266929298543,-0.3664548479738219,0.6208887113580233,-0.25538799273951335,-0.8264790299593381,-1.109894131016592,-1.4503062679383187
SPAC1F7.05,0.11795869270339862,1.5149901668427672,0.5723475011758894,-0.12695507890192323,-2.138296127258899,-3.2744654373868918,-1.5052119125804144,-1.226549977589889,-1.033326022778778,-0.8733479544599932
SPAC1F7.09c,2.025366707114452,0.17184782584845293,0.9326790992246226,1.1861114973039302,0.5619368641683917,-0.6762468850073178,0.048039999274739446,0.23428928460511125,0.16482501546513875,0.04873030081791735
SPAC1F7.10,0.6380929339332623,-0.43213723328593107,-0.18627429141270244,-0.14244793709206754,-0.18100637076189527,-0.45737068669349634,-0.12705070906812752,0.32853307583452357,0.3244419635817845,0.37342660526541427
SPAC1F7.11c,0.25215548539407445,-0.6988319372473001,-0.35883004543997543,-0.19890973382590194,-0.4507792555580134,-1.0740587156320516,-0.619619632848533,0.03878606652298885,0.6239702154071862,0.8378738294388446
SPAC1F7.12,1.2246426712440739,-1.0630603726021757,-0.814436357320406,-0.359904053055296,-0.44706917409025765,-1.1309147708823115,0.24786372972654835,0.08265613352952239,0.03536800219792506,0.31818608891213135
SPAC1F8.01,1.2652869776021964,2.7349845107512585,4.3546695076265225,5.008832408116317,5.115639525353673,3.7134779646404583,2.5821850454159705,2.1017221418193612,1.7867956491277437,1.1763472854806953
SPAC1F8.04c,4.593450943438299,-0.26138571302736124,1.05339067079738,2.3476152036079263,2.878624986829672,1.9308444241318068,1.7308846770982467,1.510895503155872,1.4153432100326524,1.5652010139462895
SPAC1F8.05,2.1614048548758125,2.5846538271431143,4.531028120730842,6.273977381320623,7.402200732384826,8.810823907593413,8.854460133169527,8.820413700441737,9.154231293741606,8.359643934490062
SPAC1F8.07c,-0.8594639729273106,-1.6784270595521427,-1.2504923339417977,-1.3066906708003625,-1.598397666788925,-2.7062103887186355,-3.982397529359998,-3.907730308112992,-3.8206617013049446,-3.1568845740785156
SPAC20G4.01,-0.4407177904908897,-0.579937497127675,-0.33924392192731917,-0.2815530587151686,-0.0748448353924768,0.5849650013903933,-0.5842577720753693,-0.6287519120368337,-0.5869698919529704,-0.6355100417935302
SPAC20G4.05c,0.7639250740096404,-0.04926001893686133,0.02037802596105012,0.9604979206760631,1.0564866980843781,0.19732129085302857,0.9491547958271339,1.0318750031527326,1.3046541944461703,1.6082076789984172
SPAC20G4.06c,-0.2660253948239175,-1.2190768333432225,-1.0979587528606825,-1.1188167612731272,-1.0403545821078855,-0.8253184920824602,-1.823788204241016,-1.8772369126612751,-1.9032011162925744,-1.747848681641845
SPAC20G4.07c,-0.5069235041829475,0.10431921316456368,0.10715621690535476,-0.5157781201390581,-1.7886226109649526,-2.699509991636043,-2.2298622264952397,-1.5027406173509315,-1.38125270315298,-1.410029584994989
SPAC20G4.08,0.16257614302267026,-0.059110334996580347,0.2293469817787901,0.5411445778687295,0.7010961947599224,1.0335858076446596,0.30019883063601294,-0.16960300981043988,-0.07165439015602311,0.13545028871051176
SPAC20G8.01,-0.17944958198811803,0.6713816980455691,0.8590903889927862,1.0150718201977427,1.0186900721482945,0.97776641899184,0.5213908109156481,0.39646235746220754,0.30840736038375155,0.3419459089456934
SPAC20G8.02,0.0621051291108743,0.06303775347884256,0.21268350489249366,0.705960036474697,0.7921746061196331,0.7026527565607141,1.4929470265882678,1.1654121896298044,1.2789842332851757,1.1500314365198965
SPAC20G8.03,0.2845555894026623,-0.483391633851314,-0.978342043246319,-1.398314435683758,-2.0251517880436767,-2.6538943178064813,-2.713234745484669,-2.9185943755321224,-2.55782920492051,-2.4344707493869797
SPAC20G8.04c,-0.7574645622773704,-0.3876163591884617,-0.32695031778520384,-0.5075645058658065,-0.43493808530504635,-0.6329396505083562,-1.352192594367053,-1.5749809831328838,-1.3102237956070903,-0.5526406493701408
SPAC20G8.05c,0.2831940201977308,-1.079567049094307,-0.8416554749749303,-1.7464201906121577,-1.3784519257680703,0.19560889775937776,-1.5001997187422962,-1.4356802135942281,-1.4971567800946302,-1.6907381150223952
SPAC20G8.06,-0.16322785421028616,-0.08980338353071182,-0.06704067524462223,0.11574668768583485,-0.10448074247090444,0.3537173669407265,-0.7981300579676609,-0.6756248624738481,-0.4684273390690637,-0.4735802754067762
