,prot,prot,prot,prot,prot,prot,prot,prot,prot,prot
,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10
SPAC10F6.01c,1.3544031649917068,1.3040335951860769,1.2003681930600634,1.0454172876985453,0.9599033006012391,0.915937275677841,0.9147347190992333,0.9590379598541596,0.9585070649076504,0.9752882568456993
SPAC10F6.02c,0.9549476778461777,0.9086713844032234,1.0902661458066867,1.0869110655708034,0.9729786512098743,0.8825555385745872,0.7736026312486032,0.826528715503079,0.7960177036768646,0.8583714761419473
SPAC10F6.03c,0.7787620821599653,1.1230107731134,1.1820412531370135,1.06586676866955,0.9564318180118171,0.8804077461844831,0.930344833323522,0.9397485307321,0.9435782167666383,0.9330014844255587
SPAC10F6.05c,0.25036820697445666,0.5114951184171618,0.775381035768576,1.0702977496617736,1.5218746827843435,2.2353859129334936,2.1889121010268533,1.6107276313745202,1.0099441951897394,0.492690896492572
SPAC10F6.06,1.006329599692919,0.9666090228145583,0.9504919354376876,1.0372176437610083,1.2122293111812066,1.2676557042825634,1.2806291960335032,1.3644170176233565,1.4167673402808367,1.3457196438300034
SPAC10F6.08c,1.0264581713563767,1.0577503664977665,1.1307303326903568,1.17468504262592,1.1615994505147833,1.14803643649327,0.9933098428232713,0.8307433460057569,0.8049592881220669,0.87669579982283
SPAC10F6.09c,0.3735278083990017,0.5974683105236197,1.4206306649876366,1.7512367809759901,1.266858957580028,0.4877043717682787,0.27074420527428567,0.23887837513028773,0.22636623390337696,0.18320989943431898
SPAC10F6.10,0.923583061550528,1.18691180006413,1.2264110382180202,1.1465656979570766,1.0456185493113865,1.0189219062110795,0.9813317909971614,0.9962577799109337,0.9295184538404172,0.9608724363941725
SPAC10F6.11c,0.6867413466148017,0.6615124848458593,0.7211387909482734,0.899309209325683,1.055310027057742,1.1317077539438969,1.4368225046771563,1.5103343963285365,1.5147558454672065,1.5344551018773567
SPAC10F6.12c,0.11248275543845034,0.14096312856314933,0.1413665123203713,0.13395805632249902,0.11761015303668665,0.1022406178437036,0.10043957853509301,0.10646022702400466,0.09719296725660687,0.08604499199593274
SPAC10F6.13c,2.03182740858465,1.7955234548078132,1.5046942235691934,1.28254820413398,1.1481468579743754,1.0702446906991174,1.082949064093322,1.0915222768801918,1.1208874476800734,1.1699277375235566
SPAC10F6.14c,0.8996452797831723,0.9166201133450018,0.8925631806698225,0.8736256299499706,0.8814211595115754,0.8825067670091381,0.8642350425029267,0.931957646006115,0.8825891764680792,0.975000645995799
SPAC10F6.16,1.0760209144456203,0.9449747150198139,1.044948302364399,1.1303208039683355,0.991838838195504,1.0024195098453335,1.1895872664392166,1.2091961575282966,1.1659292319361734,1.0574592807182244
SPAC10F6.17c,0.7284160703430378,0.6893000067007891,0.747290570477264,0.8692613881663229,1.1582472886589266,1.3324461753851935,1.4294392194356333,1.48632030949255,1.5000197097899202,1.5345987890114998
SPAC110.02,0.7546546145164381,0.8418793285337726,1.1573656814288833,1.2027586978265499,1.0589341204986753,0.8628882682692832,0.6701416954382916,0.6272653746258346,0.6647446376074391,0.610806581730553
SPAC110.03,0.640784136289542,0.6776170225796915,0.6969218924963902,0.7251001303683032,0.7688494443987599,0.854309958635854,1.1704017041030899,1.5455438003168034,1.62944301282931,1.5486253183207002
SPAC110.04c,0.6176050075157481,0.7721962192311169,0.9591109619872632,1.07097183839131,1.1551503087457966,1.1736217941911036,1.1572558387385135,1.1673030148543166,1.1651937472947367,1.14837779921229
SPAC1142.01,0.9141321219328553,0.9874529185537436,1.144907245188323,1.3294834264955366,1.3765476338448035,1.3550303437328133,1.2949817336813532,1.1152242233855134,0.9213317387985057,0.820817947072847
SPAC1142.02c,0.9056715929988893,0.968115583062446,0.9907160953046213,1.0619783965525567,1.1659944023071802,1.11942636910127,1.0987206697665566,1.17951206431706,1.14415150319307,0.9889862067329452
SPAC1142.04,1.0982344539241369,1.4700623223489064,1.6066509891985066,1.4611175152811366,1.3837369024188237,1.2609385583545534,1.0825267558996103,0.9981497825661566,0.9708147759993576,1.0388828844552502
SPAC1142.06,0.7975508259990846,0.7911118278837387,0.8241632315009803,0.8966431700928789,1.0122362400953346,1.07701357788897,1.11296529096487,1.1175049579905567,1.11698912561947,1.09102802050021
SPAC1142.07c,0.6229217065490807,0.6587012059698827,0.672742802046868,0.7919043439753534,1.1141537324846633,1.2779125596619165,1.2833841785571833,1.3587296905182533,1.23411730541527,0.9701227232056673
SPAC1142.08,0.555207192857183,0.69905395244887,0.823660510353656,1.15064449983305,1.3419615018543334,1.7031493379964768,1.2071762074024999,0.8383982014873257,0.7222858896106201,0.824601376429016
SPAC11D3.01c,0.41746950746797834,0.4868452069098527,0.31339482247683426,0.27043119996742754,0.20318779960809388,0.4708604791602273,1.65318965100297,4.740397598622157,9.827160928457754,19.171108862357134
SPAC11D3.02c,1.1771368654633265,1.050237864510259,0.8767140286977955,0.7279883693859691,0.6360803965835403,0.568509855815334,0.5499816077019006,0.537596166692195,0.5111859116051874,0.4538923835441526
SPAC11D3.04c,0.5600868214307474,0.6058500642737329,0.6896822642556533,0.74266942999476,0.7930562788142277,0.9545234348139789,1.078199989251656,1.1674690608198366,1.20357520785305,1.2746672655537399
SPAC11D3.15,2.1961394355025865,1.8360616810235646,1.4378979626144472,1.2386643907054886,1.053685991808557,0.9591193203005749,0.982059041661994,0.9842239732591773,1.0314768346402545,1.2468586283896024
SPAC11E3.01c,1.001505863913752,0.8802453910233717,0.9707833635298472,1.023540749927641,1.1061944944822268,1.1976426219651701,1.1964774649944634,1.1263031704359634,1.15841448055977,1.25824824417903
SPAC11E3.02c,1.0487530368350595,0.9640885927512293,0.9382603076375274,1.0649249257069326,1.2441975097653868,1.13180233431512,1.030676113488335,0.9036474177828455,0.9455738211759973,0.9202801859799217
SPAC11E3.03,0.5753867573805757,0.68120655820957,0.7879884707019539,0.9970639346738714,1.3572667680187964,1.3855168189545701,1.3866230037802085,1.3553567733573333,1.2319686638019165,1.1522218876585633
SPAC11E3.04c,0.7377446754799907,0.7233521387080826,0.76272681291178,0.857812784790009,1.0004464020466688,1.0896663779051232,1.12046684906762,1.1158001524710532,1.08920272096352,1.06813040700051
SPAC11E3.05,0.809124872779138,0.8277430382521155,0.8023574401684973,0.9637681588464574,0.9784153917822117,0.9009621037883151,0.6164568548669863,0.5619850729308821,0.8028928032382247,0.685262002640044
SPAC11E3.07,1.0742107138526666,1.0160480377700547,0.9330215207547999,0.8972989258671861,0.8637233320459009,0.8091255892622997,0.8528450837790037,0.9181622422724832,0.9192122890549701,0.8794791376305496
SPAC11E3.11c,1.5578652929420367,1.5275537935658867,1.31391568208279,1.41059369496673,1.0204598718287974,0.5961231476598556,0.4589144185836094,0.5108895554564566,0.21108640998630968,0.350869690146344
SPAC11E3.13c,1.2109294061445002,1.080187156285624,0.9181046354757347,0.8062528730296457,0.7551760169223539,0.7485309485921258,0.7740770825459578,0.826200358981029,0.837153668439074,0.676779752775528
SPAC11E3.14,1.1503307574031734,1.30278384723751,1.1218451202753534,1.07554537588829,1.0090971549908645,0.9672531597295642,0.946600643850231,0.9336227779081664,0.8861897396561665,0.7987607025179835
SPAC11E3.15,1.0810997874179533,1.1181497742014799,1.1725264611727433,1.1031678174360433,1.01834742311117,1.0010870703736192,0.9861331598562341,0.972302996597387,0.9686012745132436,0.9431751945307904
SPAC11G7.01,0.5724423621479756,0.6719044906806556,0.8870539328195086,0.9938154866820503,0.8635738695380487,0.7687648741246563,0.9287908146896734,1.1599528240097834,1.1587888051566397,1.0294920697552998
SPAC11G7.02,0.7835852791563146,0.8298607599057907,0.8851846246375814,0.9493578861677063,0.9596252937949128,0.9690107923259594,1.0051476543316717,0.9987218048243843,1.0109217304862947,1.0443584819179568
SPAC11G7.03,0.7439520462113504,0.6649744454948583,0.6451766329066789,0.7736430201453693,1.1426604074056799,1.3211776006970566,1.3377596002264,1.35632679663838,1.3511287091908935,1.3825934074774697
SPAC11H11.01,0.8589625836316667,0.882525018781771,0.9473566276991644,1.031991376401354,0.9445472243171006,0.91801558718553,0.9473178483852361,0.9894507643393032,0.928609355058561,0.8876924591749592
SPAC11H11.06,1.1338177429868432,0.9901832074490377,0.944970569609966,0.9373139753650923,0.8975484816925571,0.8982658612113529,0.961828065215662,0.996686688437773,1.0048298093330736,1.0484573985177768
SPAC1250.03,1.0379685015775313,0.8991008764356595,0.9081577784250854,1.04705093260649,1.1721675427073366,1.64966597240174,1.7598994568600999,1.7656745183627198,1.684659668094973,1.5401813378967635
SPAC1250.05,0.8158138415852166,1.0471152237438057,1.1675479566122202,1.1371165107978864,1.0546832600309433,1.0124157360884267,1.0175261117156624,1.001864591596947,0.9626241978383702,0.9468223162880179
SPAC1296.01c,0.8193268088885981,0.8458111679048139,0.9187078889813357,0.9099260020722536,0.8702206800753287,0.8373857980550453,0.8150857449494519,0.8481936132607206,0.8436723554269433,0.8460124199703727
SPAC1296.02,0.912400988847453,0.9429273648824784,1.0194893023311746,1.059179384534206,1.0769376869799634,1.23145701702912,1.3068253353790733,1.2365344041241297,1.2059809437569367,1.0120415395896718
SPAC1296.03c,0.0933942412423951,0.03056763767985166,0.16287251214164297,0.03396506305556918,0.10188342402919669,0.08987763769478437,0.09433784583263448,0.07062888029258753,0.34312865940722376,0.2817841263135524
SPAC1296.05c,1.2503706445249976,0.9941172189145987,0.9914283216034881,0.9171156743621314,0.9138903662597239,0.9242941805694311,0.8708698447362156,0.7299883390341103,0.759949979127847,0.8457918660043074
SPAC1296.06,1.0182227535200088,0.9666401944205673,0.95385618059413,1.007086739118301,1.0201709823881198,1.0232990263064508,1.0619115359315672,1.0343844388963344,1.0318210171236302,1.0194801237486366
SPAC12B10.01c,0.8173346606351218,0.7489321980410001,0.7805235020640856,0.8750298132545424,1.23494923025802,1.5619810428327934,1.4274103637632465,1.3366313008538968,1.2241260495454134,1.1310945548197566
SPAC12B10.02c,0.8616100313029933,0.8821621408736656,0.9075620279934803,0.9210548722011037,0.917292259315381,0.8875295948786763,0.937588097042929,0.9492408767030637,0.8955189684471367,0.812394382513922
SPAC12B10.03,0.9477577296646263,0.9021259810064404,0.9086453044224413,0.8960821175433104,0.8912793456902897,0.958343677133558,0.9600176307262736,0.9666263673452328,0.971219584490929,0.988555555467693
SPAC12B10.04,1.2162343431780769,1.2808274854015231,1.071262631595313,1.0475344905592718,0.870333590414615,0.8084560735491836,0.9039643822340188,0.8484298400955722,0.8390429085417793,0.8305218592625022
SPAC12B10.07,1.1878905012470033,1.0451969820031068,0.9729755273164914,0.9491885368249283,0.8707172410783718,0.8401262624503033,0.8866504668119589,0.9492176858520223,0.9575508948180073,0.9763290851181523
SPAC12B10.10,0.8214791157595597,0.8253928387497841,0.7465343119162716,0.898328958528957,1.1463991066627368,1.1461452679924768,1.3886748223162468,1.2971653270263432,1.0240824597388534,1.0074970937957393
SPAC12B10.13,0.5340872716051684,0.515132970932778,0.5577987326081946,0.7612245702309123,1.0912242314292653,1.3497015667106098,1.5691301753147633,1.5626906874926803,1.5287136721423533,1.4512537732545567
SPAC12B10.16c,0.4245067381235763,0.4032900076168843,0.4941226666361767,0.730432053553395,0.9912590789757489,1.1680034842151132,1.59402418626084,1.4057074599411266,1.1981905268749833,1.1333975699431298
SPAC12G12.01c,0.7149723464709453,0.6888356199494717,0.7415394015435489,0.8863527456488544,0.9646231808593407,1.07835618035111,1.046362337988301,1.0890740113581001,1.0785467161401392,1.1143659870085834
SPAC12G12.02,1.8590973123234835,1.85958523542541,1.6502781734674201,1.1901477663105566,1.10958616660786,0.9141846718874587,0.812657094096504,0.595494539576769,0.6152852943176377,0.6764603112472353
SPAC12G12.03,1.53453183601044,1.3239433938292267,1.17795503006711,1.0729623505957768,0.9719303335796908,0.8903021119494431,0.9042723101010943,0.8825499283736963,0.8011119053670573,0.7446876753855524
SPAC12G12.04,0.8528362983993506,0.8845282572183528,0.8841010202245082,0.8832559760598632,0.8889310522161081,0.853211290829517,0.8600084449284523,0.8740465177266986,0.8907111777681811,0.9232878076447886
SPAC12G12.05c,1.1018589346958167,1.0855422197752758,1.0696810170381401,1.1182552535934065,1.1574968805029735,1.2090432262238602,1.1647710409765912,1.1294465061058634,1.0807448157942934,1.0179778742480439
SPAC12G12.06c,1.2264215063648534,1.1018644816841232,0.9958660303936077,0.8600905504262659,0.7857402964053674,0.8287330813597075,0.945692097738697,1.0501051779861335,1.0992809262894017,1.2289695017049933
SPAC12G12.07c,0.7051446258584683,0.7280899496117783,0.837687114357797,0.9651182959006883,1.1271720547666801,1.2786581358792035,1.3821871703937167,1.37931850649336,1.3887221453212633,1.41147017913675
SPAC12G12.08,1.1533511686147466,1.11150474999521,1.0808372411956702,0.981332568922042,0.9533682702805106,0.9057887810056812,0.859075738344084,0.8756768762728057,0.9115049599505977,1.0217452240646565
SPAC12G12.09,1.0830378501050069,0.9794015041441346,0.8979711428352783,0.918787165490914,0.8450476536487357,1.0641775120856587,1.0659940719401833,1.0959597582726042,1.1925055514638399,1.1978855836261832
SPAC12G12.11c,0.7910923478499967,0.7536176581495299,0.774793781823831,0.8655571186888174,0.9879499030377618,1.0161647892194419,1.0108323614050827,1.0611824625030029,1.0658201510537935,0.9569336814307686
SPAC12G12.12,0.816495798716358,0.8615310172833497,0.9211254054797097,1.2088910738220466,1.33652377944704,1.185044085516158,1.24333566725823,1.16024273732917,1.3923894321496668,1.52356661479246
SPAC12G12.13c,1.4636219505295234,1.3819383077547531,1.3963730333271265,1.1581999947648167,0.957178643101522,0.9765936517198286,0.7773446492688186,0.780839427518525,0.7308464384018173,0.856740059116938
SPAC12G12.14c,0.9575482531457373,0.9861253273363163,1.12210059430413,1.2056570586913733,1.1530899677566133,1.1359404274831932,0.844974553756758,0.779830900242574,1.028306748663403,0.9015952323569664
SPAC12G12.15,0.9069835157060999,0.7955522230406293,0.9105403755819151,0.9271419593285009,0.9609401877906838,0.9936674155242877,1.1106861792742866,1.40149157189336,1.0850162274359898,1.0489973223865796
SPAC1327.01c,1.3493765248281502,1.2364899027880834,1.1843469197933767,1.1778328654881969,1.1267887115198032,0.903011540507037,0.9610475670210065,0.7279435331070836,0.7498716970475341,0.8961837555502864
SPAC139.01c,0.7633410028321852,0.7804179071487337,0.8077667611616638,0.9040397515773243,1.08551494663367,1.2967225709946868,1.3555807838956833,1.411511220689513,1.4303353127823868,1.4716258380986635
SPAC139.02c,0.9646802918258129,0.9496329406293004,0.8508613127098813,0.763088077531619,0.6667007180378327,0.6410661104728207,0.6246545226360037,0.6458507192055786,0.6721801960534141,0.7034427253654476
SPAC139.04c,1.0582068983607409,1.0093814469443674,0.9493537582112843,0.996423951695334,1.0164548365964303,0.9402715316015734,0.9217732030077129,0.9161648256773419,0.9119556956308963,0.8503318775145025
SPAC139.05,1.1466549997739441,1.14316536739416,1.2340061299270813,1.216954844412715,1.4132960235416103,1.1916717997137767,2.149567423923117,1.53276731306363,1.2895616021688598,1.236296741465515
SPAC139.06,0.9447925687681287,0.9688541338720104,0.993672986114564,0.9815647950135847,0.9967641121893823,0.9347790122826263,0.948966317955243,0.9060384125301629,0.8910553283646587,0.9733506859813339
SPAC1399.04c,1.6205717836950269,1.10982178056729,0.7942558021660986,0.5535464492396006,0.36002825686007234,0.2864334809026913,0.24899408556513503,0.23874836483111597,0.22643044906219834,0.210117971738353
SPAC13A11.01c,1.0731838146918165,1.0705256896732867,1.1701069745402866,1.3605607680659666,1.34008691685508,0.5195938955965174,0.22358938009073037,0.351943117357636,0.16987036367553734,0.1743279254745853
SPAC13A11.02c,1.59168392954419,1.3731694081942667,1.1662692513656334,1.020942322060024,0.9352271292176365,0.891260840564934,0.9237181743537576,0.9054803832055244,0.8535092443512383,0.6832759101438701
SPAC13A11.05,0.8488743781766533,0.8540480795735981,0.8367327509856394,0.8451744846499484,0.8719429191701583,0.952662721972688,1.0218256576345455,1.0268033860206784,1.0355409050049158,1.0560126810363009
SPAC13A11.06,1.6674042102454807,1.3869719787868646,1.1759283488421757,1.1421549795291663,0.9510742687002737,0.8911256507987445,1.5588191410806431,3.7005032526145833,13.9724374987762,60.29534803971077
SPAC13C5.01c,0.752143465888952,0.7163170828089903,0.7850997932856689,0.9055818336382857,1.0155565461264813,1.0258045237843,1.05155306601161,1.0275911038983903,1.0256305289883232,1.03401707847093
SPAC13C5.05c,0.4495795064797447,0.4238468303863134,0.5091897225372287,0.708882734947085,1.1385960406887268,1.7541902339133932,1.8629406256594967,1.8993274675723566,1.841409896584863,1.8015892370406767
SPAC13C5.07,0.6970605361926626,0.8129594181295193,0.880986850008711,0.9324464695788812,0.8879052273175733,0.9342590157434542,0.9263560352828284,0.8864404331872845,0.9251091728231365,0.8761228651561203
SPAC13D6.02c,1.71061497277039,1.7784317992698533,1.5983346425853835,1.3158343317499435,1.1739687334568005,1.1998264740815434,1.2199617652234767,1.062045933587384,1.0938595687213228,0.9419988439224767
SPAC13D6.03c,1.10707787331684,1.2201313721293434,1.2216577952110867,1.1443075361050932,1.1224009189209634,0.9888269407267435,0.956465555966454,0.9305283050136147,0.9593630383507206,0.9504302669771557
SPAC13D6.04c,1.191816048056156,1.10757024571663,0.9842301148813126,1.0339027652275687,0.8995094150076944,0.9920175070413921,1.1140287388880818,0.8483568214350167,0.910663202599676,0.8997816911901401
SPAC13D6.05,0.9369846444564676,0.92299235991861,0.9689710669973887,1.0521623681497998,1.2346411488526066,1.2367722096071134,1.2741828138315467,1.1975369503058466,1.09381960393566,0.9702709015770564
SPAC13F5.01c,0.43992612975413836,0.5616785008986781,0.6645289279276066,0.8429576997122656,0.9960677075957789,0.9614187344225179,0.8988748562495911,0.7915715691593711,0.793260619288836,0.8026654579447737
SPAC13F5.02c,0.7480550450546697,1.228706798840787,1.44065018849058,1.557333490786463,1.2329165974141099,1.0440250525272974,0.8322999019808214,0.6623172505431844,0.5382392650722297,0.5640141662213423
SPAC13F5.03c,0.5756452549421874,0.5229304301975657,0.422821337445413,0.38296575971254704,0.5430039286583818,0.9125052782501036,2.5889066828965763,4.035791377441157,4.333330054970267,4.6444745493278
SPAC13F5.04c,0.7969549618351176,0.8346444806474621,0.8249890181157177,0.9454323204771367,1.2438587989372967,1.5581600365942136,1.838583452177377,2.0230473647886,1.9377424456947632,1.8432350776801367
SPAC13F5.05,0.5538016843505736,0.6441311604130853,0.8701134562088481,1.2046891164909368,1.4516707658326602,1.54146637441955,1.6039476956623266,1.5924739018737402,1.5809220262415733,1.3878207956596231
SPAC13F5.06c,0.8553510333255776,0.8745294663263076,0.8906483571151477,1.08195256207387,1.0789864552361015,0.9999898726434336,0.9451514311448049,0.9976598730981242,0.9714387290664234,0.9493816017164649
SPAC13G6.02c,0.9608045293725307,1.0067175891509716,1.1467593991170302,1.1040733956265265,1.0317943388403725,0.9934671155924536,0.9932199533799748,0.9675981983754464,0.9581271841121417,0.948857853807331
SPAC13G6.03,0.9230002982549556,0.7436469832994836,0.7759663584151747,0.769791106612567,0.8522176680626338,0.9993735596643201,0.9588545092454446,1.0392650231365466,1.0372289162097494,0.9420853324761613
SPAC13G6.04,0.984114467581028,0.9792471761163283,1.0731245812143515,1.1043294909339874,1.13723116484832,1.2650352607185835,1.32572608179969,1.33117207666581,1.4088709980970469,1.2605569189203292
SPAC13G6.05c,0.8773596782911094,0.7738229369600633,0.8100376284787313,0.847357056519004,0.9979928359591096,0.9028998060447803,1.046193855399576,1.132258721648359,0.9167246859534991,1.2595733374015967
SPAC13G6.06c,0.9833355032757726,0.8830165484667821,0.8274066642912402,0.845594297031639,0.8816369156257705,0.8437155311574839,0.8220800717804013,0.8465229211954872,0.8664866233668324,0.8964969912115216
SPAC13G6.07c,1.0284002873285134,1.07725520162122,1.1383201411483166,1.0646743279969932,0.9985129020213507,0.9997335880720524,0.9643059728225619,0.9645568519365956,0.9563029386419251,0.922458457676217
SPAC13G6.09,0.6292813886578742,0.7943948623301454,0.8762353986148397,1.0045035979608474,1.1763687221008468,1.1941465789140733,1.2126735807165667,1.1853461086623032,1.1676737563604498,1.1450548672356
SPAC13G6.10c,1.1716044498934701,1.2147784965868134,1.5771161354247767,1.5627417751193133,1.2566056274855402,1.2677284495192267,1.3727512435420468,1.3731603134101997,1.4140500677593966,1.3328377630214763
