,prot,prot,prot,prot,prot,prot,prot,prot,prot,prot,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10
SPAC1039.02,2.08175718851662,1.3107505675612534,0.5319531446758559,-0.26558901645547667,-0.8023943510067915,-0.7578394422081405,-0.557870220288038,-0.36268798594225876,-0.24273581031701644,-0.9353440745360077,2.5494671983675334,0.004038258903034644,0.2840021664598355,0.06741089541064547,-0.4016089724176827,-1.3216767937942644,-0.6139191988763605,-0.3117333376210453,-0.12337863215849279,-0.13260158427320426
SPAC1039.06,1.9771919826271676,1.4662354181019992,0.5516881650076728,-0.04562151935408373,-0.5433017643408444,-0.7927336044296767,-0.6527162859768644,-0.6400652522665795,-0.6991000390081702,-0.6215771003606203,2.277292654235664,-1.4789893155573357,-0.6621717408006065,-0.7112143950368788,-0.3622869238237963,-0.15085227321661593,0.6765520348925491,0.20480795878741298,0.043604925797173344,0.16325707472243214
SPAC1039.10,1.9829275744262695,1.423336249134717,0.5742219154526381,-0.016082949682430334,-0.4168836210921955,-0.8378074583967059,-0.6630975484034368,-0.6940335807410974,-0.6883591056821011,-0.6642214750156571,0.8262423860746323,-1.5726120363742566,-1.219059885920955,-0.8923780428603632,-0.6034890789665143,0.8851853695107144,1.3285473455713988,0.6532996607153787,0.4481347969646482,0.14612948528531727
SPAC1039.11c,-0.7105772701831657,-1.4585723316499792,-1.0596766863217193,-0.8312902793139543,-0.4484536569301394,0.4433291792496566,1.1040290817001865,1.0813533701476163,0.9611136666701029,0.9187449266313954,-1.380175149577496,-1.59346602339065,-0.6391757001852693,-0.2719100039504759,0.010810747421233413,1.1439714514927135,1.4472819169859577,0.662997174669911,0.448633888940583,0.17103169759349204
SPAC105.02c,-1.0789027905819437,-1.3124864908286884,-1.204711842087675,-0.7213232860865123,-0.1129273221309866,0.5067198401449677,0.884198564060245,1.0960621919214273,0.9902244904059727,0.9531466451831931,-0.7045275003940001,-1.0251717061720622,-0.48366866140626413,0.0712044579114972,0.7415822408336854,2.1886100251993574,0.804682935812081,-0.11159114501124273,-0.4988227933089381,-0.982297853464112
SPAC1071.01c,1.6590534778329205,1.2063896062194124,0.25049970618092604,0.13133802482619997,-0.028378791522650014,0.20273419423698014,-0.5451661878380577,-1.4957405158718615,-1.4593272164950266,0.07859770243115771,-0.9382164605877081,-0.7945903966047773,-0.3919992662410629,-0.32356365587451075,-0.3396278316402748,-1.5244656757561479,1.0019257629531042,0.8053958166209259,1.2646395669206838,1.24050214020977
SPAC1071.02,1.356797860325994,1.7380458072584073,0.7380155211349211,0.1151569643049132,-0.2379577950548625,-1.1220295628052677,-1.1226482863126375,-0.8958459649996137,-0.4257106720887068,-0.14382387176314781,1.636083988983427,0.0197003245815423,-1.0838851786618027,-1.3675202300769056,-0.4594203715330726,-0.3610956879493182,-0.3585997941587151,-0.16737382801203193,0.5783393730440552,1.5637714037828216
SPAC1071.04c,-0.7056091271294275,-1.3786095407233254,-1.4149936764504891,-0.5749860983461694,0.8287215118417043,0.9529980985651073,1.1703230478001512,0.9016615815676301,0.5933579404568627,-0.3728637375820429,0.10362875078520559,-0.6606414670192761,0.5242407911783313,0.971904207045381,1.8689367960496233,0.47813832265225714,-1.627916094617893,-0.529265501191124,-0.4157440882895278,-0.7132817165929752
SPAC1071.05,-0.421654837793926,-0.8802765695108361,-1.6930434978462334,-0.4971036139960423,1.4614192993324613,0.641743106879803,1.3564993300126769,0.14625202631533665,0.45213648532608525,-0.5659717287193273,-1.593553546042949,0.12088839591205343,0.15618908407225437,1.1777378521988418,2.004941590124469,-0.17540356857876346,-0.8063637914268413,-0.49337115072964444,-0.27875172271345977,-0.11231314281596073
SPAC1071.06,-0.18045411180502563,-0.46196019705684666,0.7349841201083753,1.6473095005333984,1.5175359809832778,-0.05356980818437338,-1.0637573273583238,-0.8280924274216722,-1.1641467344318448,-0.14784899536696303,0.3301428951192351,1.2587378437993124,1.1713280745972927,0.7068279129119482,-0.26911964696079554,-2.242732849298971,-0.5093628967861281,-0.21685264245216107,-0.11297189718080998,-0.11599679374892392
SPAC1071.07c,0.607406931863156,0.754297077084836,1.630110286107197,1.0644141931201212,0.09024493951677863,-0.7227025613721525,-0.42862583014025685,-0.5336031744608707,-0.8819401270587865,-1.5796017346600206,-1.6043627477818312,1.7718255605498665,0.5340838431881143,-0.3681352857932431,-0.5717365309011904,-0.6612153232418198,0.5246908439773929,1.0681527736245782,0.12515952078354858,-0.8184626544054161
SPAC1071.08,-0.8147111629785885,-0.052509488083894613,1.8996595132076615,0.8283124929026185,-0.9023351379120552,-0.12943440259449654,0.22107693945090515,0.5281089051108583,0.11497315093723685,-1.6931408100402505,-1.8649204459450692,2.133047018358083,0.7012039552877033,-0.3319195163056872,-0.2685607046003611,-0.2070217624390661,-0.1814950093822002,0.1843471036832659,0.21334328178437476,-0.378023920441043
SPAC1071.10c,1.8812522323509806,1.334535445411793,0.526177348691156,-0.25891694957180694,-0.8710555516792037,-1.2370465897348046,-0.9929185760140217,-0.13542012772866305,-0.0447253684920069,-0.20188186323342358,1.6991649992087088,1.2169208286486626,0.7673331039096778,-0.06439909469973766,-0.7414862047144136,-1.700499999392662,-0.3767526860555507,-0.6472637413806409,-0.18807149275182675,0.03505428722778278
SPAC1071.12c,0.2558038248689802,0.5016131997925454,1.0617144061074117,0.9174339873970369,0.809761120527876,-0.27989476743849706,-0.007828498288846042,-0.3316603525619495,-0.5728496150988482,-2.354093305305709,0.380205288827918,1.9746389242273676,0.7796998357751419,0.4536773856803616,0.1398607813305135,-1.6610792007748245,-0.9345963541662283,-0.33245102575936686,-0.2270813675769366,-0.5728742675639453
SPAC1093.02,1.8946273746037186,1.4928966047196432,0.6391644387957098,-0.03085248341385358,-0.5354247444189405,-0.8055576609981574,-0.8216285040362347,-0.6410833869515957,-0.4548284197418325,-0.7373132185584572,0.4573854118167908,0.7344909902457712,0.10270774722919139,-0.5956823338160708,-1.3660905755279955,-2.02197634527312,0.3918061500098921,0.8445956478168261,0.7943116303762607,0.6584516771224536
SPAC1093.04c,-1.8526922542600297,-1.3849539129294086,-0.8324016895776135,-0.10960900540779817,0.5610706064975116,0.6513861743883316,0.7128874246088673,0.7146420363885824,0.745252188955327,0.7944184313362296,-1.4667210546350873,0.11712775660357125,1.0375438415987848,1.3817317720170053,1.3820521804017598,0.16744712704516562,-0.3327277218894325,-0.9524282370287637,-0.6246794296779997,-0.7093462344350029
SPAC1093.05,-0.02091261226262149,1.3649599859379542,1.30112587343529,0.8487580346730595,0.45011372372164793,0.22070935670201516,-0.7759253716004294,-1.0119295336184173,-1.2907387734962537,-1.0861606834922446,-1.3973227728210569,2.5113382909391158,0.4001123003381852,-0.5177295558316594,-0.2935812489559363,-0.4510379517301012,-0.04261660879414437,-0.13254284136025912,-0.055500863447693366,-0.02111874833645009
SPAC1093.06c,-1.1356675416991941,-0.727899982810409,0.4173718614235369,0.5803087603488968,-0.8342885101334534,1.350841213795236,-1.0158771109535438,1.5908858259277754,0.4164384308087621,-0.6421129467076071,0.7902517092220404,1.9607667931091433,0.4151812780661758,-0.4046934440790156,-0.31756699780952097,0.9178681822262046,-0.34980455551366185,-0.8705161739626583,-0.8729199023613824,-1.2685668888973256
SPAC10F6.01c,1.732062072676936,1.4761264034212287,0.9167360305851452,-0.016632936396250467,-0.592939722116802,-0.9095592898652684,-0.9184315031704346,-0.5990303551567024,-0.6027697382812789,-0.48556096169657353,-0.7454557412148164,1.4378808819789788,1.3740877645021146,-0.6224154014176368,-1.599208761772967,-0.08946227865335687,1.1077864278534753,-0.4520645245984712,-0.30489546447249266,-0.10625290220482164
SPAC10F6.02c,0.4107040960272178,-0.0043553506877977224,1.518023413421619,1.4922703398005885,0.5670048220179039,-0.24802635794400676,-1.349018725373026,-0.7960606850766576,-1.1103504746684454,-0.4801910775173964,0.05648774259914735,1.2400213133740252,1.209717300473072,0.4417403954308984,-1.342629842527555,-1.9190701377498216,-0.31418632854155454,-0.005169619367168572,0.2271579586743961,0.40593121763456125
SPAC10F6.03c,-1.7856834072597068,1.2352521841885808,1.6580241892347147,0.8042657800714197,-0.08976176259494595,-0.7732699797067762,-0.31797810305619817,-0.23498257582494791,-0.20142011732040369,-0.2944462077317364,-0.5085929699415005,1.7444124767611882,0.056742840128584306,-0.04639011134367834,0.393120387296067,1.2941073055942005,0.36953527804914477,-0.9131203802812893,-1.0574727928766767,-1.33234203338604
SPAC10F6.05c,-1.8771588848083989,-0.8758498198488504,-0.2927619393169226,0.15902574593007845,0.6523966628830526,1.1912703483489095,1.1618238725891727,0.7319276757256047,0.07767447731231264,-0.9283481388149589,-1.353325326016403,-0.9054275127175423,-0.7984372181719473,-0.4468052674259307,0.1953686650157112,2.0017096110496135,1.0871956915734522,0.4421071330459159,0.06822764430048006,-0.2906134206533452
SPAC10F6.06,-0.9944415942285737,-1.2565234396897311,-1.3659513451377332,-0.7976914403777988,0.21702831823992724,0.5079885828712839,0.5742543041952188,0.986702340911237,1.2317311572208842,0.896903115995286,1.3031538523863146,-0.1287776872617514,1.0380597967240235,1.0713765681159892,0.8546877079414406,-1.1000302612050514,-1.3050711140050575,-1.0435066910190012,-0.5560626025254404,-0.133829569151466
SPAC10F6.08c,0.10345203608954104,0.31354087176971845,0.7803050067899419,1.0471040965312464,0.9687344887818197,0.8865682962063536,-0.12620228457341415,-1.3765271814766251,-1.5971032383081112,-0.9998720918104709,-0.1446251803859972,-0.5309223897737533,-0.43333894641984405,-0.9226648056300255,1.1467772374765357,2.163260052387306,-1.0887336576213154,-0.12408482332880306,-0.512638792580696,0.4469713058765934
SPAC10F6.09c,-0.34415096860922695,0.22172939726181426,1.2652271614189448,1.5172860246258386,1.1272109229755458,-0.022824435073293358,-0.7318602804597606,-0.882718670578197,-0.9475344814600235,-1.202364670101643,0.006179350886742698,1.312896903337988,1.432788839942552,1.056758491765011,-0.7385854208151088,-1.7466517154727412,-0.5596214119125179,-0.2664103985389762,-0.21325780267272948,-0.28409683652022016
SPAC10F6.10,-1.1385207785210532,1.3332695769390037,1.6558520234969427,0.9924928721144637,0.0843526583094653,-0.17049820938317684,-0.5408959756989462,-0.39215047127122166,-1.075398836426546,-0.7485028595589325,-0.27292979731238964,2.450349790364577,0.9697639342598661,-0.16615999628796688,-1.0035163373125207,-0.6029511743848096,-0.11821550133042487,-0.47512968152511487,-0.5280469203997316,-0.2531643160714836
SPAC10F6.11c,-1.254768977447992,-1.363190732031989,-1.1131939445749153,-0.47360701149064993,-0.010235710117747371,0.19222679628967526,0.8836972555703281,1.0282359653602466,1.0367036826206473,1.0741326758223961,-0.5881356536846072,-1.9163068767400744,-0.9432124707667444,-0.18379796577965776,0.003138130115610853,0.5577766469445548,1.7399111398715332,0.7286220621839682,0.36394066676432285,0.23806432109109357
SPAC10F6.12c,0.0025115025078864587,1.3465495693919316,1.3635662657778422,1.0430127009182286,0.26795903211812067,-0.5660193069379784,-0.67185601674321,-0.32518395698651087,-0.8675258716091451,-1.5930139184371854,2.004403111088464,1.2932307485263075,0.0530198034456444,-0.8914424529118747,-1.0510430679120744,-0.9574028483197781,-0.680719254491311,-0.0020445414257801967,0.13643662224877548,0.09556187975162812
SPAC10F6.13c,1.954928195257843,1.4170072340618096,0.6482016906145505,-0.04678889847733941,-0.5284142445835902,-0.8341054622830436,-0.7827640055729046,-0.7484568134918924,-0.6329558820266781,-0.44665181349875427,1.50952763403516,-0.4177057509925786,-0.11873245192996199,-0.6786269750785928,-1.3088880142436083,-1.5684689585324763,0.480573118878922,0.497345535878665,0.5449450315638704,1.060030830420602
SPAC10F6.14c,0.005064774285660663,0.5222699351700514,-0.2136105229391994,-0.8069828818710095,-0.5611818128070792,-0.5271240559577799,-1.1060068639306475,0.9814169133875972,-0.5245404115894013,2.230694926251809,-1.6651555166371106,0.833977660342469,0.37301537260710194,1.2506276178507023,1.2409256692403883,-0.49425704902067263,0.6027264117565889,-0.6275182857276865,-1.0223764472264847,-0.4919654331852957
SPAC10F6.16,-0.021188328693900357,-1.5833575738676238,-0.37366771060331855,0.5710181060089986,-1.0011247248407988,-0.873482272266252,1.185758828775572,1.3824255674638468,0.9441202008360271,-0.2305020928125514,-0.9217050010722072,0.49195353428358707,1.085669690537871,0.33142189188525084,-1.2415349499660848,-1.853135266951931,0.3376327492625073,0.37840852530351354,0.23772961284926658,1.1535592138682267
SPAC10F6.17c,-1.2217200455242736,-1.3874168584109687,-1.1449243026058524,-0.6910553527910265,0.17057136661940198,0.5911747535895646,0.8021111906619892,0.919252303216369,0.9467948048444592,1.015212140400337,-1.8554925531188726,-0.8321717658572174,-0.23994122633136303,0.2616753072288929,0.7999570117326126,1.9628577212794687,0.37536977377832603,-0.03716202951132808,-0.15078530584285618,-0.28430693335766277
SPAC110.02,-0.32725992537610143,0.10197481390711725,1.3509670996961203,1.5019433086614824,1.002154263737128,0.19870493792055943,-0.7933622171542852,-1.0528400341153747,-0.8250955696200518,-1.1571866776565936,0.21524943417579162,1.2660164004786971,1.3131055996498338,0.6779444647228108,-1.1629661726653346,-1.8292103895440937,-0.644336203196477,-0.10025008089406268,0.06769108519414915,0.19675586207868645
SPAC110.03,-1.0593997492771186,-0.9125461929469062,-0.838735095744652,-0.7345878892727649,-0.5806509790508237,-0.30370862530117804,0.5234700768388165,1.2540084738393622,1.3929078643809034,1.2592421165343612,-0.3729676844206652,-0.9435795238385098,-1.1250356060704647,-1.0783699262989954,-0.6106449934266704,0.8121514056060597,1.3634780045445725,1.4709803853304733,0.6718259346100007,-0.1878379960357997
SPAC110.04c,-2.2714964089094645,-1.2569977066482814,-0.27256977877657673,0.22841341455554987,0.5720328691126401,0.6440776488775657,0.580303069161433,0.6195607600545723,0.6113472400350431,0.5453288925375186,-1.1028265537350073,1.3687354963800107,0.8212723888852177,0.8934726214184083,0.696101879013196,0.8708586933032407,-0.7133512022710434,-0.988864607857096,-0.9733502327872895,-0.8720484823496373
SPAC1142.01,-1.0211050715502428,-0.6122883240236291,0.17165943264934655,0.9636440643815766,1.1479773072072175,1.0644968437704116,0.8243198803218437,0.03247159879983921,-0.9795362540124297,-1.591639477543934,-2.0956980107309056,-0.487553687274149,-0.2475647983143248,0.5153142277277021,-0.6191024707915098,-0.3306599585607186,0.7731458154430225,0.23692183429328628,0.7068628475672786,1.548334200640318
SPAC1142.02c,-1.732167994347598,-0.9915203582312176,-0.7351777219396929,0.036419229113964856,1.0743933592427486,0.6216394055535679,0.41424712040652006,1.2024346865697733,0.864323268600533,-0.7545909949685993,1.2469001003264668,0.857079848141275,0.867383504069128,0.9861032320801162,0.2850712569219598,-1.7564417891221826,-0.8607571644737204,-0.8217499361988486,-0.6024106148216987,-0.20117843692249604
SPAC1142.04,-0.5650588396910743,1.0224287418468752,1.5061159387314407,0.9892024969003251,0.6929713920275116,0.18704897275807042,-0.6434854314555015,-1.0852684439623284,-1.2364366950848529,-0.8675181320704661,-0.44602396563420893,2.326006769372598,0.0586013545296177,-0.6686721477090682,-0.4255673091711311,-1.5157503265449046,-0.2449224666610339,0.07791621921629036,0.2707694212011503,0.56764245140069
SPAC1142.06,-1.349784386712071,-1.4044564865996527,-1.1284109005547145,-0.5599251413443489,0.2579024577896216,0.6762610665710318,0.8977211445788629,0.9251751003380466,0.9220611896183605,0.7634559563148641,-0.8638854230078744,-0.24543910886886242,0.15146512982658553,0.5829146536875135,0.784120258387101,1.7319867006271128,0.772758761668899,-0.27079639153278656,-1.1594398586213936,-1.4836847221662943
SPAC1142.07c,-1.3881088437538007,-1.2079115435458485,-1.1398548119882124,-0.6136855043763848,0.4878726039693069,0.9303313364539355,0.9441166936268108,1.1281875545921283,0.8178170477511421,0.04123546727092232,-0.43484894901642146,-1.0389271177881092,-0.5337769720032608,0.0865246362363214,0.9085026244591247,2.2313453442227904,0.534556619712209,-0.15876588447345105,-0.6352789016007317,-0.9593313997484686
SPAC1142.08,-1.5128393370261988,-0.8431495380371065,-0.3663440982828951,0.6054576487498919,1.0525543705949325,1.7453828893631904,0.7448731632770911,-0.3147926333123018,-0.7481169156232715,-0.36302554970333273,-1.5902464403994239,-1.4448043369583785,-0.5617485034450697,0.301574524736793,0.6775975827630375,1.8272953292895027,0.24791349524648354,0.08403556478840189,0.17712921088808303,0.28125357309057336
SPAC11D3.01c,-0.5895784587698589,-0.4954046849412803,-0.7652324248237585,-0.8555539525709366,-1.0306807093481327,-0.5158550718596324,0.2534756601049074,0.8987691775088813,1.3453528735108062,1.7547075911890044,-0.7336006754539222,-0.5591178211417454,-0.7928923668817828,-0.9036565083685322,-0.9808383586800545,-0.48636171049767607,0.5541134147336186,1.0331984140386088,1.3485989762724113,1.5205566359790745
SPAC11D3.02c,1.7214971585523098,1.368595466371448,0.8098878227970603,0.23476866856617826,-0.18276710921379682,-0.5302172252497598,-0.6327256810347732,-0.7031930739433201,-0.8590397126982828,-1.2268063141470622,-0.025993364549165426,1.7294426742657618,1.6701041521798707,0.42117904385749955,-0.6673304292289782,-1.2560857414327296,-0.7920000332152424,-0.4049250369653398,-0.3380007536540538,-0.3363905112576227
SPAC11D3.04c,-1.4803106616135566,-1.2176563665129043,-0.7842558149760545,-0.5367195476515985,-0.31719704738255955,0.3025396455855672,0.7099813043212468,0.9759948578785659,1.0778527404445761,1.269770889906717,2.5927802241849616,0.20192889251284532,-0.6648974858597102,-0.9418149657480885,-0.6485854732875213,-0.22492987434611456,0.25088620722797067,0.23183071273442216,-0.3677536386082182,-0.4294445988105485
SPAC11D3.15,1.9809354865359359,1.3549900161111026,0.5005781515227005,-0.02075236048299647,-0.5860917780120652,-0.9147769661492576,-0.8321604531126798,-0.8244634391727537,-0.6605533968096945,0.002294739569707977,0.7844544361300134,-1.0744293374668652,-0.7849261164064216,-0.84639978626408,-0.658848218908495,-1.1183376777400127,0.8383219699846418,0.4421160403735749,0.7667342592491537,1.6513144310484908
SPAC11E3.01c,-0.7211313130472652,-1.871697146054382,-0.9988936063815413,-0.5271119260522095,0.1652087498608296,0.8733232655990346,0.864645843071987,0.3258127695843763,0.5764273247816789,1.3134160386374925,-0.44695724120614816,0.32603650372405485,0.7517292343789669,0.40425760655386694,-1.1417206607185981,-2.2430675256970733,0.24454670120474395,0.46433173926609633,0.7535660293102502,0.8872776131838404
SPAC11E3.02c,0.32669497997469343,-0.4974938078129235,-0.7633893256876263,0.47652862072897995,1.9999522840982298,1.0728995352273178,0.1564515901998432,-1.1314335858812452,-0.687362909300491,-0.9528473815467784,1.8483158364529642,-0.47627870875282025,0.11358717761212546,0.913042227856268,0.8285091933785229,-1.7882814661982556,-0.4419467972165804,-0.531914256307817,-0.3731992752666294,-0.0918339315577793
SPAC11E3.03,-1.8319568533929935,-1.3132191051379016,-0.8657834486046165,-0.14268767281468847,0.804964630618334,0.8682624758402206,0.8707146903774159,0.8006376138980568,0.5073473219157306,0.3017203473004427,0.39238923225671574,0.7732765305766737,0.7417973401262703,1.3874142816871748,1.242580745337734,-0.937653070106161,-1.1382302407534357,-0.8411546048546867,-0.940021972184152,-0.6803982420861333
SPAC11E3.04c,-1.33480569686383,-1.442129702111987,-1.1533935132943822,-0.5133928613738139,0.32451286019638653,0.7898640656273352,0.9417059183714565,0.9189700779780032,0.7875456563633267,0.6811231951075052,0.4616192594170787,0.20060022030360755,0.30065363642982973,0.4855969751251696,0.828610877454816,1.8182644160556338,-0.7332172515649673,-0.8459444400312083,-1.191125496388812,-1.3250581968011477
