,prot,prot,prot,prot,prot,prot,prot,prot,prot,prot,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10,h0,h1,h2,h3,h4,h5,h6,h7,h8,h10
SPAC1039.02,0.871438721317151,0.5775396869393912,0.28067088667112927,-0.02334319655633442,-0.22796734009218458,-0.2109835110084772,-0.13475749733979264,-0.06035622938331562,-0.014631811940458121,-0.27864627630885386,1.9779487392690376,-1.6494808014877376,-1.2505109725241024,-1.5591699818929425,-2.2275589113125314,-3.538725427500279,-2.530117107033756,-2.0994793064958372,-1.831059547396554,-1.844202954558778
SPAC1039.06,0.8220949049704942,0.6432642680698913,0.3231801765805464,0.1141266509044915,-0.06005738226580085,-0.14735649519104063,-0.09835157388368825,-0.09392381510156228,-0.11458550974502138,-0.08745311248219133,0.7663947605441941,-1.2495422226091373,-0.8111691796151246,-0.8374895946483845,-0.6502257525531154,-0.5367521275412511,-0.09269735259325138,-0.3458749194669788,-0.43239003164835194,-0.3681746202197227
SPAC1039.10,1.547618780779691,1.2954643057322768,0.9128494055579626,0.6468552654441633,0.46625260359030885,0.27658234882865185,0.35530745346993853,0.34136753224244554,0.3439244773111086,0.354801006868486,1.3580493882694626,-1.2007644521899465,-0.8236368835313399,-0.4751713769847284,-0.16701883873568876,1.4209227833378664,1.8938488392339006,1.173574567657268,0.9547289853541078,0.6325854804437782
SPAC1039.11c,-2.679579484359276,-4.659926812071403,-3.6038343778342927,-2.9991720824487125,-1.98559656418072,0.3754347413803187,2.1246645874594834,2.064629719463105,1.7462902173283614,1.6341172559860133,1.6116026687312281,1.0994228022936772,3.390980249379519,4.272903099062317,4.95180639242843,7.672889051464446,8.401234858897022,6.517915392915871,6.003160321162816,5.336548333762556
SPAC105.02c,-0.5491355133181924,-0.6799858594757471,-0.6196119974302639,-0.34882443898959675,-0.008009466025535391,0.33910827204311245,0.5505666128402221,0.6692496759758203,0.6099608648764672,0.5891903707150512,0.12711408020609322,-0.1602408723900394,0.32504337399687455,0.8223096149742206,1.4230888355612958,2.7198863228968166,1.4796384219488021,0.6584918354351049,0.3114625427326336,-0.12181817929127794
SPAC1071.01c,0.08898194557087226,0.04157444971814599,-0.05853591762839877,-0.07101572277496768,-0.0877428679780504,-0.06353840059951466,-0.14186602178804136,-0.24141968917779785,-0.23760612364397654,-0.07653921773890683,-0.5933798942582145,-0.5438236234180677,-0.40491488679407917,-0.3813020859667957,-0.3868448170212827,-0.7956574202242772,0.07604047995478014,0.008230425299279753,0.16668639798543683,0.1583580986343358
SPAC1071.02,0.08912178589614077,0.1385376457274956,0.00891765211491769,-0.07181482496915711,-0.11758417164579289,-0.23217407805060522,-0.2322542745588371,-0.202857049446915,-0.14191996133093138,-0.10538290263913376,0.11655745806692454,-0.466934579617995,-0.8653136082041774,-0.9677019196885708,-0.6398904918991187,-0.6043966476822266,-0.603495664712776,-0.5344657486708545,-0.2652736473180063,0.09045361983952024
SPAC1071.04c,-0.3055031529319686,-0.4370055507665378,-0.44411490908878626,-0.279979778576693,-0.0056992389666177725,0.01858405836681415,0.06104874539586147,0.008553046579476711,-0.051688622293640275,-0.2404856347996802,-0.44463256342808405,-0.7184850023529561,-0.2939193334480935,-0.1335130852433608,0.18791061617941054,-0.31043871776034787,-1.065077751497335,-0.6714105150577387,-0.6307336509472853,-0.7373469969663055
SPAC1071.05,0.06839539093204895,0.013628542262963873,-0.0834289678570708,0.05938558737769066,0.29326488395539113,0.19538229600725576,0.2807357435228384,0.13621265107009456,0.17274020028620368,0.05116162118434101,-1.5104864117859098,-0.8130819072221577,-0.7987222148145797,-0.38317433588749467,-0.04668256039846082,-0.9336082112312102,-1.1902716133835285,-1.0629517711795875,-0.9756484031257794,-0.9079441475816413
SPAC1071.06,-0.09824531184659503,-0.11667797195038603,-0.03830358177784527,0.02143432273811929,0.012936917880244826,-0.08993708916979742,-0.15608288195210399,-0.14065184430671754,-0.16265625253111654,-0.0961103703286889,-0.4146868131217812,0.38008651924955417,0.305273541159111,-0.09228660270601956,-0.9275884697711674,-2.616780451553942,-1.133209799625269,-0.8828537644990341,-0.7939434745971945,-0.7965324474630665
SPAC1071.07c,-0.03716324047192768,-0.019919695390837322,0.08289267864283287,0.016485187065381473,-0.09787327732152752,-0.19330579840034154,-0.15878390883011834,-0.1711072785602919,-0.2119988164947596,-0.29389783949499204,-1.5318444618288765,0.6009024592101407,-0.1809821975877031,-0.7509163640822006,-0.8795317992912202,-0.9360557847548941,-0.18691577957913147,0.15639053254114724,-0.4393007538702634,-1.0353893321619347
SPAC1071.08,0.2756329477048374,0.35179070493260306,0.5468477584197562,0.4398007799539135,0.26687772499919754,0.3441045122134983,0.3791269460027708,0.40980500231263783,0.3685252550950638,0.1878619101879798,-2.4399456870056735,0.7099858736592719,-0.418139278572473,-1.2321199470727295,-1.1822006012004087,-1.133715100041488,-1.1136029991269456,-0.8253621296214892,-0.8025165268608714,-1.268444834398175
SPAC1071.10c,0.2766763222214417,0.15759218358010965,-0.018481845901686833,-0.18948862764747076,-0.3228227412187388,-0.40254176313007084,-0.3493665635995827,-0.16258893660914042,-0.14283408813732731,-0.17706542373056622,-0.4448919206671997,-1.0340979777604613,-1.5834043805799107,-2.599615004196239,-3.4268802170387542,-4.598603528912485,-2.981248705994948,-3.311759186034826,-2.7507179733475615,-2.4781028354497465
SPAC1071.12c,-0.029026056532460633,0.020624636440398837,0.13375869830079384,0.10461569765807235,0.08286700537938836,-0.1372310684077083,-0.08227678197326659,-0.14768712678352966,-0.19640460969602505,-0.5561955395570388,-0.4772495936683488,0.6249975440022999,-0.2010752135554428,-0.42645763428147987,-0.6434020377476575,-1.8884089770894261,-1.3861844752583814,-0.9699156824014511,-0.8970726354722377,-1.1361225562561936
SPAC1093.02,0.43342528776262296,0.33734948381371205,0.13317541912393052,-0.027062280565426686,-0.14773311103323522,-0.21233666913485014,-0.21618008686823803,-0.17300187256824215,-0.12845812074330784,-0.1960156896033809,-0.568672508813781,-0.34601612822774436,-0.8536586340282281,-1.4148202265314276,-2.0338489434765568,-2.560858007665295,-0.621365930426621,-0.2575462219940843,-0.29794980169867286,-0.4071142783922867
SPAC1093.04c,-0.9015218752397557,-0.6961096433820522,-0.45345049961004247,-0.13602845975037747,0.1585075741163615,0.19817060947748413,0.2251795329578657,0.2259500892494234,0.23939286098875226,0.260984735520114,-0.20996894711070585,0.2849542183949272,0.5725670505893579,0.6801193490427675,0.6802194706774286,0.30067808163773757,0.14438278515207326,-0.04926204915403036,0.053153330441373235,0.02669653562216795
SPAC1093.05,0.19961597444172013,0.7784069430797571,0.7517474883394454,0.5628221715983225,0.39633376048665636,0.3005261256654704,-0.11570490489351092,-0.21426885493795064,-0.33070976748911457,-0.24527049188089395,-0.583880812915015,1.095739068182125,0.18850841055867215,-0.20590425510308594,-0.10958381534089646,-0.17724570878147794,-0.0017399291118295912,-0.0403828008232252,-0.007276518218995796,0.0074980767517586104
SPAC1093.06c,-0.11676647214246877,-0.0004830169242531761,0.3261152234423469,0.3725800909301246,-0.030821932522183973,0.5923135495914272,-0.08260572324144647,0.6607672955965163,0.32584903616303446,0.023980952201069935,1.9825743681183745,2.8393164777083353,1.7080468230600274,1.1079510116352655,1.171721992808886,2.075981456848009,1.148126164292303,0.7669985935167827,0.765239218206244,0.4756509518405894
SPAC10F6.01c,0.43765724966375347,0.38298103750152246,0.26347699652262646,0.06407892194893491,-0.05903901693870066,-0.12667929041552076,-0.1285746847481379,-0.06034017494164858,-0.061139029222764554,-0.036099409092996436,-1.6740855151420104,-0.8756844390001973,-0.8990122635339447,-1.6290922059750423,-1.9862853487049397,-1.4342022644846173,-0.996393158215802,-1.566798411271425,-1.5129817277920443,-1.4403422484752544
SPAC10F6.02c,-0.066506405696821,-0.13816944822132154,0.12468035552179826,0.12023389941858931,-0.039519944692425236,-0.18024102590301044,-0.3703353930368593,-0.274863151964772,-0.3291275777832672,-0.22032595904488916,0.19466325839192883,1.5367217576836556,1.50235876276688,0.6315174464560898,-1.3918550229597773,-2.0455049207237894,-0.22565966266872708,0.12474738214295646,0.3881933953611581,0.5909119134987453
SPAC10F6.03c,-0.3607454537818005,0.1673717676697053,0.24128038632562482,0.09202711521499665,-0.06426596930843777,-0.18375625618586042,-0.10416254305711728,-0.08965334022659378,-0.08378598165705747,-0.10004871844946174,-0.637556482581497,0.4989979135073502,-0.3523663596983211,-0.40439295801345865,-0.1826768542697811,0.2718363136006996,-0.19457463269550834,-0.8416249668512538,-0.9144451943218218,-1.0531061301432278
SPAC10F6.05c,-1.997876721723923,-0.9672076235755245,-0.3670226447314736,0.09801220055567104,0.6058495664833561,1.160523917141947,1.130214022148474,0.6877125597885981,0.014275578573837643,-1.0212452798363234,0.7627602386904242,1.1331551208021322,1.2216321268483088,1.5124187104755347,2.043472738737161,3.5372497161955154,2.7809806178959224,2.247516301944938,1.9383318294022058,1.6415835756621826
SPAC10F6.06,0.009102903515771713,-0.048995633218079156,-0.07325370867993466,0.05271865271341772,0.27766263182376655,0.342162962218766,0.35685280629308347,0.44828465411827634,0.5026028601739793,0.4283778820247322,0.9519984643274535,0.16036403690774953,0.8054428678090871,0.823861837231909,0.7040667513616257,-0.37658689542696894,-0.48994245301450157,-0.3453381919233442,-0.07585776551374164,0.15757113549003293
SPAC10F6.08c,0.037674838156433244,0.08099918557081137,0.17725490273311031,0.2322739922357456,0.2161126759912525,0.19916843113725488,-0.009684287526767671,-0.2675252624596032,-0.31301227601994625,-0.18985175873791113,-0.26679128130842594,-0.32155628815510773,-0.30772197143335456,-0.37709325701001245,-0.08371032566768179,0.060395525902798446,-0.40063668832482285,-0.2638792934205161,-0.31896423907702426,-0.18292118120598766
SPAC10F6.09c,-1.4207124421113866,-0.7430658997234146,0.5065315320273903,0.8083741606675926,0.3412559147498738,-1.035921190177828,-1.884997634658618,-2.065651837595341,-2.1432693214048992,-2.4484306357814107,0.574948803200642,2.3434373297291073,2.5056969656471457,1.9967841136455677,-0.43300272484501706,-1.797301897790122,-0.1907959864323723,0.206030636145838,0.27796642346906586,0.18209412240856324
SPAC10F6.10,-0.11468638045997986,0.24721273166237429,0.2944425870332787,0.19731902338911392,0.0643566399359009,0.02704348247582474,-0.027187096774425223,-0.005409009540742317,-0.10544458746205024,-0.05758318063867908,-0.48176370356822446,0.7348732951918295,0.07341512522316686,-0.43406383064134285,-0.8081564174792014,-0.6292021889683055,-0.41264441901862053,-0.572097381164673,-0.5957383877577571,-0.47293338886796366
SPAC10F6.11c,-0.5421612683624474,-0.5961597098796518,-0.4716511464572491,-0.15311085227152474,0.07766689352257165,0.17850145254271763,0.5228818520262352,0.5948680055201492,0.5990852729589983,0.6177264331966945,0.6849716596099805,-0.15118301017238642,0.46143185270792336,0.9395238137614257,1.0572100629591208,1.4063846105154185,2.150601364660847,1.5139409174761342,1.2843545159115886,1.2051086382545821
SPAC10F6.12c,-3.1522242538929275,-2.8266102457061484,-2.8224876878316087,-2.9001467465028274,-3.0879154845140584,-3.2899596352058387,-3.3156002149945327,-3.2316135469937937,-3.363004263506292,-3.5387649630279494,0.49565597399248607,-0.11199667593974333,-1.171679963600339,-1.9786643502952865,-2.11503317133086,-2.03502341480644,-1.7986144542881717,-1.2187290291142971,-1.1004054686072788,-1.1353303994696171
SPAC10F6.13c,1.0227778591208518,0.8444044989585184,0.5894703395028121,0.3590130500491993,0.19930718706645706,0.09794067858920955,0.1149653881834487,0.12634157459495873,0.164641419244109,0.22641942217106473,-0.18135463699146637,-1.749540232143564,-1.506266311835076,-1.9618512621723692,-2.4746932928691048,-2.685913740154955,-1.018612678114233,-1.0049649990426595,-0.9662333933897358,-0.5471092041193681
SPAC10F6.14c,-0.15257182008256748,-0.12560415184945095,-0.16397380001690218,-0.19491291301224145,-0.18209656433055627,-0.18032075396179362,-0.21050436520916224,-0.10166370361874102,-0.18018603979142522,-0.03652492015370171,-0.7813051175672575,-0.1646766160352796,-0.2784130456770739,-0.061873675668503214,-0.06426750489242175,-0.49240119912741487,-0.22173484414669622,-0.5252816704283709,-0.6227077694796201,-0.4918357728221376
SPAC10F6.16,0.10570611959875825,-0.0816523676738135,0.06343156836601035,0.17673229176404068,-0.011822375711620911,0.003486398865789624,0.25046110971269014,0.2740482996226846,0.22148022435904316,0.08060211096988705,-0.3186477122392475,0.5210491283202296,0.8737096670056658,0.42569518706752085,-0.5086230074649053,-0.8719065310415062,0.42938436460680207,0.45360470456632157,0.3700430555776967,0.9140352596589446
SPAC10F6.17c,-0.45716534342865955,-0.5367960655467199,-0.4202587768046625,-0.2021380321079348,0.2119433051703217,0.41407725600641165,0.5154492770637744,0.5717450574104781,0.5849814574073955,0.617861521548603,-0.4806618886021609,0.01782430014204518,0.3063152095236044,0.5506656782506669,0.8128767060035755,1.3793559076439141,0.6060492119548847,0.4050942338898752,0.349745378793618,0.28470351895523194
SPAC110.02,-0.40611158281135584,-0.24831463665759843,0.21084477060804505,0.26634723239943875,0.0826128376906983,-0.21275433183258735,-0.5774619221633983,-0.6728521675556457,-0.5891278607560684,-0.7112124869456722,0.3074075403844899,1.3849996828282733,1.4332910287194798,0.7819147767696918,-1.1059927245199759,-1.7892455827471556,-0.5741225783715158,-0.016146405720523824,0.1560821537727849,0.2884418433111644
SPAC110.03,-0.6420896630890893,-0.561457977473991,-0.5209311197441369,-0.4637478616754707,-0.3792269766540326,-0.227168495000138,0.22700377515233813,0.6281145403847043,0.7043788970005623,0.6309881339356567,0.6959583686852244,0.019755138412212565,-0.19527928688663265,-0.1399781500638366,0.41429901111488904,2.100383060875062,2.753732328072193,2.881127962245556,1.9340904426322914,0.9153461988308448
SPAC110.04c,-0.6952436449224804,-0.3729606042049384,-0.060230360928508676,0.09892054437634051,0.20808058806839394,0.23096756726187562,0.21070784152187463,0.22317911227302537,0.22056986476882623,0.19959734530948456,-1.7102066035358012,1.1621533072438448,0.5259115092579466,0.6098200048863102,0.3804428755444974,0.5835389165599064,-1.2575724543224156,-1.577764156995194,-1.5597339121185834,-1.4420046862489049
SPAC1142.01,-0.12952539800461263,-0.018216132318672376,0.19523072292721863,0.41086579249326055,0.46105453359686344,0.4383251587840864,0.37293174817191804,0.15733380292103238,-0.1182073818431891,-0.28486581926655635,0.0144189986980568,0.44237017764998365,0.5062347987960232,0.7092482807518061,0.40736308520511194,0.4841219378581412,0.7778611100385711,0.6351639145393164,0.7602222241294482,0.984150295975522
SPAC1142.02c,-0.14294008770922065,-0.04674879412672799,-0.013456404354820834,0.08675441821033218,0.22156086248089954,0.16275963723388212,0.135824653289386,0.23819017486510938,0.1942780996980166,-0.015977694850139713,-0.00735635687420008,-0.1950052780273078,-0.1900453768729781,-0.13289691227686756,-0.4703547357092064,-1.4530838742358128,-1.0219255324961354,-1.0031485083114726,-0.8975644941609618,-0.704422180767432
SPAC1142.04,0.13518607748185232,0.5558773184887098,0.6840565681930526,0.5470722163996464,0.46856966142970863,0.3344979793007326,0.11440268326761145,-0.0026717719587975733,-0.04273202811775316,0.055033025234431925,-0.7237196506126321,0.3620255516163338,-0.5260686962519889,-0.8109261856701109,-0.7157072154228115,-1.1427086067555685,-0.6449524908860853,-0.5185034765015647,-0.4429669984440654,-0.3266881765176795
SPAC1142.06,-0.32635163358939184,-0.3380464531221813,-0.2789979929705359,-0.15739413333103972,0.017546031770953867,0.10703643802474327,0.15440860136481152,0.16028123217147583,0.15961514061869422,0.12568815438157577,-0.464282520572478,-0.23903853949092518,-0.09448227197340135,0.06265571424852279,0.13593669334458278,0.48115859232376884,0.1317987290729134,-0.24827390101876298,-0.5719262338292713,-0.6900192715600806
SPAC1142.07c,-0.6828772489278156,-0.6023039034316302,-0.5718730449292753,-0.3366019206517679,0.1559483114850896,0.3537891241895354,0.35995310303381656,0.44225847086798087,0.3034795321676475,-0.043760831133007196,0.7294182504076037,0.3652181669247734,0.6697743233577989,1.043755554900656,1.5393279284901726,2.3368727726486953,1.3138750431064414,0.8958693495413456,0.6085785822366874,0.41320660394089287
SPAC1142.08,-0.8489018363512886,-0.5165242888908652,-0.27987827319744907,0.2024421709605686,0.4243432841457646,0.7682049410299576,0.27163627674869967,-0.2542924728451328,-0.4693581083482863,-0.27823122550511714,0.1072290796012858,0.20350739496760248,0.7880639024270968,1.3595578839067382,1.6084738835321994,2.369539349426585,1.3240358899454543,1.21555360938893,1.2771788142349152,1.346106022686019
SPAC11D3.01c,-1.260257269830706,-1.0384649565059902,-1.6739467493101066,-1.8866664882316226,-2.299114316661771,-1.086628457219714,0.7252522375563841,2.245008069567415,3.296774681465796,4.260861880195866,0.7321886929179703,1.2644569229503702,0.5513165735550525,0.21342530181594765,-0.022021596493261037,1.4864028923077592,4.660421654682804,6.121893187919549,7.084037575533995,7.60860257954764
SPAC11D3.02c,0.2352820719870043,0.0707161155916106,-0.18982176152096056,-0.45801269331396954,-0.6527189702236342,-0.8147427346657861,-0.8625447215608506,-0.8954052438128713,-0.9680800190434015,-1.1395778152814668,-2.5612313398248268,-0.7469411334602134,-0.8082690868006612,-2.0990666678061367,-3.2240703893254428,-3.8325647880148512,-3.3529197672249245,-2.9528673817794777,-2.88369934085125,-2.882035112166683
SPAC11D3.04c,-0.8362776121121506,-0.7229672950718258,-0.5359962277177853,-0.42920790004637144,-0.33450484524409796,-0.06714747675015909,0.10862480029973194,0.22338431747820578,0.26732629437292177,0.3501207004305657,1.9012616974339407,0.7611477213657574,0.34778832267996257,0.2157359926768614,0.35556695502944696,0.5575935984237992,0.7844937646759642,0.7754068610675368,0.48948590490359695,0.46006762824540254
SPAC11D3.15,1.1349696556736828,0.8766145257517617,0.5239613016094915,0.308785350148289,0.07544499453140911,-0.06021778840551559,-0.026118332513975148,-0.022941437512065815,0.04471142090941064,0.31829789846084205,0.1358034211288147,-1.9600053697439537,-1.6336033620969497,-1.7029121911506324,-1.491456139304411,-2.0095100708146574,0.19653667008106984,-0.2501678964277062,0.11582470970520306,1.1131495164635827
SPAC11E3.01c,0.0021708682944284467,-0.18402232674968935,-0.042778709882703485,0.033568541099203215,0.14560506690707029,0.2601974703663507,0.25879322475196803,0.1715952142862083,0.2121515418061978,0.33141658462919305,-0.1935038607013263,0.44156740417266027,0.7913053194892803,0.505831798341144,-0.764303154371921,-1.6691406788593086,0.3746175325861275,0.5551871206810526,0.7928143817397509,0.9026682909800807
SPAC11E3.02c,0.06867498822937702,-0.05276236912697561,-0.09193986037904463,0.0907517279835344,0.31521552384551804,0.17862201806024391,0.04359104184721303,-0.1461681185285647,-0.0807380007661394,-0.1198549278663936,1.159310776176634,0.307954444676871,0.5239861213097783,0.8167774470824885,0.7858181839834928,-0.1725516533865392,0.3205281170702561,0.28757855772269697,0.34570611561960246,0.44875297483432675
SPAC11E3.03,-0.7973960772881312,-0.5538357704832395,-0.34375357355951613,-0.004242077445858659,0.44070430739869876,0.4704242239734801,0.47157559984122777,0.4386726651604278,0.3009655602921242,0.20441856868966835,0.033429485941504265,0.21152225024859592,0.1968034185359345,0.49867671888811577,0.4309564116827652,-0.5884628988084695,-0.6822474459304932,-0.5433427845283909,-0.5895705343775817,-0.46817738743668863
SPAC11E3.04c,-0.4388064915463563,-0.46722995104463527,-0.39076167771129783,-0.2212652769137814,0.0006438783153628656,0.12388649406994943,0.16409996487395928,0.1580786536389898,0.12327249153003662,0.09508779501020614,0.25707255014498187,0.09985520473260108,0.16011951547495532,0.27151484073605253,0.4781194445495123,1.074208920417787,-0.4626030148881336,-0.5305010095580133,-0.7384109365560668,-0.8190814642472874
