,prot,prot,prot,prot,prot,prot,ribo,ribo,ribo,ribo,ribo,ribo
,h0,h1,h3,h5,h7,h10,h0,h1,h3,h5,h7,h10
SPAC1071.04c,-0.3055031529319686,-0.4370055507665378,-0.279979778576693,0.01858405836681415,0.008553046579476711,-0.2404856347996802,5.800812838034489,6.6183413245382505,8.099031088536462,5.574429383341053,4.820926703021934,2.978614305260207
SPAC1071.05,0.06839539093204895,0.013628542262963873,0.05938558737769066,0.19538229600725576,0.13621265107009456,0.05116162118434101,5.485590308001745,5.438711368103218,6.275721920157534,3.3976398882665295,5.002594524231959,5.076738719028242
SPAC1071.06,-0.09824531184659503,-0.11667797195038603,0.02143432273811929,-0.08993708916979742,-0.14065184430671754,-0.0961103703286889,5.76576970824915,6.338250490699528,7.286219485620072,3.490207816917777,6.976268607957697,3.7678999599519254
SPAC1071.07c,-0.03716324047192768,-0.019919695390837322,0.016485187065381473,-0.19330579840034154,-0.1711072785602919,-0.29389783949499204,9.311347806384498,9.758599195529392,8.742018996173847,6.245749210205566,8.102308490008676,9.159964564707307
SPAC1071.08,0.2756329477048374,0.35179070493260306,0.4398007799539135,0.3441045122134983,0.40980500231263783,0.1878619101879798,9.258994743323733,12.207491781178692,11.010217035082723,5.012614963511278,9.20529322884246,9.56319904506359
SPAC1071.10c,0.2766763222214417,0.15759218358010965,-0.18948862764747076,-0.40254176313007084,-0.16258893660914042,-0.17706542373056622,10.34703499264733,10.685920256726872,9.69595588273707,5.463401906216757,6.203575802214419,5.113130303674485
SPAC1071.11,0.20648895587425886,-0.006307452992566699,-0.03722219213411727,-0.1629701150476741,-0.12569408753017974,-0.09913668403082815,5.6471138600570585,5.817980558065447,5.421078377537264,5.227821633303153,6.8740293182507095,2.6644991388318817
SPAC1071.12c,-0.029026056532460633,0.020624636440398837,0.10461569765807235,-0.1372310684077083,-0.14768712678352966,-0.5561955395570388,7.708691585563711,6.156939979861118,8.515522581450647,5.538976588272608,5.397315362280792,5.107228755767601
SPAC1093.02,0.43342528776262296,0.33734948381371205,-0.027062280565426686,-0.21233666913485014,-0.17300187256824215,-0.1960156896033809,5.253350823445041,7.434683430765905,8.752110293366657,3.765783620100517,7.956650036368706,5.710772022538571
SPAC1093.04c,-0.9015218752397557,-0.6961096433820522,-0.13602845975037747,0.19817060947748413,0.2259500892494234,0.260984735520114,5.259790166920721,4.700901502524093,8.568635495213611,5.837777777251766,5.640923430300866,3.633619640663731
SPAC1093.05,0.19961597444172013,0.7784069430797571,0.5628221715983225,0.3005261256654704,-0.21426885493795064,-0.24527049188089395,4.131980538193469,7.5692252665308475,6.023188183837641,5.9559393276113335,6.44614199077944,2.6030366059607384
SPAC1093.06c,-0.11676647214246877,-0.0004830169242531761,0.3725800909301246,0.5923135495914272,0.6607672955965163,0.023980952201069935,5.094627215423699,5.979273724435396,3.5123419771301627,1.5272510173393354,-1.228111610354156,-2.0661018652249807
SPAC10F6.01c,0.43765724966375347,0.38298103750152246,0.06407892194893491,-0.12667929041552076,-0.06034017494164858,-0.036099409092996436,6.177470493488931,9.107069699339363,8.205360457035935,7.596310508665139,7.793756508241627,5.97832639650043
SPAC10F6.02c,-0.066506405696821,-0.13816944822132154,0.12023389941858931,-0.18024102590301044,-0.274863151964772,-0.22032595904488916,4.930647832628151,3.8332892971783705,6.575769070859978,1.7945412216881098,4.185868230208919,4.263901638489363
SPAC10F6.03c,-0.3607454537818005,0.1673717676697053,0.09202711521499665,-0.18375625618586042,-0.08965334022659378,-0.10004871844946174,6.722814575087825,8.111305967275289,6.763054129204494,6.515897908860749,7.778470426423186,4.816539677943046
SPAC10F6.05c,-1.997876721723923,-0.9672076235755245,0.09801220055567104,1.160523917141947,0.6877125597885981,-1.0212452798363234,8.000707318511111,6.707043005870936,9.974951850680709,9.854649153225465,8.317775067605307,5.942233007341778
SPAC10F6.06,0.009102903515771713,-0.048995633218079156,0.05271865271341772,0.342162962218766,0.44828465411827634,0.4283778820247322,11.716342659757128,10.27491437983145,12.362968748341395,9.526679767929261,11.267859382728819,11.668315750708443
SPAC10F6.08c,0.037674838156433244,0.08099918557081137,0.2322739922357456,0.19916843113725488,-0.2675252624596032,-0.18985175873791113,5.937445143616791,4.4517734025987385,7.2013863692586355,5.683225138354288,3.895571962099383,4.362508635915971
SPAC10F6.09c,-1.4207124421113866,-0.7430658997234146,0.8083741606675926,-1.035921190177828,-2.065651837595341,-2.4484306357814107,3.992159540815576,7.617510396274624,9.682860576134575,2.27966344962111,6.543627028267167,3.601797001503471
SPAC10F6.10,-0.11468638045997986,0.24721273166237429,0.19731902338911392,0.02704348247582474,-0.005409009540742317,-0.05758318063867908,4.84783992163051,6.375551908750845,5.867341819981187,4.33665821222985,3.608869152608225,2.7639275161431898
SPAC10F6.11c,-0.5421612683624474,-0.5961597098796518,-0.15311085227152474,0.17850145254271763,0.5948680055201492,0.6177264331966945,5.897251277485255,5.040637210113648,5.436750535982673,7.183673709584972,7.068884293490409,4.313185932744956
SPAC10F6.12c,-3.1522242538929275,-2.8266102457061484,-2.9001467465028274,-3.2899596352058387,-3.2316135469937937,-3.5387649630279494,6.580887091170789,4.0942644649645805,5.859115806975582,4.096857147503128,2.5881799997307424,3.776140650774548
SPAC10F6.13c,1.0227778591208518,0.8444044989585184,0.3590130500491993,0.09794067858920955,0.12634157459495873,0.22641942217106473,9.30762235032298,6.489934088257506,9.605012454130495,6.354565184839174,7.842393978600542,7.2182622055365995
SPAC10F6.14c,-0.15257182008256748,-0.12560415184945095,-0.19491291301224145,-0.18032075396179362,-0.10166370361874102,-0.03652492015370171,5.343465235950783,5.021963915705235,6.482757972680379,2.972267206188697,4.295270191696546,4.66104854051343
SPAC10F6.16,0.10570611959875825,-0.0816523676738135,0.17673229176404068,0.003486398865789624,0.2740482996226846,0.08060211096988705,8.756781733280642,7.949676221159513,11.318053144325185,8.237566952780673,9.078715238602786,8.691643691791393
SPAC10F6.17c,-0.45716534342865955,-0.5367960655467199,-0.2021380321079348,0.41407725600641165,0.5717450574104781,0.617861521548603,6.505862087523311,6.929266847371503,7.075362970609852,8.46413407545724,7.877238057123603,5.4417623797607915
SPAC110.02,-0.40611158281135584,-0.24831463665759843,0.26634723239943875,-0.21275433183258735,-0.6728521675556457,-0.7112124869456722,3.2372792557250927,5.36965238829668,8.040982259604277,0.06280832348877408,4.179984157356202,2.6892956662606853
SPAC110.03,-0.6420896630890893,-0.561457977473991,-0.4637478616754707,-0.227168495000138,0.6281145403847043,0.6309881339356567,9.971218515540336,10.31597552666254,10.02985251120323,12.214533930939231,12.866038291461741,9.948667519930963
SPAC110.04c,-0.6952436449224804,-0.3729606042049384,0.09892054437634051,0.23096756726187562,0.22317911227302537,0.19959734530948456,8.066708856721629,12.059953005081713,10.594863034013246,11.361766031289873,9.142643332203923,6.076907986679871
SPAC1142.01,-0.12952539800461263,-0.018216132318672376,0.41086579249326055,0.4383251587840864,0.15733380292103238,-0.28486581926655635,5.274628310325483,6.764980555298269,6.2549773734076055,6.049017217980345,6.535186609105461,3.3365447621944773
SPAC1142.02c,-0.14294008770922065,-0.04674879412672799,0.08675441821033218,0.16275963723388212,0.23819017486510938,-0.015977694850139713,9.085498995260636,7.803768571084392,10.79701580119352,7.755834906889735,8.191661243799324,6.722362875620665
SPAC1142.04,0.13518607748185232,0.5558773184887098,0.5470722163996464,0.3344979793007326,-0.0026717719587975733,0.055033025234431925,5.12252111952328,6.663430723166321,6.400445068423799,3.3077164093751072,4.893753827640184,4.8070199862837235
SPAC1142.06,-0.32635163358939184,-0.3380464531221813,-0.15739413333103972,0.10703643802474327,0.16028123217147583,0.12568815438157577,6.571782689278627,8.141878556344146,10.987366993932875,8.632940128998321,9.044255852787847,7.438911158319299
SPAC1142.07c,-0.6828772489278156,-0.6023039034316302,-0.3366019206517679,0.3537891241895354,0.44225847086798087,-0.043760831133007196,8.593294071446776,7.87334815776691,7.855190874799013,9.618385743772171,8.586148960631363,5.70155841160397
SPAC1142.08,-0.8489018363512886,-0.5165242888908652,0.2024421709605686,0.7682049410299576,-0.2542924728451328,-0.27823122550511714,5.7163579110218254,3.9647782466113624,7.829173100048936,8.05069705950278,5.037174883362352,5.435933923760049
SPAC11D3.01c,-1.260257269830706,-1.0384649565059902,-1.8866664882316226,-1.086628457219714,2.245008069567415,4.260861880195866,5.856567232412087,7.83405295695619,5.450825716170421,10.594872300874302,15.760026655998706,13.359824664638495
SPAC11D3.02c,0.2352820719870043,0.0707161155916106,-0.45801269331396954,-0.8147427346657861,-0.8954052438128713,-1.1395778152814668,5.756112176455431,7.363057604588104,7.604889782801279,2.2149891614092194,3.9785647376051982,5.036220812303836
SPAC11D3.03c,2.6536984694294956,2.5360175505706826,1.9558142064310933,1.8138086142130878,1.7991458513463692,1.6193329912777372,6.924210263125697,1.2594898265522776,2.5911225134111637,3.2216089006675404,1.0402948773471672,2.1852995792885546
SPAC11D3.04c,-0.8362776121121506,-0.7229672950718258,-0.42920790004637144,-0.06714747675015909,0.22338431747820578,0.3501207004305657,8.454677765155065,8.28000148958985,10.388573076511978,8.773021571415978,8.35782163395743,6.295298348389336
SPAC11D3.15,1.1349696556736828,0.8766145257517617,0.308785350148289,-0.06021778840551559,-0.022941437512065815,0.31829789846084205,6.132717147743059,0.7161703189320605,3.893196693186599,4.609392927307082,5.070305243313427,7.348781952045768
SPAC11E3.01c,0.0021708682944284467,-0.18402232674968935,0.033568541099203215,0.2601974703663507,0.1715952142862083,0.33141658462919305,2.0738526563732957,2.160885665746526,4.5011915445777415,0.5020165848094258,3.2967069684503576,3.9479002389146016
SPAC11E3.02c,0.06867498822937702,-0.05276236912697561,0.0907517279835344,0.17862201806024391,-0.1461681185285647,-0.1198549278663936,4.405112114755142,3.602130318563359,6.1750266207351965,5.119224637054555,3.462432344385794,3.9577781532115086
SPAC11E3.03,-0.7973960772881312,-0.5538357704832395,-0.004242077445858659,0.4704242239734801,0.4386726651604278,0.20441856868966835,3.607597881846465,4.02308178307332,6.947471339818829,2.6804371159222766,4.3825753515275485,3.89188679867507
SPAC11E3.04c,-0.4388064915463563,-0.46722995104463527,-0.2212652769137814,0.12388649406994943,0.1580786536389898,0.09508779501020614,7.414390040637989,8.64286155100775,11.256146089666306,9.08339497741918,8.921448820774367,7.370958143893133
SPAC11E3.05,-0.30556572296524054,-0.27274512302695436,-0.05324195705198208,-0.15046167012098965,-0.8313962838265537,-0.5452724022301557,3.4275192081730776,2.8669777923229045,5.437558339210887,5.09895413791221,3.7694374771058556,4.016164592620456
SPAC11E3.07,0.10327701568170354,0.02296861295092315,-0.15633941071998697,-0.30556444545384354,-0.1231789897879402,-0.18527873935490874,8.271306513973009,9.42445093383743,10.004047095912002,7.082326492975817,8.010404507412279,6.605396971288586
SPAC11E3.11c,0.6395704903915594,0.6112231861613361,0.4963024963201483,-0.7463177001632502,-0.9689166530726323,-1.5109927688748972,5.8700212039588235,4.32761315159761,6.06299358718926,3.3764373684251954,2.6790075668314874,0.261740860605861
SPAC11E3.13c,0.2761147623288208,0.11128129947438213,-0.3106956985050545,-0.4178661280260645,-0.2754364078474834,-0.5632416869012483,7.059761421047142,6.379046537004924,7.516826909087546,6.006798478937928,4.426338889192956,5.150002108149199
SPAC11E3.14,0.20204874243578874,0.38159773748476644,0.10506839150953759,-0.048034558353812914,-0.09908833549775382,-0.3241647381658503,6.407023693659163,6.304062348343466,6.85896071678725,6.3154372584141605,5.0366554065807305,4.681257899567867
SPAC11E3.15,0.11249969251641992,0.16111344759560575,0.14165227503318636,0.0015674592221512037,-0.04052212717750223,-0.08440231889157637,9.315210958270903,12.242798054509668,12.910583892544789,8.881065624488356,10.963640566470835,10.317756618119112
SPAC11G7.01,-0.8047976558776468,-0.5736719223211246,-0.008950071227040982,-0.37938567589832173,0.21406613125703003,0.041932716838776224,4.682721540479943,8.80593705275691,10.402785591368652,6.193247059059022,8.813659498239298,4.988474406923355
SPAC11G7.02,-0.35183780025234807,-0.26905880402431287,-0.0749760421334917,-0.04541536118876486,-0.001845225371618382,0.06261701009998272,6.858016027996634,6.827789391141122,8.972794093891915,8.539767614141244,6.835105823371097,6.642506872717105
SPAC11G7.03,-0.42671846404158753,-0.5886291949746248,-0.370260073567023,0.40182441542846725,0.4397048267682868,0.46737695167322557,8.796022767050435,5.966959486820647,9.7468197770625,9.171649320949603,6.347242687479369,5.655442219099018
SPAC11H11.01,-0.21933280588068696,-0.1802909168312922,0.04543091526215331,-0.12340944520867787,-0.015300175194960268,-0.1718681530777634,5.9820740782300845,5.417416545762216,6.322060525424446,3.019472398727081,5.107619043694835,4.015584548335371
SPAC11H11.06,0.1811887510197039,-0.014232612094484568,-0.09339570140299483,-0.154785589915774,-0.004788034672604488,0.06826824226828893,8.981296318642109,8.163950752531369,7.51557377551638,7.508803030646335,9.454949044174583,6.058543502046863
SPAC1250.01,0.2727618408866477,0.24916794765942984,0.050384649516849254,-0.058105098850223566,-0.2747322686047161,-0.07652815578279515,6.312764122151491,5.51236841198464,6.089959852853439,3.69850638606747,6.445855652652247,6.427235962833522
SPAC1250.03,0.05376266401622696,-0.15344510398754338,0.06633162224158937,0.722173934323054,0.8202194233820143,0.6231002209739098,6.489720800550037,4.856047652308363,7.1265832363336115,9.307349852863164,5.0914229146798675,6.417477268050221
SPAC1250.05,-0.29368810992296634,0.06642020404272896,0.18538008267225672,0.017801836702189447,0.0026875322530915753,-0.07883438457039893,8.288715081508489,11.618131545996327,10.983527378317573,9.236197349854548,8.63682906262092,7.349245827821722
SPAC1296.01c,-0.28748907340139745,-0.24159248536656538,-0.13617886911905716,-0.25603564450594934,-0.23753447513596218,-0.24124925175710324,7.526852145264902,5.401641241891771,7.977352611047417,3.955978643996103,3.5804590367075773,4.520446276723318
SPAC1296.02,-0.13226008466372194,-0.08478145268244915,0.08294694746197268,0.3003662726593301,0.3063023804223664,0.01726850715682877,9.073083930799221,10.667795506244511,11.556828222934763,10.277309583028451,7.842621780387289,6.977842591635151
SPAC1296.03c,-3.4205225947346025,-5.031851127221149,-4.879804657246846,-3.4758939839352267,-3.823597964703346,-1.8273377519897844,3.4974450112811617,-0.27482451629339844,4.209722216098081,3.854162957350165,-0.11001358134062977,0.9347459759476063
SPAC1296.05c,0.32235581309244865,-0.008512121192121596,-0.12482438472698068,-0.1135759950844654,-0.4540546765824183,-0.2416254088782681,3.8067212159435866,5.076547319969977,6.601060356214249,2.237722472675255,3.8704680430608933,1.8077835341267985
SPAC1296.06,0.026053209983376634,-0.04894910934416921,0.010187946211306824,0.03322778802685505,0.04877247676510232,0.027833648185499504,5.605606915900342,5.329360522884675,6.521669606702578,5.363362034814246,4.8022240983762625,3.5265264609358264
SPAC12B10.01c,-0.2910011788415402,-0.41709297964480885,-0.19259592285468308,0.6433769441475732,0.4186015643198709,0.1777195376987176,7.022777505214826,4.935104358118772,7.817498745133334,8.60406799892634,4.3913842105147785,4.44241275716974
SPAC12B10.02c,-0.21489304831671366,-0.18088424824755647,-0.11864098689403099,-0.17213286758230426,-0.07515386693554257,-0.2997478310624132,7.523246159205266,7.33746376388674,9.168547950234421,8.166422795273954,6.816110182985693,7.018782120758044
SPAC12B10.03,-0.07740977719933055,-0.14859917639352344,-0.1582971470420073,-0.061384972975009826,-0.048969746180713036,-0.01660604917006271,6.278911274866446,7.046529422626313,6.858229865961115,7.277860790851788,6.340013488517479,4.421433379373021
SPAC12B10.04,0.2824212330312716,0.35707617223211974,0.06699774611043596,-0.3067587060917743,-0.2371327321508663,-0.26790995459304007,4.944074941034506,4.1009908188580155,5.778436026273601,4.923075406350245,3.6605106972689896,4.66851952623415
SPAC12B10.07,0.24840185584521765,0.0637748640076195,-0.075233417412487,-0.25132192827935473,-0.07518911376837106,-0.03456058496271041,5.371297379393038,7.251706802005398,8.952668530352373,4.123375373250211,8.681627175043396,5.956470896584255
SPAC12B10.10,-0.2837041964899809,-0.27684717355839716,-0.15468425355852963,0.1967899098281144,0.3753623664674982,0.010775677192426841,4.335499893164032,2.8171508634313986,5.809385290567458,6.441735531085943,3.0585083072415333,1.057896556119346
SPAC12B10.13,-0.9048525926286993,-0.9569832126034374,-0.3936059663045748,0.43264044740757696,0.6440322455280532,0.5372998180976016,7.402858703754976,6.4137480104215685,7.114230970966548,9.155716760382226,7.247985972938074,5.663910950301335
SPAC12B10.16c,-1.2361406412732001,-1.310110434594006,-0.4531780183825068,0.2240445778586561,0.4912963881480728,0.18065401435842302,5.522391459239518,6.112299002426872,9.871442717031881,8.892566769226653,8.827034959202916,6.236230847328444
SPAC12G12.01c,-0.4840406521302608,-0.5377683479194877,-0.17404712622059584,0.1088337780469228,0.12310200014396537,0.15622312938085522,4.87896892364818,4.558417062903638,6.58814651784193,4.856706420603752,4.016039450961606,3.5956482504009015
SPAC12G12.02,0.8946022884564873,0.894980876429236,0.251140706717084,-0.12944246537588844,-0.747839815616838,-0.5639228028828607,4.460346644211691,6.278370015747712,7.373500798551808,1.6053357050444292,5.708011817025526,3.553750957894465
SPAC12G12.03,0.6177985768424836,0.40484143997921945,0.10159945394931132,-0.16763311672734174,-0.18025019680996796,-0.4252926138072494,7.990999347255727,6.894967009587611,7.33003080685095,7.655686751455638,7.818076348844097,6.712973345434533
SPAC12G12.04,-0.2296592515296182,-0.1770198627713866,-0.17909648954555088,-0.2290250374180073,-0.19421803128536547,-0.11514765943334726,9.319717928795436,9.771082302165626,11.34068564213419,8.017484438078975,8.91301017217587,7.901531719970489
SPAC12G12.05c,0.1399395349420404,0.11841583749236383,0.16124953617872917,0.27386582535129234,0.17561594208700815,0.02570620477360931,6.653988669093148,7.321480743979865,8.971480004429425,6.135828899704589,7.631967801101254,6.987944364771776
SPAC12G12.06c,0.29445490124001644,0.13994679775230245,-0.21743953998662385,-0.2710205820755268,0.07053383471012575,0.2974491140141472,6.00040612666818,6.9451681522490345,5.849921675331251,6.4738008835549,7.755384819929737,4.218873327064248
SPAC12G12.07c,-0.5040089088510098,-0.4578114001742353,-0.051222308517489115,0.3546305944791344,0.46395563646071797,0.49719864854247603,7.348713789700945,7.7885345040003395,10.761155567187277,9.676077811725788,9.010864192514916,6.712129318025036
SPAC12G12.08,0.20583184697300902,0.15251411370893447,-0.027185953116456617,-0.14275342444138184,-0.19152947962272102,0.031035499796703225,7.3976221297087275,5.609691846315473,8.804015450136042,7.959294664219385,6.222722065942658,6.467737441830512
SPAC12G12.09,0.1150836632644201,-0.030027683178423352,-0.12219739099252763,0.08973882231017791,0.1321948260298219,0.2604901152902164,5.3839365925648615,2.1466142708144105,5.275142176357415,6.502571173967605,5.182960877443587,4.901118259267366
SPAC12G12.11c,-0.3380819779280292,-0.4080953254962506,-0.20829906775060297,0.023134379779077948,0.08567273836015929,-0.06350915009899773,5.882655697169708,4.071549781560788,7.351187577905865,6.823881148562423,3.5904777042730625,4.300836443388902
SPAC12G12.12,-0.29248263247659484,-0.21502535685230795,0.27368425754290204,0.24494073066148775,0.2144266668233527,0.6074525802539417,7.462148664256912,5.461986232529679,8.226500228148074,5.34005240083902,7.467096394756357,6.726796240593862
SPAC12G12.13c,0.5495429576320938,0.46669321262712693,0.21188439541917448,-0.034169695021845435,-0.35690219305042553,-0.22307054785216218,3.678364783221288,6.007617294799968,4.822679608068748,3.052621678999953,4.564243319593471,1.6286358684327706
SPAC12G12.14c,-0.06258290516568338,-0.020157083541247164,0.26981960036884856,0.18388717707133445,-0.35876677325838685,-0.14944820834034658,4.6969379870782,5.355204631376082,8.016347673562208,4.5559065295530035,2.9674342024158804,4.635769721600775
SPAC12G12.15,-0.14085176466848892,-0.329971457292927,-0.1091378408918384,-0.009165038133333253,0.48696306850582316,0.06901099537511075,4.902812996693118,5.686078129804617,7.112822476761073,5.270528240039215,4.87774483913874,2.9827349822507614
SPAC1327.01c,0.4322929685290348,0.3062504586869799,0.2361348352309453,-0.14718366938955532,-0.4581015505978985,-0.15813351880917792,6.434641248957709,6.2353221010459166,5.181473020459527,6.179564524552483,6.640874199454027,4.833909723039731
SPAC139.01c,-0.38960040716875244,-0.3576812130728195,-0.14554188403606078,0.374869853326984,0.49724059741585463,0.5574109117915358,6.547366854815383,5.569753864065349,8.629689413316843,8.636534980626429,4.450518611324041,4.547192919015687
SPAC139.02c,-0.051877202060868856,-0.07455811519578194,-0.39007850875221367,-0.6414549512520961,-0.6307273534196005,-0.5074951315464156,5.920761975911185,6.9986985403888795,7.343052188720286,4.7446626750601935,4.417177984573769,5.749493408308149
SPAC139.04c,0.08162172769477527,0.013471474365041675,-0.0051683938859256795,-0.08885065647299864,-0.1263209203691358,-0.23390207175851183,5.070602731570183,3.7887041848090295,6.0529807796353605,5.513074319412229,3.389714201733861,3.8179458196637066
SPAC139.05,0.19743138526386037,0.19303411524341585,0.2832756372788732,0.25298695549629974,0.6161387004091836,0.3060250669141998,3.4508737952589987,-0.8066617650428931,2.9136628262541153,4.217805419216535,5.997325473951386,9.752690291228935
SPAC139.06,-0.08193047757347248,-0.0456486182874022,-0.026844588928646933,-0.09730275188310211,-0.14235587862025367,-0.038968411387034545,5.181805005227679,5.557049900223762,5.370300800709713,4.871419396249445,4.794590792800974,3.425783761518768
