,ribo,ribo,ribo,ribo,ribo
,d1,d3,d5,d7,d10
SPAC26F1.04c,0.5756961744153912,2.6025799925242374,-1.1185278826821037,1.7029606299162037,-1.4003798223964488
SPAC26F1.06,-1.6175426816440304,3.014463487225484,-1.4545004795609149,-3.7420808403754577,1.9975346690625475
SPAC26F1.07,-4.087415900243296,5.332218894733969,-1.8584906499902747,0.09874986316093626,1.2461111665427005
SPAC26F1.09,1.8646868730125177,2.8605601520156902,-3.20720387152764,0.11980066355468555,-0.8496700124442516
SPAC26F1.12c,0.4389221573032991,-1.4707214025831377,0.08355203830207447,2.032422465256178,-2.856600502581678
SPAC26F1.13c,1.8062124073996344,-1.986386951103147,-0.6369297939162424,1.5739341597898946,-2.206689413832067
SPAC26F1.14c,-2.0754861284146973,1.9625106368010403,3.0587669847170567,-0.48967064338186717,-2.4609496467053713
SPAC26H5.02c,2.169992442032109,2.5075423747484376,-6.044869684105486,1.6011529058126228,-0.9967238809288959
SPAC26H5.04,-0.37775499478172403,0.13315327239510832,0.1173546916687096,1.998444206170518,-2.9039062213054434
SPAC26H5.05,-0.6449603130198884,1.1310933675538957,-0.8932288180845251,0.5371520061086237,-0.5876591030114051
SPAC26H5.07c,1.0509864634456765,1.7305933061469494,-4.800036139770126,3.7092893136757015,-1.4121958578293574
SPAC26H5.09c,-4.157999873319526,4.538357779947252,-1.3297988433148529,-3.008825532728684,1.2004835194257204
SPAC26H5.10c,1.4635535856863466,-2.0360629469439093,-0.20058273495006596,2.380369969632655,-3.2478458547778075
SPAC26H5.11,1.3802101701633138,2.995215290324692,1.6910569382122462,-3.2194819568097204,-1.4232570294978921
SPAC27D7.02c,0.21169251859790883,0.03277436971363823,-2.459424387186019,2.030425061675824,-2.198882035482931
SPAC27D7.03c,-0.6512263448816125,1.3481610837070743,-4.7087070168497895,-1.969465012403318,-0.9783631502035712
SPAC27D7.04,-1.7853853387032244,1.9709753035119268,3.53380508282409,-3.3017996346535865,-0.013867759691481574
SPAC27D7.06,0.32964526398886296,-0.9700463395733543,-1.0794733516898916,1.4157165051850198,-2.116094555600692
SPAC27D7.07c,-1.03363239276349,3.220567684951398,-3.2175471621453893,-1.1540681759157794,-1.2825564434834344
SPAC27D7.09c,1.0725962402546543,3.3625106474981403,-4.0421903205556085,3.9422114818334952,-1.1373870336397838
SPAC27D7.11c,3.523657020645237,4.361915993788847,-4.450819555106778,2.400369017748747,-0.26740232637499606
SPAC27D7.14c,0.10089658785201827,0.6497259300961087,-2.6110439481666314,1.5564619670474644,-2.989430900449668
SPAC27E2.01,1.0093724242608872,3.541003438552276,-1.4270315504316322,-1.5476459254219703,-1.0302764643961009
SPAC27E2.02,0.2049282104802561,1.0357980633251849,-2.67673261972789,0.646044706334651,-0.5273064598056387
SPAC27E2.03c,1.1693612581588582,-0.32753641658118937,-1.491487329042232,1.4638268858940409,-0.6159003511755134
SPAC27E2.05,1.7807480715095658,1.1962363838335515,-2.306282587837996,-0.08261973145753299,0.3617300694307306
SPAC27E2.06c,0.6407060313393789,1.5080174122865957,-0.7142479063613765,0.40025841051249245,-2.0393452704394917
SPAC27E2.07,1.809249879700685,-0.34844665831688637,-1.6917962239582574,2.292570722741373,-5.520569957804501
SPAC27E2.09,-0.6138564798294261,-0.7698476468429543,-0.5809234956843059,1.2545446925197181,-2.773336072424853
SPAC27E2.10c,3.4796966109543748,2.124064341783897,-4.188372849989891,1.4863019649911218,-2.1996948061780097
SPAC27F1.02c,1.3792869108226604,0.5122683425677224,-1.9773992781529373,-2.1935891383343593,-1.3545937779750075
SPAC27F1.03c,1.3218164349945205,0.8159291930686425,-3.065774555917577,0.6412662279555121,-1.4255649545203068
SPAC27F1.04c,0.2705355904019582,2.729704189088526,-4.183957364702959,1.2379880405044208,-1.2262106941587758
SPAC27F1.06c,0.16521286912633304,1.7711475647587003,-3.593936319582567,1.7973852457937474,-2.0474061418160803
SPAC27F1.07,-0.08854621367555815,1.7893143414169304,-1.0222865690612082,-0.9339846926768205,-1.033025876966306
SPAC27F1.08,-1.859223377806206,3.508688094925697,-3.5413643492449864,0.17059196360312967,-1.472031451723245
SPAC27F1.09c,0.10711270774465387,1.1775976083472077,-3.5431265801231633,2.156320009971918,0.5640087400346694
SPAC29A4.02c,1.507236721889214,0.20419603443075296,1.4720119073536804,-4.846029970420445,1.021382444345675
SPAC29A4.03c,1.7304879165128257,1.206318953722822,-2.970545248932604,-0.5019639005059471,-1.933386528464776
SPAC29A4.04c,1.3085713955433516,-0.6453350605933164,-2.679336099521916,0.4156973020842436,-0.10227368299581663
SPAC29A4.05,0.35047097167167607,1.0490751894296508,1.7518377409478436,-2.32127480221169,-1.9314511521779503
SPAC29A4.06c,-0.7509056648537245,1.2438471976538281,-2.6239286259597616,-0.13609526991795562,-0.23425655432915882
SPAC29A4.08c,0.8585574637455586,0.20648478284619642,-4.911541353030805,2.3789476861567014,-0.48683177958961465
SPAC29A4.09,0.4738777898351145,-1.1104146739490615,-2.293562975315334,2.8397773909926514,-1.761443269377672
SPAC29A4.11,1.8937775810090685,0.8264646022071469,-0.7977959769559853,-0.18846164926189068,-2.5777658124917426
SPAC29A4.12c,-2.2923278675182157,3.673387519689242,2.80228123248477,-0.07959215638515182,-2.6785795560717087
SPAC29A4.14c,-2.9136648992571534,3.7048563859554915,1.6048898623022607,-4.117486454143395,0.3034379381054828
SPAC29A4.15,-0.4444648671724716,2.680869601577748,0.013398071201271122,-4.423211930330695,0.6446574182820051
SPAC29A4.16,-0.08662246788464323,0.9598638522690077,-0.3949052993959876,-0.7802595877410701,-1.0639773831670372
SPAC29A4.18,-1.0182679339512708,2.941585805592905,-4.336924989163664,1.267173399674899,0.2062854297124046
SPAC29A4.20,1.7354484762728273,-0.18132890272800495,-3.240073697790939,1.5869057360241219,-1.1654890547571402
SPAC29B12.01,-0.5608624340375545,2.3460522204356318,-0.6542920807549866,-1.922462459832741,0.8420947687606493
SPAC29B12.02c,2.7347984687438616,0.47333087267568885,-4.585153642347924,3.467381641183929,-0.4875642196232022
SPAC29B12.04,2.9903493573829474,0.822777750037865,-3.685091017584419,2.013996526027306,-1.4556195412358335
SPAC29B12.06c,0.2577345724551936,1.0668420848994113,-5.569306689424927,1.9867425989380698,0.27105972750450125
SPAC29B12.07,-1.7041124622494088,3.7442754864112615,0.4073402934618091,-4.531140952094681,-1.2441080252410184
SPAC29B12.08,0.3862992887680141,1.858185190150179,-3.565274726100749,1.017654333071734,0.23098886183763412
SPAC29B12.11c,-3.0570877113392054,3.0982498861258154,-1.0698224933670843,-1.2995170409092909,0.28161979809428495
SPAC29E6.02,2.080383478100964,2.3523160544940813,-3.4401684213981225,1.4566467456923764,-1.562150681951712
SPAC29E6.03c,-0.7528217644590631,3.594913276416439,-0.9628450498769334,-3.863774711328825,0.11187373427985436
SPAC29E6.05c,-0.19864604919491047,2.115750855622193,-0.9941040267453563,2.5702244425176435,-1.818265686830915
SPAC29E6.06c,3.513622383367376,0.4995580116491478,-0.06921159583492731,-4.054625587521235,-1.220428536940823
SPAC29E6.08,-2.1151237675221957,3.3022235671093405,-0.7498881159328015,-2.645093365238006,0.31282077965659916
SPAC29E6.10c,1.8993081943724883,-0.01909071444578192,-1.2780389870880615,0.7563208776306363,-1.824376010565076
SPAC2C4.03c,1.4480737703324085,2.1672805677421545,-5.085427411473605,0.15139141578008974,0.44267430684423825
SPAC2C4.04c,-1.8921309300754503,0.05500068874880082,-2.9243647898494376,3.5500049970117744,-0.5274206375999002
SPAC2C4.05,-0.7638064088333891,2.8693546497458176,-2.134106450700557,0.20599560343243972,-2.4352205154194646
SPAC2C4.06c,-0.9486636346256945,3.057003158365347,-0.6725398083542222,-2.3735176084879175,0.30072858710438855
SPAC2C4.07c,-1.5642451270637654,0.9957361949227144,-0.31607962920954513,-0.42450304770116176,-1.6909124620707567
SPAC2C4.10c,-0.5137357132614095,3.703647995986758,-4.440698837982437,1.7394598448016287,-1.1635987200905404
SPAC2C4.11c,1.0665986039073312,-0.6779110853352908,-3.4326693364943512,1.532931502018985,-0.31972121455995506
SPAC2C4.12c,2.1545142140419986,0.12483756534070967,-2.5520288946977403,1.2919320000020966,-2.3349649675802704
SPAC2C4.14c,-0.7908420650543562,1.5901535161875842,-1.7683145244737188,-1.5498770915769629,0.15781769592117678
SPAC2C4.15c,0.021716818523697334,0.3007844569591889,1.0202132583803394,-0.5909641965345322,-2.2308875444316234
SPAC2C4.17c,-0.6212647706498391,0.6549350607725017,-4.908923602940156,-0.7409912537546057,-0.11089359227431395
SPAC2E12.02,-1.0468493982507345,0.15536230060201905,0.1613039504060012,0.9374514828465568,-2.0092482334411645
SPAC2E1P3.01,-0.4416443487542292,1.5682051537022934,-2.470446467804322,5.5142855606871315,-0.8420760657790467
SPAC2E1P3.04,-5.645461303535274,-2.805299420440683,-0.03385022130040882,2.5226502351052695,-1.5874787748757728
SPAC2E1P5.01c,-0.8192670042867407,2.609410936140165,-2.011875114986979,-2.05054321279283,-0.052264885726474475
SPAC2E1P5.03,-0.6621408432789444,3.107233138323961,-3.4567515323665914,-1.1961477940633083,-0.09214724871397006
SPAC2E1P5.04c,2.0486640155529843,2.4195315976926617,-2.384995439689174,1.652281882240339,-2.6659865156521505
SPAC2E1P5.05,-0.6351165324744628,2.0880188296091573,-1.8622934215436002,0.35514468132744703,0.18796068767795493
SPAC2F3.02,1.5590013996177108,0.09402688171557827,-0.9216286533602265,-0.547304358657553,-1.5586315905198056
SPAC2F3.03c,1.1487481449603925,-0.6624446122015941,-3.1023294541874256,2.4152080512105547,-2.026533717185049
SPAC2F3.04c,0.5205742860776779,3.247076610420444,-0.02434241954372851,-2.9430060409748773,-0.5228587583885576
SPAC2F3.05c,-2.815779994706136,3.1428234721503374,-3.668859194222813,4.164076682613755,-0.40293996765112805
SPAC2F3.06c,1.9244126757031763,0.703631983486642,-1.3207328058698424,-1.0452368101989107,-2.4944447278359783
SPAC2F3.08,0.6908717250558762,2.854608733980773,-2.392577686313661,2.353242473545885,-2.1864095518447737
SPAC2F3.09,-0.024701751908104974,1.9231773155279166,-3.6339541915750013,-0.40051589510031427,-1.4297437360808383
SPAC2F3.10,-0.11679577749018222,2.224912959574719,-2.2393808257442354,0.11636690094494995,0.414572680188785
SPAC2F3.11,-1.0535940961593209,-1.5488282175009003,-0.4041413901946651,0.9626341425085823,-2.4940304132751576
SPAC2F3.12c,0.9872287863557081,1.519560182774141,-2.3062652670871473,-0.6786835653450289,0.5238110564870184
SPAC2F3.13c,1.1677247657554357,1.7377758163956587,-2.4674961640173887,0.2026719487324966,-0.5610778295649608
SPAC2F3.15,0.8168202911041034,0.8312961134466654,-4.4376258445627235,0.43557512963346223,0.002046789256985093
SPAC2F3.16,0.1426318392346051,1.0704404741125764,-1.4325769216667261,-0.3872411642419058,-1.41243396134249
SPAC2F3.17c,-0.30796737920558215,0.6625811594665745,-1.0080201023869026,0.43162056584048436,-1.5882521685106585
SPAC2F7.02c,0.5421094254756085,2.6281448021981557,-1.7315057321322458,-1.1013337996179517,-0.20475237416220615
SPAC2F7.03c,2.401184900083205,2.162409064415945,-4.574151029085372,2.2713766804786086,-2.352551296979426
SPAC2F7.04,3.213676030551632,2.1291922823803926,-5.31410723280593,1.5478566077007914,-1.5006363102507443
SPAC2F7.05c,4.261584649545172,1.1869398423261064,-0.8801301783786109,-1.3040132832477438,-1.6689574162046155
SPAC2F7.06c,-3.198641856994498,2.222297744902775,1.1070240362487782,0.6591432186428232,-0.26141422644550083
SPAC2F7.07c,-2.34486260080463,3.4895443970969406,-2.1520021226806216,1.0621642066609276,0.21658136687594087
SPAC2F7.10,1.889928623381632,-0.8684564470528517,-0.9909614403918039,0.7558321268842954,-3.556193874339521
SPAC2F7.11,-1.539981260339803,2.3493404096926573,-2.62899212314929,1.3035765480475456,-0.09725050560442305
SPAC2F7.13c,1.2380137646097262,-1.503718033818446,0.9276655109345615,-0.9813833343860177,-3.3546937576625186
SPAC2F7.14c,3.0712376856175503,1.140212012884664,-4.1261293532643695,1.5016172249269983,-0.4821506929851891
SPAC2F7.15,-0.3924075024294478,1.9590241059948674,0.28744315684938737,-3.33963797389731,0.4912414506284257
SPAC2F7.16c,-0.3925515150831327,1.6140641575826278,-0.9287662527675602,-0.8708335556865707,-1.8903442902448284
SPAC2F7.17,1.486301956293958,1.0798546954237453,-4.503966596603039,1.5801547211471614,-1.4305426390700668
SPAC2G11.02,2.227337878654337,1.1051032411838762,-5.352995013744184,3.8589731732806656,-1.0781578264394285
SPAC2G11.03c,0.5466745671850806,2.025334818001321,-0.5734618350210976,-1.613699012396209,-1.8649241126875005
SPAC2G11.05c,1.3349511760765527,0.10613600234472909,-0.7889288792503653,-0.17348282739147347,-3.5747903518876605
SPAC2G11.06,-0.6334499847646811,1.547933655373285,-0.22443012144541008,-1.139000827853673,-2.77465216977671
SPAC2G11.07c,-0.22974114298957815,0.5388987757229877,1.7178374671338723,0.7672091208486282,-2.540303356682319
SPAC2G11.09,0.5354695230128197,2.9068828271719234,-5.492454339479163,3.3981320373209907,-2.3996760460730924
SPAC2G11.10c,2.314621773988444,1.414958910757096,-4.870756308458982,2.9463558557577887,-0.505918877007276
SPAC2G11.11c,1.0281393546611692,2.030708565619525,-0.6981909811566362,-1.2480817075747224,0.3647090336924892
SPAC2G11.14,0.7891809332638586,2.4978808897995686,-2.3573026046472245,1.7220613581547202,-0.9585067569848054
SPAC2G11.15c,-2.064910391222541,3.123237462409784,-1.9720882915099525,-2.234265743923597,0.9833589810102552
SPAC2H10.02c,-2.849406417291285,4.686690869396514,-1.9630901435351111,-1.3357683446831805,0.4222272062910344
SPAC30.01c,1.6493369434897396,2.8215994422304984,-4.321011837555684,0.28111009848001345,-1.3703943244923926
SPAC30.02c,1.0543549924239235,1.1521207597361407,-3.116810191882035,0.034435288867662894,0.2462770537305201
SPAC30.03c,-0.11782596286252822,1.3661393920715437,0.4032769489232102,-2.9293141114990684,-1.1073306788729926
SPAC30.04c,-0.44158761413828795,3.724593307374718,-3.6402306294330193,-0.7508515776903373,-0.7826658844250298
SPAC30C2.02,2.307061464298542,1.4852622465224554,-3.0663852370782347,1.1096008059200617,-1.3562437966695455
SPAC30C2.04,1.9358675936263374,-1.0199375109218476,0.29876852625839767,-0.5931374429186711,-3.235036097068985
SPAC30C2.06c,0.5529631481703436,0.7303085108424536,-0.3873084089431851,-0.08540449460299815,-2.3688070424871355
SPAC30C2.08,-1.4074993024282687,3.7476274319693292,-0.8150509450015573,-2.6369825511255156,-1.5103269531361905
SPAC30D11.01c,-6.205741067892155,1.0432137527362475,-2.73010281545866,2.235770105904761,0.4549915411537473
SPAC30D11.03,0.870415433078727,-0.24068321271061777,-1.4379819604337731,2.308352152846708,-3.478344250147762
SPAC30D11.04c,1.9638521422314827,0.6787480508902162,-2.9022844608752267,0.4170539171881984,-1.0723114857486937
SPAC30D11.08c,1.6769599556601609,3.2738646193173118,-4.79727352699824,1.132629369052153,-0.29969131473939026
SPAC30D11.09,-0.923714700781316,3.382608116290423,-1.3330207768437319,-1.244261936502073,-1.3458446857027035
SPAC30D11.10,-0.6178765069468755,1.3157648384448004,-2.697231481877592,0.6046999907001789,0.39708393763498817
SPAC30D11.11,-2.556698719745337,3.327564513965309,-3.450747610120115,1.2793492956536046,-1.779248089080328
SPAC30D11.12,2.968105111620469,-1.9748479200695037,-1.7474990598863815,0.7096235620013776,-1.1651180485697221
SPAC30D11.13,-0.22650083904268925,0.3356191374740778,-3.3549376150158556,-0.46083655087089337,0.35115405397334687
SPAC30D11.14c,1.925015495394673,0.6326727009658821,-3.286568357028533,2.8013006847435857,-0.4113293743477655
SPAC31A2.02,-0.029663198726591844,0.9979574100641644,-0.8083265867444647,-0.32843475859183613,0.5459473248527322
SPAC31A2.03,-1.2234492092548708,3.373291015366335,-0.5524440364219529,-3.0166224392870236,-1.323985277849701
SPAC31A2.04c,-3.230644281756545,4.768870523173597,0.1132130171411152,-3.903150564814193,-0.007054040899115321
SPAC31A2.05c,3.467432620781487,2.780398838879364,-4.4878871457463205,-1.26424665196483,-2.2776973699079885
SPAC31A2.07c,0.04079903338799262,2.2394218244207202,-3.2222264213590543,-0.3376182916294046,0.8451505087328361
SPAC31A2.08,0.06890172854608778,2.7175806299059007,-8.201581042456446,6.450599334741634,-1.2797917342562535
SPAC31A2.09c,1.1857608999043991,-0.6513625193714416,-3.1601414911322703,3.401744031386298,-3.8257298386463803
SPAC31A2.10,1.6114055417377133,1.8742346492841166,-3.4111133895156476,0.24904095108679014,-0.08855937942992176
SPAC31A2.12,0.7851087558003638,1.7797056787302825,-1.6916827562193895,1.7703390483319215,-1.759464566389238
SPAC31A2.13c,0.8512051972312058,0.004644283868407761,-0.5266804718999829,1.110998215187144,-3.7237328986107245
SPAC31A2.14,-0.588076308182063,1.3117860022020258,-1.2866522488396681,0.8961122011541152,-2.688162252545196
SPAC31A2.15c,-0.5407316977363683,0.9887449695567234,-1.2509431922543115,-1.9935226144515137,-0.5123662732745005
SPAC31A2.16,-0.6586251404706553,0.9462111230884185,-2.314910439734108,-2.5533994123564274,0.6531516417446661
SPAC31F12.01,-0.24617022671697875,3.382705055800483,1.6559043554308337,-5.960717887096074,-0.09214728463990607
SPAC31G5.04,-0.5295166817723764,1.8938706315045692,-2.840986071001618,-1.061138333244564,1.804686300384164
SPAC31G5.05c,-1.1938346686796537,2.9530865221142557,-0.2012698672432407,-2.782652536037488,0.5238092992163939
SPAC31G5.08,0.10061060855144444,4.607853120206487,-2.747557778974315,1.36426858127777,-1.4382210986414394
SPAC31G5.09c,0.8867518503798468,-4.3283729423826385,-3.4799189001484567,1.1109982377323133,-2.2999251868617216
SPAC31G5.13,-2.887536732894951,4.089680305098623,1.0634329293895366,-3.6604398252604398,0.1790275633386642
SPAC31G5.14,0.11895308435830554,0.8067865421286315,-0.6706838110687716,1.6744323248856716,-3.614457018792213
SPAC31G5.15,-1.6361420926247785,2.2141222629508697,2.3199527223107266,-2.8258306217850233,-0.24533421038056158
SPAC31G5.16c,-1.9148235573668462,3.3420367709902656,-1.4539428716279676,-2.1721047198444925,0.7480282227884167
SPAC31G5.17c,2.20139922766446,-2.5262694476001286,-0.6151972659774856,1.980367220633962,-2.256706877332581
SPAC31G5.19,-1.5374578335456524,2.42633025182613,-0.683101093823403,-0.8789413727177289,1.0768976999078186
SPAC323.02c,0.9861649031947772,3.3711830913298133,-2.2926899394834326,-0.1481371815803545,-1.6651303429195394
SPAC323.04,1.9498726544959082,0.8449754117241897,-4.849933672682072,0.8245734137714003,-0.3723986149522118
SPAC323.06c,1.838795328983391,1.9883136645446813,-3.746129658650691,2.277682651969961,-0.9707286741429213
SPAC323.07c,-3.5197936393512412,4.001640790179331,-0.8027489458814401,-4.484165358981576,0.9469122351751968
SPAC328.01c,-0.3301184985032588,1.9113008851604825,-1.405924033539831,-2.2762718438855423,-0.7754007256716555
SPAC328.02,0.5381072780024327,1.5954364356019415,0.06674568745808607,-0.71641114131815,-2.622693174712788
SPAC328.03,-1.518761715663424,2.709614072070541,1.269349996655592,-3.027420188956212,0.25105629277643793
SPAC328.04,1.104961784297255,-0.36415668730436757,1.920276089025923,1.1870378692611068,-3.868100631771898
SPAC328.06,0.812855488697485,1.2726957231453468,-3.045546252725194,2.8219422709311055,-3.5016219432616404
SPAC328.09,-1.4998082373709813,-0.3641262098797169,0.34997002942813893,3.4597545340922764,-2.9373287725496633
SPAC328.10c,-0.021133334593873343,1.0213292907613507,-2.244801778674871,0.11708079420520612,-0.8430607477578
SPAC32A11.02c,-0.6561130253449559,1.1441442382257874,2.814079180340997,2.7762549552145757,-0.19549337047012116
SPAC32A11.03c,-1.1466678716743282,2.6326527649233578,-1.8894236069206336,1.3667614610418246,0.210285121546403
SPAC32A11.04c,1.7754044942483844,0.1913680189186593,-3.5390703524426517,2.2542876847498956,-0.3422142403338029
SPAC343.01c,0.23477114863199322,0.24715774900972765,-0.9622858362465792,0.6572284548421559,-0.012733249525913592
SPAC343.02,-0.42570947338391907,1.9582825480763422,-0.4691546751823221,-3.246695551813966,1.0446070966208278
SPAC343.04c,-2.5183233354535384,3.5812859264171264,-0.3957374457291891,-0.9466801056441732,-2.13360638330553
SPAC343.05,0.6070134832249998,0.8533088604903689,-2.602874201185454,0.7293099262029346,-1.7429026797986351
SPAC343.06c,1.8845359613623982,2.647641104886218,-3.3396245322902223,2.0659511501139853,-1.4866122244957944
SPAC343.07,1.4982287554123899,5.8769866029901525,2.032305731748055,-4.533715341707021,-4.601606522247188
SPAC343.09,0.8523507126673158,2.247642799658804,-1.216234288762081,-2.220544400383835,-1.5245761221482272
SPAC343.10,1.5140166697803314,0.7033028702983737,-3.379935320064855,0.3667368531969313,-0.82785036558003
SPAC343.11c,0.6701430089064009,3.256589538191557,-3.4460681015736068,0.6822386536213934,-0.6308661725278042
SPAC343.12,-1.181144150726265,-1.187491730579258,-0.9830693070565486,8.595363697950955,-2.535156600953986
SPAC343.13,0.5030672199878761,-0.8103375432510855,-1.4442181943087047,1.070705358547104,-2.4787497474363804
SPAC343.14c,0.07177934746588388,-0.4789542565103373,1.03020146244822,-0.47728167024162005,-2.464636644643967
SPAC343.16,2.268255723695206,-0.774260696754717,-1.839382113736816,0.8804995103761977,-2.8479245124710864
SPAC343.17c,-1.664398579927746,3.9399725592400783,-1.3606336482913832,-2.45453689256673,-0.12028501917622059
SPAC343.19,0.9572464141407488,2.9370107120608084,-3.843244237162949,2.1026761462584274,-1.9526270190665964
SPAC3A11.02,2.3094627733771116,3.1448172765366724,0.9193864259531548,-2.880861686774508,-2.1139245194017073
SPAC3A11.04,0.4113363317746952,-0.6201926664739768,-1.4826154378305203,0.2166797189567271,-1.9497098539836233
SPAC3A11.06,-2.2891218461857936,3.269429702683795,-1.868823897472172,-1.0756603666532447,0.26795370157667175
SPAC3A11.07,-0.7101551092099747,-3.399013961440149,-0.04821055878693681,0.627176107068264,0.5227201435139266
SPAC3A11.08,1.861342321637664,2.0524546605619856,-3.2400832708227933,2.256807843073077,-2.342792308227293
SPAC3A11.10c,-4.440981572802155,2.037454393017552,1.3007909246252547,-0.8550263847127537,0.8734890001362272
SPAC3A11.11c,1.2567299237682743,1.4328382912826214,-2.6162316031231523,-1.2845482888684199,-0.7598502423287794
SPAC3A11.12c,-0.25099707252431,1.57720266260759,-1.8673435227189206,-1.0841848472517972,-0.5184712966392375
SPAC3A11.13,1.081817545507377,1.038209125537275,-3.6363280966022664,2.310834420702802,-1.0926483055663612
SPAC3A12.02,1.2628819995258613,2.8606192340045897,-6.447997457053211,3.985636688249998,-1.3085234694106154
SPAC3A12.05c,2.1026761431629875,1.5852115892228005,-4.3742134121677445,2.6059538921756573,-0.5275936849322775
SPAC3A12.07,1.5966932553726725,1.7095449165003522,-2.555982913807634,1.6029981837622618,-1.804668077965573
SPAC3A12.08,-2.519772090783187,2.8111020613398425,-0.9305967489317561,-1.6567567620877686,-0.1426605738864941
SPAC3A12.11c,1.9623129737301976,1.0448817317956278,-3.9337801066992033,2.5654072514226436,0.16057351817140653
SPAC3A12.12,-0.34376746202060815,0.7274082892736677,-1.9941078985154306,-1.5880839203834047,0.04814314790117269
SPAC3A12.13c,-0.7772579767607839,3.170219103478794,-0.24401417748902077,-3.7272610025952275,-0.8978925850984147
SPAC3A12.14,-1.3919169903061874,3.6175044075133496,2.602603891051549,-5.2292491119650535,1.1584763164209004
SPAC3A12.15,1.721853702474918,3.0719177923422034,-2.0688717991284165,-0.2494179754011645,-1.7996500345492512
SPAC3A12.17c,0.671710336771774,-1.205813373156965,-2.0764289948033183,3.5968796678378445,-1.7685039914605998
SPAC3A12.18,0.68062140955365,1.47405575223382,-0.7145957792647142,-2.268061456089562,-0.9685844118422535
SPAC3C7.02c,-3.357324197810632,1.5574736738128987,2.0701840997543783,6.437008738095184,-3.512891574854244
SPAC3C7.05c,-4.046351758835231,5.101711455387692,0.46798003617693773,-3.433269384800334,2.0889733502288967
SPAC3C7.07c,-0.6017198466208376,0.33741106518462693,-0.4912933295448578,1.305026323557704,-2.7009076572726434
SPAC3C7.08c,-0.7248004212347858,2.539063828167863,-1.7215812448507934,-1.4627794895912212,0.8005872151370657
SPAC3C7.10,1.8664178810494096,1.047597635044113,-2.8771482527530807,0.5155894470502584,-2.6389958503938304
SPAC3C7.11c,2.506624775645907,-0.2156904485149429,0.9254683153540562,-2.5861789809584526,-3.1400779657821936
SPAC3C7.12,-2.9723660068502795,3.33532348362899,0.2097269924693963,-2.8421009172420635,-0.7189298650825244
SPAC3C7.13c,-0.8086252458373462,2.614725587078608,-1.6675230326610002,4.860265287669545,-2.6080777389494063
SPAC3C7.14c,-1.405918842204617,1.1680526255718338,-1.081618712689484,-0.8218515583532158,1.372792651952512
SPAC3F10.03,3.321520665273968,0.06637081927220834,-1.5328625374186942,-1.1601846722181577,-2.094637177717611
SPAC3F10.04,-2.5237652926096557,3.767257893432898,0.1677457839244223,-3.639161963797674,0.5802781142062186
SPAC3F10.06c,1.444785824749145,-1.0356831159711701,0.78691645488842,1.3218135043143615,-2.8049061444137213
SPAC3F10.07c,-3.320632385539491,2.6484586276949518,5.435301579736092,0.12988204669996506,-2.286073547669144
SPAC3F10.09,0.6855730833040896,4.879155194510554,-1.7763806088045007,-0.04913090998463332,-1.317926860545283
SPAC3F10.11c,0.931118119285256,0.7489890336011857,-0.5722284271841591,-0.9476829550387409,-2.635421068498546
SPAC3F10.13,-0.2673332123117813,0.5883401871984857,-1.861688720196728,2.0490429568765123,-2.5266172089421737
SPAC3F10.16c,1.457710152064534,-0.34535156122669797,-2.730102914739379,2.304482917964915,-0.885525797432539
SPAC3F10.17,-0.5851718898544487,2.5880072163334473,-4.0513691091610475,2.396727724317734,-1.9327873794585617
SPAC3F10.19,0.4428769441508358,1.1077348042234032,1.450982098584845,0.6433727939790774,-3.526654435559399
SPAC3G6.01,1.7574314785061276,-0.03778315796577747,-2.0805567432643377,0.982737993681833,-1.6153860315677466
SPAC3G6.02,2.244352109335625,2.525542269099736,-2.953925114262738,0.9643670209239943,-1.6221118202094305
SPAC3G6.03c,-3.367570869916748,3.600555395432992,2.8874108005005166,-3.2631142387859278,-0.14384713797416815
SPAC3G6.04,3.247810261985248,0.7134416509462529,-4.8241789738506835,4.336352479809827,-2.7097079119597236
SPAC3G6.05,-2.285768403173117,2.3723193246592924,0.8911666456140717,-2.3084327278793584,0.9295487152816797
SPAC3G6.06c,-0.13755804549931838,-0.3934690816614168,-2.9229835765358385,2.5455315446020133,-0.13754915855115346
SPAC3G6.08,1.2489655975635578,0.7608502440735663,-4.105532452603011,1.5366126572847598,-0.5552141649552613
SPAC3G6.09c,-3.6739798742153047,4.152093614097003,-1.3366270593847203,-0.17449683886463863,0.0868991593611037
SPAC3G6.10c,-0.3752355028167562,0.3388792538426113,-0.8681823894785463,0.925242754848826,-1.8713073718113913
SPAC3G9.04,-0.49675026862587046,-0.04142790716869005,-1.0688274630162384,-0.00699221833628183,-0.8241790170284826
SPAC3G9.05,1.3349268434933732,-0.2472016100002623,-3.8810663176994145,2.3205309092167012,-1.8564082257125731
SPAC3G9.06,1.0094766945825855,1.2946456542435048,-2.586909117714444,0.21370436220254163,-0.527306429242822
SPAC3G9.07c,0.3805781586977046,-0.27874859506977323,0.8751287145954594,-0.7060145185234488,-2.31603211179309
SPAC3G9.08,-2.3779655510397038,2.7054895607229894,1.7788630051431786,-3.4589900760250885,0.9022061921133622
SPAC3G9.09c,3.5431438649358276,-0.24299115646445735,-3.1014887407228127,-0.4303529440282059,-1.4396105135231325
SPAC3G9.11c,-4.76765012568115,5.186930752377646,-3.820310686568801,-3.08901736470965,1.8571325567356123
