,prot,prot,prot,prot,prot,prot
,h0,h1,h3,h5,h7,h10
SPAC144.02,1.4259991200688804,0.6307553741043423,0.16888007496012128,-0.006072600455496674,-1.3058538598290095,-0.9137081088488378
SPAC144.03,1.3468282707844155,1.1388550572522487,-0.11373243725149855,-0.771750192855949,-0.7898973272577176,-0.810303370671499
SPAC144.06,-1.568725292767393,-0.7644729968862038,0.09806592208934985,0.9256711315289666,0.9944758605912567,0.3149853754440241
SPAC144.08,-1.0979969911144492,-0.9636410709354253,-0.6138543886929971,0.9018340992148947,1.1134837222804639,0.6601746292475131
SPAC144.12,-1.0206109911970116,-0.46041162107438677,-0.5546140054508637,-0.49259016294364755,1.254968639974067,1.2732581406918428
SPAC144.14,0.5413658690020654,0.35094207846062314,0.7217414628855648,0.6249131707617047,-0.35598318204374946,-1.8829793990662087
SPAC144.15c,-1.5145685210425783,-0.9577735640288384,0.25042628404734474,0.8888522508058677,0.5125007179326463,0.8205628322855582
SPAC144.16,1.1141928004636188,1.069277457527977,0.39769001635130563,-0.716157796919039,-0.6122953185406003,-1.2527071588832623
SPAC144.17c,-1.1621513000707524,-1.3237859194605048,0.1434644027644235,0.7518937928365538,0.9471085966214731,0.6434704273088069
SPAC144.18,-1.2945263279005808,-1.2818638613219746,0.7199253032790166,0.6074525305818205,0.7073303175019275,0.5416820378597909
SPAC1486.01,-0.09697937565874151,-0.4829417939740781,-1.1719638219589232,-0.5404549967924789,0.6643193380657932,1.6280206503184294
SPAC1486.02c,1.2392095167781574,0.9083261333913766,0.3612819340025253,-0.9849803505712055,-0.3274347132881186,-1.1964025203127353
SPAC1486.03c,-1.5367586507319249,-0.8850139873704185,0.34182618390990416,1.0978544604794858,0.33176449588939194,0.6503274978235616
SPAC1486.04c,1.3450343293675213,0.6363864075587666,0.20635874987380404,0.05080150639981975,-1.4621518642380935,-0.776429128961818
SPAC1486.05,1.1716110922277505,0.5831998846051835,0.016527059055674028,0.3282094908313351,-1.7480433463774079,-0.3515041803425353
SPAC1486.06,-0.20633223924350566,1.0384939664668116,1.1647351165116446,0.047811956777566694,-0.5588641768600012,-1.4858446236525165
SPAC1486.07c,1.4979653390587853,0.847155998073415,0.09212764816948468,-0.7230016100797231,-0.9947567040785599,-0.7194906711434023
SPAC1486.08,-1.3183901927945272,0.20775789810037523,-0.9966183731043015,0.11219608770211205,0.6638160205098899,1.3312385595864522
SPAC1486.10,0.5301777973865717,1.1677568247384253,0.19383443470407796,0.49685219009727,-0.8641092576879333,-1.5245119892384118
