,prot,prot,prot,prot,prot,prot
,h0,h1,h3,h5,h7,h10
SPAC139.02c,-0.051877202060868856,-0.07455811519578194,-0.39007850875221367,-0.6414549512520961,-0.6307273534196005,-0.5074951315464156
SPAC139.04c,0.08162172769477527,0.013471474365041675,-0.0051683938859256795,-0.08885065647299864,-0.1263209203691358,-0.23390207175851183
SPAC139.05,0.19743138526386037,0.19303411524341585,0.2832756372788732,0.25298695549629974,0.6161387004091836,0.3060250669141998
SPAC139.06,-0.08193047757347248,-0.0456486182874022,-0.026844588928646933,-0.09730275188310211,-0.14235587862025367,-0.038968411387034545
SPAC1399.04c,0.6965029266644817,0.1503280216789712,-0.8532237132446105,-1.8037279573510454,-2.0664372426106765,-2.250728531501129
SPAC13A11.01c,0.10189720175362509,0.09831941685331665,0.44420139453653995,-0.9445436133786366,-1.506585822097223,-2.5201244025512635
SPAC13A11.02c,0.67055387950539,0.45750962205094675,0.02990136373927794,-0.16608037546642532,-0.14324470866351519,-0.5494598314271064
SPAC13A11.05,-0.2363770244906577,-0.2276108046553021,-0.24267888112211686,-0.06996255804763307,0.03815995851251613,0.07862715927812584
SPAC13A11.06,0.7376038832249778,0.471938640961015,0.19175842393025594,-0.16629922542582481,1.8877214844388752,5.913974793216148
SPAC13C5.01c,-0.4109202231632468,-0.4813297468760929,-0.14308307751132981,0.03675583870783021,0.03926630564989753,0.04826001430066066
SPAC13C5.04,0.4199513778262358,0.2206958349218204,0.03748361142011784,0.7240989355758525,1.0233022960067844,1.8375576345460296
SPAC13C5.05c,-1.1533518212811362,-1.2383850965271268,-0.49638110169961797,0.8108052099499922,0.925488665420773,0.8492701136839644
SPAC13C5.07,-0.5206441425633552,-0.2987447582384364,-0.10090719020561999,-0.09810551398472876,-0.17390440638338714,-0.1907948911318858
SPAC13D6.02c,0.774515072870126,0.8306056498331242,0.39597786003957763,0.2628257699301874,0.08684616418882399,-0.08620280561016716
SPAC13D6.03c,0.14675670675957023,0.28703649181747304,0.1944748328751235,-0.016210044683713457,-0.10387805972201528,-0.07334731459616504
SPAC13D6.04c,0.2531615788900425,0.14739820210598353,0.048100511842211244,-0.01156251349000396,-0.23725690057100912,-0.15235308371381828
SPAC13D6.05,-0.09390269006376566,-0.11560938889405056,0.07335735638801232,0.30657980724049666,0.2600701713690376,-0.04354048800339131
SPAC13F5.01c,-1.1846668011020132,-0.8321835122671855,-0.24646785748808775,-0.056763178456362,-0.33720829878462844,-0.31712928115476263
SPAC13F5.02c,-0.4187836612643633,0.2971406925016989,0.6390779193594696,0.06215633137450513,-0.5944056601063441,-0.8261966959501483
SPAC13F5.03c,-0.7967480794001552,-0.9353090694191013,-1.3847126857688479,-0.13209519092983782,2.01285159899576,2.2155153871441855
SPAC13F5.04c,-0.3274298991196576,-0.26076628679561364,-0.08095390948522072,0.6398434183440808,1.0165300975262965,0.8822400773581645
SPAC13F5.05,-0.8525586533159166,-0.6345736096361178,0.2686608908839779,0.624303418807869,0.671269729187475,0.47282128988703676
SPAC13F5.06c,-0.22541147593640032,-0.19342109986948045,0.11363724596593971,-1.4610761079918056e-05,-0.003380045888833789,-0.07494000316679189
SPAC13G6.02c,-0.057685142753176204,0.009659026071748655,0.14283608152440283,-0.009455880766080189,-0.047520011800641505,-0.0757361182492794
SPAC13G6.03,-0.11559698082901512,-0.42731017289262585,-0.37746109108085674,-0.0009040455605741016,0.05556360304810719,-0.08607035228441326
SPAC13G6.04,-0.023101962039454187,-0.030255032047152117,0.14317068299949898,0.33917759816454035,0.4126970762131303,0.3340612628137673
SPAC13G6.05c,-0.18875969040640905,-0.36992460241005276,-0.23895807913923764,-0.14736219283159221,0.17920365233160993,0.332935123997826
SPAC13G6.06c,-0.0242443626245668,-0.1794876194516205,-0.2419624481477475,-0.24517143596267618,-0.2403789625640076,-0.1576293537028043
SPAC13G6.07c,0.04040191836410112,0.1073600646446483,0.09041219360923591,-0.00038440237424642123,-0.052061820231673404,-0.1164441530953675
SPAC13G6.09,-0.6682228198433511,-0.33207180247775897,0.006482731568442968,0.2559799351732706,0.2453083724941324,0.19541672914511357
SPAC13G6.10c,0.22848557786819862,0.2806932759639597,0.6440794094751117,0.34224574982478134,0.45750006675263843,0.41450118198057356
SPAC13G6.11c,-0.017184530926949323,-0.114171746651903,-0.07603185426690817,-0.16936262919355027,-0.33901405187347877,-0.584888331189984
SPAC13G6.14,0.15719227324136567,0.1296967988227071,0.2154394115817476,-0.029397019385933615,-0.13899716007890847,-0.3845177163820811
SPAC13G7.01c,0.25116911846337964,0.13013590880641432,-0.25500620610333463,-0.4482052327814533,-0.40936084161347885,-0.46370920880730415
SPAC13G7.02c,-2.064262399398431,-1.4885935028043469,0.4155909501122237,1.897536289353757,1.9456503353305623,1.9687473077930073
SPAC13G7.03,-0.5836938133681129,-0.4760633794618038,0.14418836685451536,0.05513276245206579,-0.1091288635617256,-0.18345718016480522
SPAC13G7.04c,1.4586724769065342,1.1765854178894495,0.7579498495107097,-0.8871891441084198,-1.1147492185347496,-0.7276599129109906
SPAC13G7.05,-0.3062397897417245,-0.4507892826355758,-0.5473192045043549,0.22579422932564544,0.42511845411405397,0.3116754013725117
SPAC13G7.06,0.2568706363477217,0.18607765968815676,-0.21782168362135057,-0.44177348455050164,-0.21867097186442944,-0.09609397914374071
SPAC13G7.08c,-0.030417242030630183,0.18372011258838572,-0.07688657063984503,-0.15646995193469204,-0.21099519678968953,-0.1683495533509543
SPAC13G7.11,0.4744100065779457,0.21158861957096348,-0.09579358908547922,-0.2926815968218311,-0.05842896084468128,-0.17788516201845422
SPAC13G7.12c,-0.2811627513270117,-0.2949794218165355,-0.14356378524681573,0.2784174487933186,0.41288672655422615,0.44998106828596146
SPAC13G7.13c,1.5667609032039316,1.538339373433332,0.7715271623769965,-1.438619390691506,-1.5574601731736935,-1.7376478921257834
SPAC140.01,-0.14329500416828142,-0.21863759573154337,-0.1759026070204443,-0.12349895830412341,-0.048449309375090545,0.027044003503540633
SPAC140.02,0.7701945547264156,0.648972264665068,0.2015403194536111,0.0046501801017219645,-0.22962745944670584,0.05052857908669273
SPAC1420.02c,-0.06242828026062324,-0.05952593000123685,0.04886346760670475,0.02240417152183576,0.025606087251336947,0.029736469057947912
SPAC144.02,0.3735759728653169,0.1828055818218223,0.0720066828952997,0.0300374244478006,-0.2817660702416729,-0.18769453728067287
SPAC144.03,0.23028624893167376,0.1771477147470802,-0.14289669032524424,-0.3110245872135063,-0.3156613003045008,-0.3208751796166451
SPAC144.06,-0.19149223262991408,-0.08878186653864195,0.021372233847086666,0.12706498035948757,0.13585197288284195,0.04907482988626364
SPAC144.08,-0.14435978237829736,-0.10505335641058362,-0.002721696505055123,0.4406997564587181,0.5026188012543351,0.3700011965961301
SPAC144.12,-0.569167109759329,-0.3646943586798174,-0.39907822577965285,-0.37643952536983843,0.2614193783764933,0.268095045517668
SPAC144.14,0.030204161993576152,-0.07647598169220592,0.13125505599262313,0.07700943842954763,-0.47251309528649055,-1.3279743555440393
SPAC144.15c,-0.6503714397088324,-0.49095831980078763,-0.14504479305615303,0.03773968426226197,-0.07001160062592854,0.018188089683505538
SPAC144.16,0.4878965498136588,0.47004211583781047,0.20307735850134292,-0.23969165852863436,-0.19840497024857492,-0.45297702009651675
SPAC144.17c,-0.4941829352352039,-0.5461569849522423,-0.07435866920421255,0.12128344934877056,0.18405529832348688,0.08641962245510565
SPAC144.18,-0.4856276447830176,-0.4816386280543803,0.14897867033910475,0.11354672909604778,0.1450109118735745,0.09282725914994991
SPAC1486.01,0.14746945244047782,0.040095821383648936,-0.15158811858593588,0.024095814317483904,0.3592605578239846,0.6273594820727568
SPAC1486.02c,0.0591177017787813,-0.01582201317957306,-0.13971864392666875,-0.44462519690157687,-0.29570178429096755,-0.4925088862368813
SPAC1486.03c,-0.46925506787882043,-0.3376430836092453,-0.08989748874540651,0.06277331507832705,-0.09192932544453802,-0.02759936440859641
SPAC1486.04c,0.10734234126734217,-0.005970598987232091,-0.07473210492476166,-0.09960573835184283,-0.3415272759998668,-0.23188007752189915
SPAC1486.05,0.1543777713120946,0.06665189640234032,-0.017833016129782414,0.028635531150266052,-0.28091176216850766,-0.07270257342590843
SPAC1486.06,0.19041620752484673,0.5487778736915452,0.5851202873243397,0.26357946285713496,0.08892900235379729,-0.17793094636246634
SPAC1486.07c,0.3747570413475392,0.20139068028354,0.0002618560954699758,-0.21687699609970562,-0.28926869176260245,-0.21594173185413368
SPAC1486.08,-0.25089289669858816,-0.04126498184091168,-0.2066951179744608,-0.054391114994913746,0.021378030213412703,0.11305353407201611
SPAC1486.10,-0.13466338135984435,0.15084110666560033,-0.28527614533714524,-0.1495864105673568,-0.7590176884218772,-1.0547425094609995
SPAC1486.11,0.38761720101302916,0.1636775093639131,-0.05798972025098592,-0.38343733034250016,-0.2541538623964149,-0.28254193972344255
SPAC14C4.01c,-0.09680724623354595,-0.3930725355030434,-0.18418964972899227,0.09783054377862324,0.9927724287000477,0.5851767721624698
SPAC14C4.02c,0.019392827418181345,-0.09317486415953433,-0.11046511088386923,-0.30113160732136623,-0.7441529467805836,-0.2144804685047372
SPAC14C4.04,-0.5591090258525102,-0.4945849982216746,-0.22652829119871704,-0.1902354810056578,-0.06808700016371186,-0.1957433058521311
SPAC14C4.05c,-1.3910591069706164,-1.40469100054689,-0.1901661396672975,1.6040223696005607,0.28765702659929,0.36414200610559355
SPAC14C4.06c,0.22963905097060383,0.25911305508102733,0.027864608051761955,-0.03993599992789035,-0.10152714096972787,-0.04426324402761134
SPAC14C4.11,0.5187391916742435,0.47903054015267776,-0.06501818243070992,-1.0526447827608825,-2.2953305757021547,-2.187992337806048
SPAC14C4.14,-0.2160309989297548,-0.2891579055122967,-0.36123052058889893,-0.0555129672588785,0.03940858750542944,0.1070195053101997
SPAC1527.01,-1.080634444235704,-1.2699927815460348,-1.1548818675460375,1.735378305167794,0.5274108972395029,-0.3371403422130177
SPAC1527.02,-0.5014359721356348,-0.5873242549361309,-0.2090094586468131,-0.11312623406191478,-0.018318329914584423,-0.09352051501820186
SPAC1527.03,0.2618082067169863,0.7084991123665217,0.44773193691303065,-0.6081809952666626,-2.2086154860350433,-1.9661371839248771
SPAC1556.01c,-0.27535277124972585,-0.07554812118179,0.07613226043593409,0.09466849010686848,-0.05197802612575271,-0.02168391340122979
SPAC1556.02c,-0.08396040961153627,-0.1434211075833871,-0.17165581297812824,-0.09623971578477818,-0.06113904564206434,0.04285983288223515
SPAC1556.03,-0.19946996432046746,-0.49042100870104166,-0.4718438063089067,-0.2637610599343686,-0.024551451939519037,-0.15090524424676682
SPAC1556.04c,1.4196725095329086,1.0823709621615782,0.5814941970778604,0.45289151822827434,0.5656694707019088,0.7374157295975046
SPAC1556.07,-0.10948208127545649,-0.24071180138267845,0.030558089520733828,0.049947902976630446,0.07165544007794529,0.002817942759473513
SPAC1556.08c,-0.16364734149408022,-0.2433980130908966,-0.08770480594320736,-0.14217180285282044,-0.14422767530446934,-0.0464929908421436
SPAC1565.01,0.34284653696965217,0.17610028194609045,0.11109013659141008,0.10401480534022756,0.14682707326281294,0.23929997096760844
SPAC1565.02c,-0.6274916803238442,-0.6779955608774078,-0.40889285645918033,0.46054519048400216,0.6586936243781845,0.49765717888179517
SPAC1565.04c,-0.164940805070662,-0.012956243689310844,0.35974200856630517,0.13721661706076765,-0.43271943062125373,-1.5214723726605186
SPAC1565.05,0.48514819279265264,0.5357063204365866,0.2772475001681118,0.14679282411648487,-0.02399499045130742,0.14686089434974994
SPAC1565.06c,0.8672571629447069,0.5947054648865953,0.17022589718162412,-0.028844375702836395,-0.15944622185048257,-0.5241331348493896
SPAC1565.07c,-0.4942858655340187,-0.35908287768003855,-0.05909302489201005,0.36140886661874216,0.3608329222761986,0.37332801341194294
SPAC1565.08,-0.7794838847205695,-0.8253665687866475,-0.18846359352941078,0.664235377421846,0.7100319749963743,0.6437557468134226
SPAC15A10.01,0.3950649918019476,0.21978799317586892,-0.3039523249651665,-0.4748545103500948,-0.35940931579382474,-0.0497052002068066
SPAC15A10.02,0.10524760994356197,0.19974484873773432,0.5012739829529644,0.14569729412973684,-0.29977211402106946,-0.23701521357802846
SPAC15A10.04c,-0.0015308657802671284,0.37186635380549166,0.08626266691361957,0.06255514893361223,0.14738371513423226,0.16360720548758304
SPAC15A10.05c,-0.33734373894419684,-0.5323033375225318,-0.3218218829185199,0.820044988880293,1.0657878003989953,1.1714867984717963
